,nose,left_eye,right_eye,left_ear,right_ear,left_shoulder,right_shoulder,left_elbow,right_elbow,left_wrist,right_wrist,left_hip,right_hip,left_knee,right_knee,left_ankle,right_ankle,face_center,face_width,chin,face_height
20,"(0.21902084, 0.49578178, 0.4379552)","(0.2023456, 0.5017006, 0.56426597)","(0.2101234, 0.4821915, 0.48256323)","(0.21529578, 0.510527, 0.58191633)","(0.22892416, 0.46512008, 0.59172726)","(0.29202342, 0.5369152, 0.5467643)","(0.29484022, 0.471032, 0.7142521)","(0.40655702, 0.55374956, 0.36880597)","(0.42336223, 0.47963995, 0.57122993)","(0.5049901, 0.5847362, 0.2740773)","(0.5051336, 0.48384926, 0.3208828)","(0.49861556, 0.55626726, 0.788714)","(0.49745047, 0.49843964, 0.7025621)","(0.6818566, 0.5150444, 0.6556792)","(0.6983835, 0.49838293, 0.63415915)","(0.832749, 0.51715994, 0.67822206)","(0.9043611, 0.4646672, 0.7827016)","(0.22210996598005295, 0.4878235459327698, 0.5868217945098877)",0.04740804433822632,"(0.26862816015879315, 0.5012429853280386, 0.5663238763809204)",0.09981403983213162
21,"(0.21943775, 0.4945125, 0.3761462)","(0.20150082, 0.49951142, 0.53097785)","(0.21188878, 0.47906134, 0.4672128)","(0.21424043, 0.5096425, 0.5704753)","(0.22793895, 0.4623654, 0.54904765)","(0.29417098, 0.5356094, 0.55189496)","(0.29851872, 0.4679765, 0.75287676)","(0.4074975, 0.554671, 0.3815952)","(0.4227618, 0.4814089, 0.5980745)","(0.4888266, 0.5851524, 0.2853291)","(0.5109407, 0.4898722, 0.39900357)","(0.49820924, 0.5569677, 0.7887496)","(0.4972343, 0.49848527, 0.69415456)","(0.6834961, 0.51387846, 0.6421796)","(0.70012635, 0.49954563, 0.61895543)","(0.8326347, 0.51710474, 0.65702724)","(0.9040095, 0.46523508, 0.76418257)","(0.2210896909236908, 0.48600393533706665, 0.5597614645957947)",0.049221668392419815,"(0.2707091470559438, 0.4993661443392436, 0.5603059728940328)",0.10300124699044931
22,"(0.21822767, 0.49359572, 0.3554678)","(0.201071, 0.49803776, 0.4989864)","(0.21023057, 0.4779025, 0.42045802)","(0.21624646, 0.50755703, 0.61333895)","(0.22975525, 0.46234494, 0.5403873)","(0.2963703, 0.533977, 0.55383486)","(0.29895365, 0.46911058, 0.746151)","(0.40451404, 0.5536342, 0.37143585)","(0.42430052, 0.4837347, 0.6565875)","(0.48537737, 0.58242184, 0.31802326)","(0.51402456, 0.5055822, 0.2468431)","(0.49511582, 0.55384725, 0.7916738)","(0.4945026, 0.49861488, 0.71606225)","(0.68186355, 0.5167346, 0.68626153)","(0.698048, 0.50167435, 0.6512171)","(0.8319942, 0.5167603, 0.6787122)","(0.9051447, 0.46445113, 0.766657)","(0.22300085425376892, 0.484950989484787, 0.5768631100654602)",0.04718708246946335,"(0.27118387321631116, 0.49889442324638367, 0.5518178741137186)",0.10644126577449338
23,"(0.21713948, 0.4938576, 0.3626265)","(0.20038758, 0.49786824, 0.47340328)","(0.20735541, 0.47571492, 0.44431916)","(0.21690874, 0.50662756, 0.6264137)","(0.22872555, 0.4601072, 0.49510822)","(0.2991722, 0.5351176, 0.6299027)","(0.29829735, 0.46853936, 0.75652516)","(0.40934098, 0.5542686, 0.39997923)","(0.42151222, 0.49056673, 0.6072838)","(0.48671553, 0.5838591, 0.30422816)","(0.5062367, 0.48857623, 0.4471677)","(0.4955027, 0.55656886, 0.79373246)","(0.49433395, 0.50067383, 0.75551623)","(0.6832785, 0.5136461, 0.6675308)","(0.69846886, 0.5004831, 0.6147923)","(0.83600545, 0.5142135, 0.5054994)","(0.90287757, 0.46523428, 0.780364)","(0.22281714528799057, 0.483367383480072, 0.560760959982872)",0.04799771308898926,"(0.27153634031613666, 0.49917152523994446, 0.5830181241035461)",0.10931159176021135
24,"(0.21799684, 0.4961364, 0.4404366)","(0.2001296, 0.49726152, 0.4871085)","(0.20683251, 0.47517174, 0.42088863)","(0.2170195, 0.5063615, 0.6322956)","(0.22772287, 0.45953712, 0.46085867)","(0.29982698, 0.53597885, 0.642105)","(0.2949429, 0.46841404, 0.73632586)","(0.40975517, 0.55324614, 0.4091365)","(0.41922706, 0.4914503, 0.5680023)","(0.49109793, 0.58317786, 0.25710464)","(0.50416756, 0.48891735, 0.4422729)","(0.498237, 0.556038, 0.76105064)","(0.49681064, 0.50070184, 0.7406849)","(0.6867404, 0.5130643, 0.64711946)","(0.70018744, 0.5004667, 0.5833777)","(0.8358278, 0.512728, 0.46698663)","(0.9010843, 0.4663543, 0.76627505)","(0.2223711833357811, 0.48294930160045624, 0.5465771406888962)",0.04803210869431496,"(0.2709222336610158, 0.5001764297485352, 0.6062891483306885)",0.10615874174145667
25,"(0.2194891, 0.49539155, 0.43672875)","(0.20101863, 0.4970461, 0.49601108)","(0.21045849, 0.4757182, 0.4025637)","(0.217629, 0.5059285, 0.6235637)","(0.22825627, 0.45901203, 0.44823748)","(0.30036214, 0.53497887, 0.627881)","(0.29656598, 0.4663623, 0.7518127)","(0.40890062, 0.5543373, 0.4142021)","(0.41994506, 0.4926575, 0.58924204)","(0.50085115, 0.5788088, 0.2861629)","(0.50724757, 0.49205482, 0.42649361)","(0.49822754, 0.5557207, 0.761901)","(0.49705458, 0.5002523, 0.7373525)","(0.6851901, 0.5137571, 0.6607815)","(0.6998985, 0.5017463, 0.59266144)","(0.8351891, 0.5125227, 0.45785987)","(0.8989267, 0.46732062, 0.76624143)","(0.22294263541698456, 0.4824702739715576, 0.5359005928039551)",0.04810504615306854,"(0.2721390724182129, 0.49891090393066406, 0.6054741442203522)",0.10553493672300396
26,"(0.21960491, 0.4960181, 0.4199917)","(0.2012794, 0.49732697, 0.48793003)","(0.21008353, 0.47610268, 0.40488887)","(0.21780136, 0.50543314, 0.60126996)","(0.22804749, 0.45880783, 0.4363393)","(0.2996994, 0.53322816, 0.5992208)","(0.29582903, 0.46652144, 0.7338904)","(0.40825185, 0.55418515, 0.4197734)","(0.42022365, 0.49580297, 0.60114956)","(0.48826092, 0.5818012, 0.27462924)","(0.507336, 0.4956985, 0.37734863)","(0.49933505, 0.5542109, 0.7556538)","(0.49883693, 0.4997587, 0.71897805)","(0.68797183, 0.5127784, 0.6474501)","(0.7017116, 0.5027465, 0.57663345)","(0.8374263, 0.51217425, 0.439652)","(0.90148544, 0.46692955, 0.7708521)","(0.22292442619800568, 0.48212048411369324, 0.5188046246767044)",0.047737859189510345,"(0.2717111110687256, 0.4985892375310262, 0.5843676428000132)",0.10433919566999741
27,"(0.21725407, 0.49730307, 0.4008488)","(0.20002246, 0.49795073, 0.47607252)","(0.20730512, 0.477254, 0.4039762)","(0.21705696, 0.5072173, 0.6189463)","(0.22697143, 0.4595871, 0.4400665)","(0.30137277, 0.53439033, 0.5994008)","(0.29554692, 0.46832955, 0.7220181)","(0.41043937, 0.5550881, 0.44187889)","(0.4208216, 0.49631667, 0.59199727)","(0.5032853, 0.5809316, 0.2894115)","(0.50731933, 0.49773312, 0.3645908)","(0.5003633, 0.5541719, 0.7372795)","(0.49996075, 0.49977928, 0.70546687)","(0.6898091, 0.5117096, 0.6212449)","(0.7026855, 0.5017386, 0.5539483)","(0.8395635, 0.5087428, 0.62805283)","(0.90266275, 0.4689347, 0.7678387)","(0.2220141962170601, 0.48340219259262085, 0.5295064002275467)",0.04865112155675888,"(0.27139125267664593, 0.5000076492627462, 0.574089248975118)",0.10840939150568207
28,"(0.22120494, 0.49604243, 0.41780132)","(0.2020713, 0.49761468, 0.45434642)","(0.21110111, 0.47632882, 0.44227433)","(0.21870893, 0.50692433, 0.630371)","(0.22831129, 0.46016642, 0.4657375)","(0.30088842, 0.53503674, 0.6034256)","(0.29954115, 0.4671428, 0.7449331)","(0.40939853, 0.5533816, 0.41904655)","(0.42131218, 0.4943775, 0.6451853)","(0.5000346, 0.5807244, 0.296897)","(0.5105998, 0.4982984, 0.40748596)","(0.4998576, 0.55566955, 0.754794)","(0.4996216, 0.5010607, 0.7156952)","(0.691117, 0.51154566, 0.59917825)","(0.7046467, 0.50119126, 0.52350444)","(0.8382089, 0.5119466, 0.45187044)","(0.9031999, 0.46894106, 0.76081884)","(0.22351010888814926, 0.48354537785053253, 0.5480542331933975)",0.04773370921611786,"(0.27387816707293194, 0.4994073212146759, 0.5887200236320496)",0.10556119947629432
29,"(0.22091782, 0.49463686, 0.4359116)","(0.20169894, 0.4966966, 0.42929104)","(0.21123448, 0.47513884, 0.4468854)","(0.21842772, 0.5074825, 0.6421296)","(0.22850351, 0.46013463, 0.46568677)","(0.3007416, 0.5365226, 0.62426716)","(0.29915023, 0.4653252, 0.74490386)","(0.40916833, 0.5535568, 0.42811167)","(0.42047173, 0.4933256, 0.63983166)","(0.4990496, 0.58149654, 0.30432808)","(0.50930417, 0.49894175, 0.4091911)","(0.49901685, 0.55689096, 0.7627934)","(0.49841458, 0.50030446, 0.7220286)","(0.691024, 0.5120498, 0.61549336)","(0.7048135, 0.50074446, 0.52715456)","(0.83885765, 0.5117706, 0.45329753)","(0.90085, 0.46898037, 0.7741996)","(0.22346561402082443, 0.48380857706069946, 0.553908184170723)",0.04840811714529991,"(0.2736032207806905, 0.4988282322883606, 0.6016942063967387)",0.10570371667916573
