,nose,left_eye,right_eye,left_ear,right_ear,left_shoulder,right_shoulder,left_elbow,right_elbow,left_wrist,right_wrist,left_hip,right_hip,left_knee,right_knee,left_ankle,right_ankle,face_center,face_width,chin,face_height
20,"(0.6396352, 0.43915385, 0.21478769)","(0.64119273, 0.46312055, 0.23513821)","(0.6376887, 0.41554102, 0.13847908)","(0.6402876, 0.4810446, 0.23765782)","(0.6351513, 0.4119657, 0.18619892)","(0.63438225, 0.48683342, 0.25235868)","(0.6273763, 0.33933884, 0.28846937)","(0.6644033, 0.5061979, 0.14053297)","(0.6733205, 0.31700206, 0.12359443)","(0.67838115, 0.47815096, 0.15094247)","(0.68022, 0.33686888, 0.16163921)","(0.63229036, 0.40886837, 0.13522524)","(0.62877184, 0.3281065, 0.13994843)","(0.63843215, 0.34954342, 0.16086718)","(0.6123566, 0.29153946, 0.11490387)","(0.67910975, 0.36048758, 0.095125794)","(0.6842026, 0.29906186, 0.11242506)","(0.637719452381134, 0.446505144238472, 0.2119283676147461)",0.0692695751786232,"(0.6337979237238566, 0.42177537083625793, 0.25187191367149353)",0.03666526403077174
21,"(0.7150199, 0.526625, 0.33500364)","(0.71960676, 0.53120613, 0.3383837)","(0.7130047, 0.523594, 0.30521867)","(0.69863665, 0.5265955, 0.3177208)","(0.69559276, 0.49699074, 0.40125936)","(0.67767334, 0.5207769, 0.2126191)","(0.6754522, 0.46823704, 0.3299259)","(0.7514249, 0.5339724, 0.2723052)","(0.7268176, 0.47751606, 0.11229104)","(0.72750205, 0.5789031, 0.086691976)","(0.73345137, 0.497881, 0.12021676)","(0.58659506, 0.46799216, 0.12856805)","(0.59391415, 0.41498834, 0.08253279)","(0.684041, 0.4780348, 0.13237622)","(0.683572, 0.41525826, 0.109606594)","(0.74213815, 0.49860844, 0.07254323)","(0.73729914, 0.48458263, 0.069277704)","(0.6971147060394287, 0.5117931067943573, 0.3594900816679001)",0.029760804027318954,"(0.6893817981084188, 0.5052129824956259, 0.2925162116686503)",0.06680673215808755
22,"(0.7376015, 0.45433033, 0.24968883)","(0.7366172, 0.46904263, 0.28954297)","(0.7261821, 0.43316603, 0.22532177)","(0.7076718, 0.46964568, 0.2631001)","(0.71359766, 0.42668176, 0.2494236)","(0.6785188, 0.4855046, 0.23914585)","(0.6755924, 0.3820157, 0.2459121)","(0.7555186, 0.50041604, 0.3273045)","(0.7532828, 0.34523326, 0.14755759)","(0.756051, 0.49632674, 0.1532056)","(0.75508165, 0.49110553, 0.10919601)","(0.5387866, 0.48459363, 0.22564256)","(0.5505955, 0.3546599, 0.18716115)","(0.6790034, 0.4375556, 0.08686927)","(0.68254876, 0.31621778, 0.20178416)","(0.7630472, 0.49392948, 0.058671176)","(0.7321521, 0.3593675, 0.05766374)","(0.7106347382068634, 0.4481637179851532, 0.25626184046268463)",0.04337066039443016,"(0.6972375710805258, 0.4406168758869171, 0.24491559465726218)",0.085259766640699
23,"(0.6818217, 0.4245648, 0.24909005)","(0.6853801, 0.42519093, 0.26855275)","(0.6864078, 0.40121815, 0.21281385)","(0.6967897, 0.4679792, 0.31269026)","(0.68171823, 0.37718886, 0.18710807)","(0.67569876, 0.48383808, 0.2516129)","(0.66584754, 0.3757686, 0.17068595)","(0.68620217, 0.49731326, 0.14882168)","(0.663067, 0.32176492, 0.12939599)","(0.66377735, 0.4853346, 0.20708269)","(0.719043, 0.36267298, 0.0739696)","(0.5139153, 0.4801545, 0.21709037)","(0.54326993, 0.41664264, 0.1107215)","(0.7173755, 0.47085005, 0.12894237)","(0.69554394, 0.36555326, 0.16236678)","(0.6739732, 0.4892869, 0.1431197)","(0.7198757, 0.3666885, 0.08404276)","(0.689253956079483, 0.42258402705192566, 0.24989916384220123)",0.0920327827334404,"(0.674456000328064, 0.42805716395378113, 0.22379629810651144)",0.016303390461694746
24,"(0.52725476, 0.5387885, 0.06525174)","(0.5251675, 0.53919137, 0.095951855)","(0.54488504, 0.53293097, 0.09790504)","(0.5297297, 0.53401256, 0.08672124)","(0.54007196, 0.5136298, 0.08120835)","(0.53087425, 0.5210531, 0.106524825)","(0.5319708, 0.5256163, 0.09373227)","(0.5816932, 0.52607214, 0.12673175)","(0.60084337, 0.51784456, 0.1737448)","(0.62116355, 0.50352114, 0.1451225)","(0.61830485, 0.5112415, 0.09168777)","(0.56358093, 0.50702256, 0.12487295)","(0.5662111, 0.50353944, 0.13222933)","(0.73028135, 0.51344794, 0.24825832)","(0.72809, 0.50753635, 0.17107698)","(0.7589328, 0.51529986, 0.088977695)","(0.7504103, 0.5129239, 0.1274471)","(0.5349008440971375, 0.5238211750984192, 0.08396479487419128)",0.022856485098600388,"(0.530033270517985, 0.5284859538078308, 0.08850294351577759)",0.021341276876599244
25,"(0.52893615, 0.32118833, 0.18235815)","(0.5282068, 0.31863913, 0.20199269)","(0.5309619, 0.3189051, 0.16351351)","(0.52828753, 0.32923335, 0.15393859)","(0.516204, 0.3184523, 0.21670288)","(0.52732503, 0.3440567, 0.199177)","(0.5267005, 0.34810644, 0.19479254)","(0.54769015, 0.34434935, 0.108255565)","(0.53807455, 0.34412587, 0.10099885)","(0.5603521, 0.33754015, 0.12649757)","(0.5530685, 0.32849926, 0.12127516)","(0.56568575, 0.35731423, 0.1402696)","(0.5662148, 0.35827637, 0.14251378)","(0.71851027, 0.34273517, 0.11676288)","(0.70075387, 0.34201777, 0.13083747)","(0.7619246, 0.33505535, 0.06411269)","(0.752011, 0.3107586, 0.099016726)","(0.5222457647323608, 0.3238428235054016, 0.18532073497772217)",0.01619391143321991,"(0.5276538928349813, 0.33778382341067, 0.19210922718048096)",0.03328991183354296
26,"(0.5097019, 0.31810284, 0.2389076)","(0.50752795, 0.31647164, 0.2295888)","(0.5103041, 0.319902, 0.18339711)","(0.5052242, 0.33096248, 0.18450272)","(0.51050127, 0.35282117, 0.24158472)","(0.50939953, 0.3410746, 0.23191145)","(0.5067271, 0.38149768, 0.28467426)","(0.56009877, 0.33132815, 0.16905513)","(0.5516726, 0.3747612, 0.18803617)","(0.5671523, 0.33358568, 0.19001243)","(0.5594256, 0.3493858, 0.13600379)","(0.5643061, 0.3438824, 0.24894857)","(0.5498909, 0.36897635, 0.18794045)","(0.67652726, 0.32996625, 0.25799468)","(0.6747292, 0.34080327, 0.30760485)","(0.74259466, 0.32234937, 0.12478474)","(0.73355806, 0.32804057, 0.14465553)","(0.5078627467155457, 0.3418918251991272, 0.2130437195301056)",0.022486653178930283,"(0.5086095134417216, 0.34689170122146606, 0.2518311043580373)",0.05761916524054659
27,"(0.50718814, 0.31631327, 0.20781109)","(0.50819814, 0.31702495, 0.2541083)","(0.51111645, 0.31492865, 0.19076872)","(0.5154708, 0.34559092, 0.1677404)","(0.5116228, 0.32130468, 0.19663352)","(0.5093359, 0.35283798, 0.22272786)","(0.4944725, 0.3343532, 0.19595686)","(0.53981423, 0.356525, 0.18801612)","(0.5333336, 0.32300898, 0.117657304)","(0.5441542, 0.3483168, 0.2236357)","(0.54151523, 0.329014, 0.17165694)","(0.5442489, 0.364178, 0.20946428)","(0.5397185, 0.34495693, 0.19909471)","(0.6513241, 0.33872634, 0.24384677)","(0.6515397, 0.3197711, 0.28237852)","(0.7042397, 0.3322453, 0.15273443)","(0.69917846, 0.3227943, 0.19838077)","(0.5135467946529388, 0.33344779908657074, 0.18218696117401123)",0.02458919957280159,"(0.5036655068397522, 0.3345014850298564, 0.20883193612098694)",0.037052408175943255
28,"(0.5303726, 0.37677833, 0.22703895)","(0.53004974, 0.38166654, 0.2543467)","(0.5262207, 0.36032876, 0.18506366)","(0.53065294, 0.3917451, 0.18277913)","(0.52462465, 0.35977775, 0.18416664)","(0.5206855, 0.38575932, 0.21602213)","(0.51063704, 0.33563003, 0.15262887)","(0.5611508, 0.38001952, 0.1575802)","(0.52355117, 0.2964056, 0.17520916)","(0.6107074, 0.512859, 0.06656402)","(0.53519386, 0.3128688, 0.13365263)","(0.5674659, 0.37122855, 0.12172979)","(0.54969484, 0.33459496, 0.15298566)","(0.6517237, 0.3599188, 0.20850003)","(0.64732826, 0.30781782, 0.21661916)","(0.73018956, 0.350522, 0.08196303)","(0.7350473, 0.28665757, 0.13412341)","(0.5276387929916382, 0.3757614195346832, 0.1834728866815567)",0.0325307734310627,"(0.5205650528271993, 0.36605589588483173, 0.19856331745783487)",0.029062625747538498
29,"(0.52056825, 0.33380327, 0.2757834)","(0.5191446, 0.33611113, 0.3190816)","(0.51775575, 0.31878108, 0.309232)","(0.5103586, 0.35119617, 0.29386455)","(0.51552904, 0.31362605, 0.29736942)","(0.50861436, 0.3810937, 0.3761275)","(0.5008085, 0.3107449, 0.26121742)","(0.55573744, 0.38049862, 0.2503368)","(0.53474617, 0.28347498, 0.31384128)","(0.54507136, 0.36243117, 0.16548759)","(0.532816, 0.29344806, 0.2106955)","(0.54937303, 0.4001649, 0.24761066)","(0.56025475, 0.36269164, 0.1882861)","(0.6738827, 0.39193106, 0.2645555)","(0.65459347, 0.34657663, 0.20790514)","(0.7362163, 0.3901232, 0.10055235)","(0.7539706, 0.3236698, 0.17638895)","(0.5129438042640686, 0.33241111040115356, 0.2956169843673706)",0.037924233824014664,"(0.509997030099233, 0.3418806294600169, 0.30437610546747845)",0.026607857490354585
