,nose,left_eye,right_eye,left_ear,right_ear,left_shoulder,right_shoulder,left_elbow,right_elbow,left_wrist,right_wrist,left_hip,right_hip,left_knee,right_knee,left_ankle,right_ankle,face_center,face_width,chin,face_height
20,"(0.27852237, 0.46418715, 0.56442887)","(0.26587665, 0.4740628, 0.3078279)","(0.2668444, 0.44974098, 0.6590866)","(0.28039452, 0.48989362, 0.6468303)","(0.28732044, 0.43591878, 0.5340055)","(0.33321688, 0.5201087, 0.6900499)","(0.3520635, 0.4219546, 0.6897171)","(0.41828543, 0.54052836, 0.4938852)","(0.43874866, 0.41301942, 0.33083826)","(0.48289514, 0.5439991, 0.3447296)","(0.49317735, 0.39505082, 0.25741786)","(0.5070498, 0.5299908, 0.8008238)","(0.516034, 0.46414816, 0.7725835)","(0.65829384, 0.57668495, 0.8434263)","(0.66743886, 0.47281176, 0.8453214)","(0.7986777, 0.6067168, 0.60334426)","(0.8018508, 0.46903214, 0.8421377)","(0.28385747969150543, 0.46290619671344757, 0.5904179215431213)",0.05441737920045853,"(0.32126758495966595, 0.46875014901161194, 0.6480652888615926)",0.0859761411889797
21,"(0.27442515, 0.45448312, 0.44401366)","(0.26357877, 0.4708309, 0.580236)","(0.2649415, 0.4436924, 0.66161704)","(0.2794193, 0.48732424, 0.68513423)","(0.28265196, 0.4364977, 0.53870004)","(0.32788542, 0.51896876, 0.62662125)","(0.352321, 0.43252665, 0.76071876)","(0.41204047, 0.53284025, 0.4149506)","(0.4418676, 0.42409882, 0.2993972)","(0.39700288, 0.5236603, 0.1452381)","(0.49103686, 0.40134752, 0.2763645)","(0.5123806, 0.5312669, 0.79135644)","(0.5239717, 0.46644032, 0.7794353)","(0.6577614, 0.5822967, 0.8079945)","(0.6663573, 0.47189832, 0.8341907)","(0.79956335, 0.6097243, 0.8530435)","(0.8025327, 0.46588564, 0.81921357)","(0.2810356318950653, 0.4619109630584717, 0.6119171380996704)",0.050929248332977295,"(0.31821052233378094, 0.4686595102151235, 0.6104512214660645)",0.09204626911187115
22,"(0.27229077, 0.4684783, 0.45221028)","(0.2613468, 0.47670054, 0.5241016)","(0.2613775, 0.45530435, 0.6665858)","(0.27699858, 0.49598822, 0.5752748)","(0.28067794, 0.437976, 0.6058054)","(0.32659128, 0.52196926, 0.70052797)","(0.3440907, 0.4236419, 0.7345518)","(0.4034384, 0.534438, 0.4762428)","(0.4278763, 0.41585064, 0.35791063)","(0.46704066, 0.5463238, 0.3329659)","(0.4840499, 0.41469997, 0.2639811)","(0.5054193, 0.5359953, 0.7561979)","(0.5190876, 0.47004235, 0.73690116)","(0.65314275, 0.59120715, 0.63730335)","(0.6656023, 0.4777585, 0.7712302)","(0.7981435, 0.60822946, 0.7349923)","(0.79848766, 0.46729785, 0.81682974)","(0.27883826196193695, 0.4669821113348007, 0.5905401110649109)",0.058128777891397476,"(0.3143242498238881, 0.4713631470998128, 0.62909667690595)",0.08426472879931385
23,"(0.26841092, 0.46552896, 0.58013374)","(0.2583503, 0.47436258, 0.46912685)","(0.25733322, 0.45430765, 0.66456765)","(0.2733485, 0.49446476, 0.56195784)","(0.2762972, 0.43774638, 0.6030817)","(0.32668945, 0.5182558, 0.65423703)","(0.34169587, 0.41989475, 0.72075355)","(0.42058814, 0.5299902, 0.49772716)","(0.43988582, 0.4126343, 0.32840168)","(0.47660756, 0.5379489, 0.26641476)","(0.50515187, 0.42269194, 0.28600502)","(0.5023298, 0.5331838, 0.67163765)","(0.51588416, 0.47062546, 0.7488628)","(0.65311503, 0.5906166, 0.8222593)","(0.6621123, 0.48278412, 0.8002105)","(0.7996278, 0.6092405, 0.7382934)","(0.7980842, 0.47101852, 0.8211353)","(0.274822860956192, 0.4661055654287338, 0.5825197696685791)",0.05679497495293617,"(0.31226541598637897, 0.46789316336313885, 0.6517081061999003)",0.08783635137999615
24,"(0.27057686, 0.469426, 0.49741194)","(0.2602098, 0.47797954, 0.56977427)","(0.257936, 0.4579538, 0.5720573)","(0.27777296, 0.496109, 0.5884008)","(0.2782427, 0.43908352, 0.65787315)","(0.33137512, 0.5191499, 0.64577496)","(0.33982003, 0.42288634, 0.7324812)","(0.42166921, 0.53107184, 0.46322507)","(0.4417143, 0.41060743, 0.31393832)","(0.4867668, 0.54597557, 0.3379027)","(0.50269186, 0.42640457, 0.25137073)","(0.5015345, 0.531005, 0.739506)","(0.514149, 0.4676592, 0.7505585)","(0.6478956, 0.60013574, 0.7376171)","(0.65880203, 0.4847239, 0.8352549)","(0.7966045, 0.61152166, 0.8085195)","(0.80035806, 0.4687676, 0.78002465)","(0.278007835149765, 0.46759626269340515, 0.623136967420578)",0.0570274256169796,"(0.3139240046342214, 0.47048741579055786, 0.6252226928869883)",0.08672026637509372
25,"(0.27329844, 0.4755077, 0.4212653)","(0.2668803, 0.4871604, 0.55200726)","(0.26215467, 0.4658409, 0.5413929)","(0.284767, 0.49605942, 0.50956726)","(0.27794486, 0.4507599, 0.686687)","(0.3389388, 0.515615, 0.65207714)","(0.3318385, 0.43363905, 0.6421775)","(0.42149922, 0.5309374, 0.51592433)","(0.42781207, 0.41556376, 0.32117063)","(0.46997488, 0.54449856, 0.2921114)","(0.5029446, 0.44525093, 0.2965752)","(0.50079954, 0.5353668, 0.7314064)","(0.5097996, 0.47418305, 0.74046326)","(0.63658154, 0.6007124, 0.78648365)","(0.65705407, 0.48765954, 0.83927834)","(0.78430176, 0.6121485, 0.751155)","(0.79553807, 0.47089696, 0.72782254)","(0.28135593235492706, 0.47340965270996094, 0.5981271266937256)",0.045810360461473465,"(0.3146919111410777, 0.4749205807844798, 0.5718399882316589)",0.0827952649349779
26,"(0.27021194, 0.470711, 0.32728854)","(0.26264, 0.47963387, 0.56795347)","(0.26153713, 0.45918685, 0.53612274)","(0.27840227, 0.49484035, 0.60377115)","(0.2770787, 0.4438905, 0.6629702)","(0.3286522, 0.5182437, 0.56942713)","(0.3324933, 0.4337574, 0.6539283)","(0.42142177, 0.5366436, 0.5435397)","(0.42703807, 0.4048526, 0.33042806)","(0.4723799, 0.5389277, 0.23024666)","(0.5040693, 0.43068025, 0.27348608)","(0.4987638, 0.53958917, 0.7032633)","(0.5058181, 0.47757766, 0.7032557)","(0.6337355, 0.6035132, 0.7696279)","(0.65892744, 0.48809943, 0.80106205)","(0.7695476, 0.61202174, 0.6806328)","(0.8024508, 0.47281748, 0.4754503)","(0.277740478515625, 0.4693654328584671, 0.6333706676959991)",0.050967030227184296,"(0.3104524811108907, 0.4742373526096344, 0.5168813169002533)",0.08078952311357249
27,"(0.26802108, 0.48696145, 0.3910924)","(0.2612539, 0.49465224, 0.42426097)","(0.25830722, 0.47599828, 0.61252844)","(0.2791962, 0.5043449, 0.6565392)","(0.27725807, 0.45780462, 0.5346254)","(0.33863944, 0.5273266, 0.7185464)","(0.33617598, 0.43644795, 0.6930912)","(0.42736697, 0.5430566, 0.5460565)","(0.43356055, 0.44037676, 0.31668878)","(0.47465408, 0.5471327, 0.3149918)","(0.5055251, 0.43848762, 0.3225162)","(0.5008302, 0.54703015, 0.79190767)","(0.51014733, 0.48339924, 0.8079728)","(0.64701843, 0.6000533, 0.71722543)","(0.6608662, 0.49367127, 0.76042694)","(0.77630323, 0.6166029, 0.7203622)","(0.79939526, 0.4741451, 0.78997266)","(0.27822713553905487, 0.4810747504234314, 0.5955823063850403)",0.04658059775829315,"(0.3142788310845693, 0.4835786620775859, 0.6009099980195364)",0.09276255931771589
28,"(0.27653602, 0.49586508, 0.4242681)","(0.26676816, 0.49933255, 0.35936484)","(0.26568615, 0.47829938, 0.5090135)","(0.2849587, 0.5111412, 0.6458537)","(0.28339258, 0.46209145, 0.6109198)","(0.3428718, 0.5353217, 0.7207012)","(0.34238416, 0.4467718, 0.77630126)","(0.42171127, 0.55497795, 0.4691088)","(0.4323703, 0.43541247, 0.31920612)","(0.4335459, 0.5585613, 0.2838502)","(0.50622046, 0.42611462, 0.36966112)","(0.4999919, 0.5511724, 0.7448494)","(0.5085219, 0.48663998, 0.77618647)","(0.6521368, 0.59856117, 0.7883002)","(0.65736604, 0.49204406, 0.7640741)","(0.78849125, 0.61636317, 0.73060083)","(0.79505265, 0.47528946, 0.6253436)","(0.2841756343841553, 0.486616313457489, 0.6283867359161377)",0.04907473176717758,"(0.3205973207950592, 0.49265286326408386, 0.6404235263665518)",0.08835647684142232
29,"(0.28336674, 0.49517748, 0.47190243)","(0.27241054, 0.50114393, 0.43263614)","(0.27058288, 0.47916827, 0.5561944)","(0.2881, 0.5137816, 0.61314905)","(0.28839165, 0.4625464, 0.60257435)","(0.34556028, 0.53552896, 0.72112286)","(0.3526419, 0.44595927, 0.6605426)","(0.42136607, 0.55286634, 0.45575857)","(0.43476158, 0.43378294, 0.33312204)","(0.4205403, 0.565596, 0.28374422)","(0.4982841, 0.42807132, 0.30447683)","(0.5045959, 0.5571537, 0.7347658)","(0.51334226, 0.49330765, 0.6923188)","(0.65470654, 0.59736335, 0.8349923)","(0.6615239, 0.49775165, 0.7813394)","(0.7874505, 0.6172409, 0.7376929)","(0.7982599, 0.4789513, 0.69470835)","(0.28824582695961, 0.4881640076637268, 0.6078616976737976)",0.05123602971434593,"(0.3271896441777547, 0.4922219018141429, 0.617855966091156)",0.08784491745587548
