,nose,left_eye,right_eye,left_ear,right_ear,left_shoulder,right_shoulder,left_elbow,right_elbow,left_wrist,right_wrist,left_hip,right_hip,left_knee,right_knee,left_ankle,right_ankle,face_center,face_width,chin,face_height
95,"(0.2859182, 0.4711592, 0.34448427)","(0.27145237, 0.4833225, 0.4900021)","(0.2736867, 0.46453962, 0.46401203)","(0.26827282, 0.50237656, 0.4798023)","(0.26979432, 0.44558698, 0.44824705)","(0.32366955, 0.54635626, 0.63598454)","(0.3253217, 0.4068912, 0.50588065)","(0.44870663, 0.5876217, 0.53773946)","(0.42518884, 0.396813, 0.49067998)","(0.36598572, 0.5338487, 0.27522865)","(0.35032445, 0.44116706, 0.29129228)","(0.5260295, 0.5162463, 0.583754)","(0.531285, 0.4418372, 0.7169248)","(0.73628443, 0.5119054, 0.51769507)","(0.7173426, 0.43139848, 0.527623)","(0.88527215, 0.52832884, 0.59589183)","(0.88194335, 0.4037975, 0.65549767)","(0.2690335661172867, 0.4739817678928375, 0.4640246778726578)",0.05680995434522629,"(0.311636487642924, 0.4748022158940633, 0.49544982115427655)",0.051950039460229885
96,"(0.28257996, 0.47609088, 0.3790971)","(0.2699799, 0.4676766, 0.41280958)","(0.26917338, 0.48080885, 0.3532192)","(0.26834697, 0.4609061, 0.40384263)","(0.26860845, 0.4883816, 0.47680646)","(0.32728148, 0.4289596, 0.2923109)","(0.3155154, 0.5192243, 0.41561103)","(0.4521173, 0.39229664, 0.23534968)","(0.42946166, 0.57956904, 0.4944545)","(0.45687327, 0.51083696, 0.1185174)","(0.46033764, 0.54374015, 0.11945444)","(0.5282143, 0.47582757, 0.6302149)","(0.5274646, 0.4762227, 0.5571448)","(0.70902824, 0.5062971, 0.5396554)","(0.70208067, 0.46456403, 0.29441088)","(0.8764422, 0.5283715, 0.67979574)","(0.86942476, 0.41057205, 0.4187018)","(0.2684777081012726, 0.47464384138584137, 0.4403245449066162)",0.027476750314235687,"(0.308458944161733, 0.47475825746854144, 0.36233967542648315)",0.05182654841628535
97,"(0.27227995, 0.4633871, 0.50657547)","(0.25776696, 0.47008544, 0.4704259)","(0.25708276, 0.45970842, 0.39758307)","(0.25605047, 0.47826046, 0.4630803)","(0.25436598, 0.45675468, 0.4186095)","(0.3084398, 0.48940048, 0.27626246)","(0.30939513, 0.44217223, 0.45058694)","(0.41452742, 0.57840073, 0.32426673)","(0.41342992, 0.5761217, 0.43771824)","(0.4157353, 0.5747487, 0.17104593)","(0.38512227, 0.5428827, 0.12860096)","(0.51038516, 0.4856305, 0.5550108)","(0.5134442, 0.46672416, 0.56241494)","(0.7029815, 0.4762064, 0.2550609)","(0.69791836, 0.48461217, 0.3123593)","(0.8653469, 0.521521, 0.41679454)","(0.8471245, 0.42779756, 0.14924133)","(0.25520822405815125, 0.46750757098197937, 0.44084489345550537)",0.02157164365053177,"(0.2967049578825633, 0.4649866024653117, 0.4111416240533193)",0.04895465289619032
98,"(0.2669894, 0.45498228, 0.37092078)","(0.25379938, 0.45357394, 0.4946851)","(0.2540719, 0.45803607, 0.34941798)","(0.25458488, 0.44856215, 0.53445345)","(0.25303498, 0.47456896, 0.37262565)","(0.31513467, 0.4119439, 0.46900785)","(0.29246193, 0.51746154, 0.5393791)","(0.40347728, 0.3955704, 0.24421293)","(0.4047075, 0.5838342, 0.58882564)","(0.3291341, 0.40815336, 0.2672081)","(0.33726948, 0.5270848, 0.33180872)","(0.5169536, 0.44709045, 0.6376145)","(0.51431024, 0.50037646, 0.5130346)","(0.6989884, 0.43706664, 0.36574233)","(0.70568264, 0.50585496, 0.50302255)","(0.83618945, 0.41903132, 0.32707804)","(0.84337914, 0.51347995, 0.37214607)","(0.25380992889404297, 0.4615655541419983, 0.45353955030441284)",0.026052961125969887,"(0.2915286719799042, 0.4614625771840413, 0.45976924896240234)",0.05076099385894434
99,"(0.27871037, 0.4524948, 0.47197923)","(0.26433656, 0.4734423, 0.73773515)","(0.2621489, 0.44080812, 0.75106686)","(0.26783067, 0.49583292, 0.483733)","(0.27034932, 0.42241347, 0.4621926)","(0.31092638, 0.5285812, 0.6185421)","(0.32509452, 0.39581284, 0.63935065)","(0.40956053, 0.58784753, 0.5315676)","(0.39328623, 0.39821774, 0.3434429)","(0.32041377, 0.53497195, 0.42190048)","(0.31721252, 0.43261737, 0.29774612)","(0.5109061, 0.5131128, 0.645124)","(0.51637447, 0.43572637, 0.6441275)","(0.70441115, 0.51457584, 0.4664017)","(0.70796585, 0.4192322, 0.5767911)","(0.83201945, 0.5231404, 0.48516718)","(0.8422243, 0.40959844, 0.63277924)","(0.2690899968147278, 0.4591231942176819, 0.47296279668807983)",0.07346264272928238,"(0.30491042137145996, 0.45896294713020325, 0.5766239861647288)",0.05397332172514963
100,"(0.26885948, 0.45687407, 0.48711348)","(0.25605047, 0.4640392, 0.6558769)","(0.25592196, 0.44036585, 0.654377)","(0.2546284, 0.4830523, 0.49603063)","(0.2545177, 0.4257, 0.59498656)","(0.28698164, 0.5292661, 0.58495957)","(0.29904467, 0.3932597, 0.68673676)","(0.39740083, 0.5831653, 0.40616965)","(0.4057495, 0.39077884, 0.39811164)","(0.38343954, 0.54398316, 0.1938569)","(0.3335529, 0.45616573, 0.34197772)","(0.50800645, 0.5181191, 0.7495542)","(0.51312363, 0.43801868, 0.750729)","(0.7024535, 0.5090664, 0.5798825)","(0.6972446, 0.4265408, 0.51414794)","(0.83878416, 0.5173365, 0.46612638)","(0.838844, 0.40679154, 0.49250898)","(0.2545730471611023, 0.4543761610984802, 0.5455085933208466)",0.05735241249203682,"(0.28496192892392475, 0.4597999652226766, 0.5862699349721273)",0.0327322374967407
101,"(0.26908076, 0.45233834, 0.46622217)","(0.253515, 0.4576648, 0.53711003)","(0.2548758, 0.43765795, 0.52382916)","(0.25378332, 0.4806651, 0.53004104)","(0.2532236, 0.42253995, 0.52998936)","(0.2844197, 0.517491, 0.52004343)","(0.2994072, 0.40766633, 0.4946061)","(0.38573277, 0.5767022, 0.48432073)","(0.39150792, 0.38957796, 0.35430098)","(0.31427822, 0.52358055, 0.34315723)","(0.31598377, 0.50076306, 0.2146427)","(0.5064006, 0.50214565, 0.6465258)","(0.5124842, 0.45492095, 0.4648149)","(0.6920165, 0.51437044, 0.452381)","(0.6947316, 0.43342197, 0.30563945)","(0.83373916, 0.5218694, 0.44243288)","(0.8398358, 0.4075124, 0.38272178)","(0.2535034567117691, 0.4516025185585022, 0.5300152003765106)",0.058127835392951965,"(0.284302552541097, 0.45916521549224854, 0.49362390240033466)",0.033365208457258266
102,"(0.28373224, 0.45466065, 0.61661357)","(0.2656552, 0.46817595, 0.64714426)","(0.26615655, 0.43624207, 0.60078645)","(0.26485956, 0.4912449, 0.6142345)","(0.26758212, 0.420081, 0.5992824)","(0.29978377, 0.5264813, 0.44114438)","(0.32441095, 0.39083022, 0.5218588)","(0.39287508, 0.5881386, 0.444322)","(0.43691167, 0.39136705, 0.45589313)","(0.4530923, 0.60632277, 0.3215509)","(0.45022196, 0.41577312, 0.15898687)","(0.5124905, 0.5172969, 0.7554896)","(0.51880455, 0.43509722, 0.6621943)","(0.7031169, 0.5065495, 0.56604624)","(0.6994966, 0.42190832, 0.4922628)","(0.82633847, 0.5198033, 0.3521884)","(0.83345246, 0.40532506, 0.52118206)","(0.2662208378314972, 0.45566295087337494, 0.6067584455013275)",0.07121598720550537,"(0.3026423156261444, 0.4573240478833516, 0.5265389184157053)",0.038193444441532096
103,"(0.27210292, 0.45060202, 0.37476015)","(0.25891793, 0.46968445, 0.5558818)","(0.25861877, 0.44413388, 0.6342634)","(0.2558943, 0.4934268, 0.5587952)","(0.2579994, 0.42631382, 0.6584126)","(0.2932876, 0.5301242, 0.5983304)","(0.30553344, 0.39552543, 0.5522101)","(0.39853984, 0.5944787, 0.4274908)","(0.4142301, 0.38927683, 0.37679863)","(0.43532282, 0.6034973, 0.34681568)","(0.35279852, 0.4213861, 0.30699676)","(0.5022502, 0.5178902, 0.7173481)","(0.5081047, 0.43910038, 0.73647517)","(0.687986, 0.5112767, 0.50267154)","(0.6790778, 0.4283423, 0.55851305)","(0.8205917, 0.5156727, 0.38119507)","(0.82603824, 0.4044976, 0.5666455)","(0.2569468468427658, 0.459870308637619, 0.6086038947105408)",0.06714598834514618,"(0.2903079887231191, 0.45875054597854614, 0.5084335406621298)",0.0398909936988383
104,"(0.25548017, 0.4674208, 0.39455914)","(0.24552904, 0.4621651, 0.40346593)","(0.24672656, 0.4732438, 0.3974727)","(0.24420683, 0.4595968, 0.36476627)","(0.24838394, 0.48437878, 0.33629316)","(0.3000356, 0.41321668, 0.35993755)","(0.28973103, 0.52328944, 0.49248025)","(0.40494794, 0.3856766, 0.42399424)","(0.40568948, 0.5947572, 0.46137965)","(0.45329472, 0.43587896, 0.12388089)","(0.43992013, 0.5923964, 0.2653895)","(0.51031685, 0.4446251, 0.6218355)","(0.50675285, 0.5103973, 0.6257033)","(0.68028116, 0.4426543, 0.30101323)","(0.6814333, 0.51060295, 0.4873392)","(0.83421445, 0.4096163, 0.61250025)","(0.8361, 0.52385044, 0.38494858)","(0.24629538506269455, 0.4719877988100052, 0.3505297154188156)",0.02513154037296772,"(0.2817489306131999, 0.46797563632329303, 0.41565898060798645)",0.05254923897513932
105,"(0.24947217, 0.4701116, 0.41639638)","(0.23551099, 0.46805942, 0.44215077)","(0.2351155, 0.47858143, 0.40529886)","(0.23836063, 0.46397942, 0.51111525)","(0.2406464, 0.48551548, 0.5338225)","(0.29923016, 0.41087735, 0.46936575)","(0.2914973, 0.52190566, 0.55000883)","(0.42314166, 0.37322944, 0.50264853)","(0.41553628, 0.60296077, 0.62010366)","(0.3996464, 0.40135026, 0.22182623)","(0.34100676, 0.5356697, 0.35016122)","(0.5135077, 0.44314957, 0.57990015)","(0.5057483, 0.51079965, 0.6783513)","(0.68159044, 0.4273542, 0.53364784)","(0.6836237, 0.5225142, 0.5070699)","(0.8369627, 0.40620023, 0.60740244)","(0.84419554, 0.52463675, 0.5435393)","(0.23950351774692535, 0.4747474491596222, 0.5224688649177551)",0.02165701612830162,"(0.28006653984387714, 0.4676315387090047, 0.47859031955401105)",0.06138945013524359
106,"(0.25160557, 0.4723118, 0.48999682)","(0.24136047, 0.4648133, 0.47698197)","(0.24166933, 0.47867796, 0.37050563)","(0.24246484, 0.4554462, 0.35118258)","(0.24514732, 0.49559805, 0.53106475)","(0.30123943, 0.40582904, 0.5943356)","(0.2972209, 0.53299904, 0.37495667)","(0.44378257, 0.37841198, 0.52357036)","(0.41934347, 0.6110928, 0.53345513)","(0.38685834, 0.40663812, 0.2871095)","(0.35966873, 0.53638744, 0.31166953)","(0.5112929, 0.44258112, 0.6992292)","(0.50465107, 0.51524985, 0.68425965)","(0.6819774, 0.42835197, 0.5427094)","(0.6873712, 0.51860166, 0.59512186)","(0.83434093, 0.40734324, 0.50883746)","(0.8399538, 0.52346396, 0.47809893)","(0.24380607903003693, 0.47552213072776794, 0.4411236643791199)",0.040241338312625885,"(0.2833552956581116, 0.4703799585501353, 0.48642970124880475)",0.06361688613608651
107,"(0.2204604, 0.48616636, 0.35746574)","(0.20853707, 0.4749673, 0.35577098)","(0.2091867, 0.49688083, 0.42454714)","(0.21646503, 0.4592598, 0.53086823)","(0.2191144, 0.5067582, 0.5869357)","(0.27902257, 0.40841946, 0.6049372)","(0.2769957, 0.5363863, 0.36412597)","(0.4156055, 0.3916615, 0.37769067)","(0.40712237, 0.60777676, 0.55137)","(0.4583549, 0.37889034, 0.1805205)","(0.43704814, 0.63106275, 0.30028716)","(0.5034957, 0.43952686, 0.7403716)","(0.49920464, 0.5193242, 0.62201464)","(0.6678827, 0.42976868, 0.5024458)","(0.6798346, 0.5227065, 0.56367546)","(0.8351895, 0.40309602, 0.55166996)","(0.85865176, 0.5264802, 0.559278)","(0.21778970956802368, 0.48300901055336, 0.5589019656181335)",0.04757223650813103,"(0.25882622102896374, 0.4769907097021739, 0.4421763022740682)",0.07889559546464313
108,"(0.21519384, 0.49870545, 0.4336463)","(0.20513658, 0.48704666, 0.5199486)","(0.20711146, 0.5036189, 0.4382824)","(0.21300575, 0.4667823, 0.505841)","(0.21403591, 0.51536417, 0.56868255)","(0.26343694, 0.4168925, 0.5045191)","(0.26448724, 0.5366999, 0.4904956)","(0.38138187, 0.40689254, 0.5065388)","(0.38166702, 0.59553623, 0.432366)","(0.45598376, 0.3898701, 0.31138524)","(0.4004885, 0.60632974, 0.331428)","(0.50014746, 0.44516298, 0.6632195)","(0.4972895, 0.5206279, 0.5912956)","(0.6579257, 0.43479466, 0.56506395)","(0.658008, 0.5264899, 0.565829)","(0.8322922, 0.38272214, 0.6074898)","(0.8449418, 0.5249118, 0.5228309)","(0.2135208323597908, 0.49107323586940765, 0.5372617840766907)",0.048592790961265564,"(0.247706005970637, 0.4840992788473765, 0.4762203296025594)",0.07128481503966833
109,"(0.24654257, 0.49207342, 0.39023477)","(0.22749345, 0.49699295, 0.32714832)","(0.22772285, 0.4811562, 0.45661575)","(0.22914879, 0.5163221, 0.42485994)","(0.22416745, 0.46626863, 0.51993304)","(0.28923863, 0.5434568, 0.43089238)","(0.2815313, 0.4294172, 0.53979063)","(0.38640547, 0.5707561, 0.20647854)","(0.4009604, 0.400244, 0.2823791)","(0.4042054, 0.58595777, 0.24874854)","(0.46097812, 0.41550264, 0.12512827)","(0.51210195, 0.5092882, 0.5101619)","(0.51370823, 0.46334875, 0.5381675)","(0.6865878, 0.5078531, 0.34604156)","(0.709443, 0.44349706, 0.20079318)","(0.8379811, 0.5274925, 0.3172552)","(0.82613087, 0.3870027, 0.36964568)","(0.22665812075138092, 0.49129535257816315, 0.47239649295806885)",0.050300709903240204,"(0.2724375029404958, 0.4883158008257548, 0.4536392589410146)",0.0523322873584747
110,"(0.2754053, 0.4899037, 0.4830214)","(0.259858, 0.49811074, 0.48905572)","(0.2595346, 0.4787036, 0.54871863)","(0.2567805, 0.52141565, 0.5043184)","(0.253574, 0.4548194, 0.43784976)","(0.3222556, 0.5430097, 0.36092335)","(0.32641736, 0.41984865, 0.40712184)","(0.39531887, 0.5862218, 0.33845228)","(0.42994234, 0.3888788, 0.3769552)","(0.40918386, 0.5891575, 0.25480598)","(0.45773315, 0.4002899, 0.1618227)","(0.5044663, 0.5303004, 0.7056199)","(0.5098008, 0.44786438, 0.7086546)","(0.6942679, 0.525857, 0.7413453)","(0.7116191, 0.42576107, 0.59359336)","(0.83853596, 0.5349017, 0.7216785)","(0.83108246, 0.37685487, 0.69214547)","(0.25517725944519043, 0.4881175309419632, 0.4710840880870819)",0.0666733905673027,"(0.30802608529726666, 0.48425401250521344, 0.4170221984386444)",0.06621284682493511
111,"(0.25122505, 0.49300146, 0.3406474)","(0.23970214, 0.50728995, 0.38633475)","(0.23688911, 0.48976728, 0.33107445)","(0.24312966, 0.5185831, 0.45859092)","(0.23519188, 0.4644785, 0.5470821)","(0.29525584, 0.5390192, 0.60089153)","(0.28267717, 0.42590398, 0.7238283)","(0.39075717, 0.585107, 0.382793)","(0.42082238, 0.41156352, 0.5547468)","(0.40667495, 0.5915218, 0.47034553)","(0.40864623, 0.5002547, 0.19312003)","(0.50347567, 0.5191276, 0.7130102)","(0.5116922, 0.45284483, 0.7875304)","(0.690838, 0.5244838, 0.7376399)","(0.7082416, 0.44962284, 0.5114208)","(0.8384542, 0.53397316, 0.7338511)","(0.82605875, 0.37581524, 0.7587515)","(0.23916076868772507, 0.49153080582618713, 0.5028365254402161)",0.054683808237314224,"(0.276386022567749, 0.48597488800684613, 0.5551224152247111)",0.052247375222692766
112,"(0.24989818, 0.4987994, 0.4272537)","(0.23508011, 0.5077996, 0.47114488)","(0.2337158, 0.48623455, 0.37678197)","(0.23604904, 0.51847905, 0.52368134)","(0.23049384, 0.46341687, 0.45916557)","(0.2886434, 0.54529595, 0.5515954)","(0.26821423, 0.4154516, 0.64371127)","(0.40235862, 0.6030762, 0.33316618)","(0.40958112, 0.4212713, 0.50981784)","(0.3721639, 0.57203376, 0.29785162)","(0.3352344, 0.50830793, 0.25706184)","(0.50573575, 0.5262996, 0.739493)","(0.5107082, 0.45522165, 0.76223505)","(0.6870663, 0.52957934, 0.774276)","(0.70199645, 0.44808418, 0.48222768)","(0.8300381, 0.5393548, 0.74438727)","(0.82682174, 0.37959164, 0.75726104)","(0.23327144235372543, 0.490947961807251, 0.49142345786094666)",0.0553416982293129,"(0.26891859869162243, 0.48651565114657086, 0.5408534506956736)",0.04528430763273094
113,"(0.25645432, 0.50228727, 0.3281951)","(0.24208926, 0.51171803, 0.43448445)","(0.24344806, 0.49284667, 0.37217993)","(0.23580924, 0.51384425, 0.43227413)","(0.23337209, 0.46730134, 0.41350794)","(0.27751237, 0.52657485, 0.35394603)","(0.26923585, 0.41915724, 0.5281689)","(0.3763325, 0.5851767, 0.26984107)","(0.33959252, 0.50356466, 0.35943046)","(0.39831823, 0.5871897, 0.38024986)","(0.39224562, 0.5721818, 0.2778017)","(0.49871203, 0.51973, 0.59001327)","(0.5065478, 0.45743334, 0.6616237)","(0.66419923, 0.5303358, 0.72744095)","(0.68334836, 0.4610979, 0.4362391)","(0.8111807, 0.5257898, 0.6167777)","(0.81704307, 0.37881333, 0.57065266)","(0.23459066450595856, 0.4905727952718735, 0.4228910356760025)",0.046606678515672684,"(0.26773417989412945, 0.48267311851183575, 0.40343668063481647)",0.04525263096703798
114,"(0.30990687, 0.48543346, 0.28432712)","(0.29400444, 0.48755473, 0.35882586)","(0.30651864, 0.47634158, 0.29471618)","(0.28711456, 0.47255486, 0.31490594)","(0.29666495, 0.46229917, 0.42217833)","(0.33212802, 0.47974846, 0.18516496)","(0.35207194, 0.44372666, 0.25583333)","(0.34619054, 0.5388373, 0.23895213)","(0.34933662, 0.5434872, 0.3201685)","(0.24212903, 0.5249291, 0.2473529)","(0.3320232, 0.54896003, 0.12250462)","(0.5149769, 0.50990903, 0.51787865)","(0.5177834, 0.47403276, 0.50263804)","(0.6781131, 0.52141345, 0.6510222)","(0.693767, 0.45371902, 0.35329503)","(0.81890917, 0.53066134, 0.44188166)","(0.821362, 0.38415718, 0.54436415)","(0.2918897569179535, 0.46742701530456543, 0.3685421347618103)",0.014013895764946938,"(0.33136894305547077, 0.469636191924413, 0.2417751351992289)",0.0532981887258257
115,"(0.31273422, 0.4616135, 0.2860085)","(0.2970093, 0.45212778, 0.32018182)","(0.2990928, 0.46315655, 0.32770726)","(0.2956742, 0.44566178, 0.32663023)","(0.29850298, 0.45834908, 0.4163223)","(0.35786638, 0.41460544, 0.32108945)","(0.34829983, 0.4869598, 0.28966647)","(0.4070245, 0.4672186, 0.25393498)","(0.3491121, 0.5456311, 0.3055117)","(0.30701208, 0.5008297, 0.1930384)","(0.3236043, 0.52088845, 0.12751946)","(0.51844203, 0.46603364, 0.49955994)","(0.52076334, 0.50497717, 0.49080387)","(0.69794965, 0.4421242, 0.36432856)","(0.6865938, 0.52180636, 0.5361146)","(0.81080675, 0.3781441, 0.48815787)","(0.8301312, 0.5343609, 0.46344197)","(0.2970885932445526, 0.45200543105602264, 0.37147626280784607)",0.012998824939131737,"(0.3396334747473399, 0.4543929100036621, 0.29892147580782574)",0.055703037782069274
116,"(0.4854015, 0.50180316, 0.115151286)","(0.5110928, 0.49373204, 0.21815053)","(0.51749116, 0.4930193, 0.13078597)","(0.50249505, 0.49085364, 0.15678728)","(0.5126555, 0.4937944, 0.12555084)","(0.46715343, 0.5099925, 0.20825973)","(0.4712124, 0.46985883, 0.18879774)","(0.35911006, 0.5622269, 0.26497597)","(0.38951957, 0.4807237, 0.18272609)","(0.3487117, 0.5438941, 0.111608654)","(0.2956834, 0.49436375, 0.210832)","(0.5070734, 0.5110753, 0.4870975)","(0.51799476, 0.48152384, 0.41604245)","(0.67880607, 0.51733136, 0.41861087)","(0.7093021, 0.4504211, 0.33112383)","(0.8081459, 0.52449787, 0.332864)","(0.8182227, 0.38082528, 0.5226835)","(0.507575273513794, 0.49232402443885803, 0.14116905629634857)",0.010577467270195484,"(0.47458910942077637, 0.49388482173283893, 0.17073625326156616)",0.02680358994233271
117,"(0.5092531, 0.4672196, 0.07011667)","(0.5186968, 0.44281703, 0.15072665)","(0.5231456, 0.47517025, 0.11592522)","(0.5397981, 0.42962918, 0.048691332)","(0.54667413, 0.49844694, 0.049465537)","(0.4973156, 0.4074789, 0.11149976)","(0.51561904, 0.51244307, 0.17343324)","(0.4324515, 0.43237352, 0.23178843)","(0.43286586, 0.515351, 0.13141239)","(0.33098865, 0.5048985, 0.26355612)","(0.34438086, 0.52695525, 0.25703317)","(0.500159, 0.47371495, 0.34879202)","(0.5023399, 0.5076332, 0.39994967)","(0.6597198, 0.45757645, 0.21860826)","(0.6760189, 0.5178483, 0.35040402)","(0.7028518, 0.35439026, 0.286442)","(0.8112135, 0.5412084, 0.30745268)","(0.54323610663414, 0.46403805911540985, 0.04907843470573425)",0.06916042417287827,"(0.5073959032694498, 0.4623805185159047, 0.11834988991419475)",0.01036643556567658
118,"(0.27754492, 0.46902537, 0.46938396)","(0.26729578, 0.4674718, 0.37323987)","(0.27041376, 0.45814443, 0.4019709)","(0.25492126, 0.44669935, 0.38241684)","(0.26140755, 0.42319402, 0.44996077)","(0.27500543, 0.44462633, 0.37485278)","(0.29583687, 0.37687397, 0.44255748)","(0.34094915, 0.498254, 0.26900312)","(0.3437284, 0.4732964, 0.3079029)","(0.30553162, 0.5211587, 0.20801559)","(0.304635, 0.50821406, 0.34978583)","(0.50381905, 0.51328814, 0.6961983)","(0.5093241, 0.46986386, 0.6983569)","(0.6736914, 0.5210309, 0.5718956)","(0.68499297, 0.48181355, 0.33248648)","(0.7948274, 0.5249419, 0.48234588)","(0.80172724, 0.5148547, 0.15434527)","(0.2581644058227539, 0.4349466860294342, 0.4161888062953949)",0.02438385970890522,"(0.2827957371870677, 0.4301752249399821, 0.4289314051469167)",0.07840676415919513
119,"(0.28507712, 0.46709427, 0.53954154)","(0.27168027, 0.46701425, 0.48576474)","(0.27236778, 0.46001074, 0.4604537)","(0.26170903, 0.44750005, 0.46205837)","(0.2690701, 0.42234886, 0.41531345)","(0.298939, 0.45672357, 0.2516719)","(0.31095618, 0.37428188, 0.46071678)","(0.35582227, 0.52964145, 0.27089417)","(0.3451545, 0.47797763, 0.23742354)","(0.30476087, 0.514411, 0.18693903)","(0.29400733, 0.49993896, 0.27590343)","(0.5197689, 0.5222096, 0.71146417)","(0.52632284, 0.46524096, 0.7108622)","(0.6857578, 0.5266672, 0.69309294)","(0.7009162, 0.45742485, 0.58923495)","(0.79795426, 0.53336257, 0.5548654)","(0.80363834, 0.3762278, 0.6154604)","(0.2653895616531372, 0.434924453496933, 0.43868590891361237)",0.026206251233816147,"(0.2983240981896718, 0.43269990881284076, 0.41731007893880206)",0.07371443679327969
120,"(0.25414234, 0.46376917, 0.45739827)","(0.24331641, 0.46577764, 0.48914525)","(0.23806056, 0.45699978, 0.4427131)","(0.23757724, 0.44982493, 0.4650293)","(0.23618525, 0.41933006, 0.514727)","(0.2710138, 0.43945926, 0.40663192)","(0.27026856, 0.3716769, 0.52091336)","(0.3183806, 0.5110717, 0.30825704)","(0.3366621, 0.4661234, 0.26091236)","(0.2922331, 0.51925963, 0.2252796)","(0.29038468, 0.5089104, 0.3255156)","(0.5019145, 0.50635976, 0.7240339)","(0.5074985, 0.45124406, 0.7438916)","(0.6604365, 0.5237476, 0.68021727)","(0.67425966, 0.46430632, 0.37966388)","(0.79143757, 0.53080493, 0.509131)","(0.78391236, 0.3837634, 0.54652447)","(0.23688124865293503, 0.43457749485969543, 0.4898781478404999)",0.030526621267199516,"(0.2651415665944417, 0.4249684413274129, 0.4616478482882182)",0.08065926510433197
121,"(0.27022144, 0.4746457, 0.41628325)","(0.25698882, 0.47455606, 0.38120386)","(0.25530547, 0.4683625, 0.4449474)","(0.2415711, 0.45215732, 0.44845465)","(0.24047904, 0.43607146, 0.52212304)","(0.26609856, 0.41081995, 0.31000978)","(0.26305848, 0.38433456, 0.6567511)","(0.33088762, 0.47949588, 0.25665063)","(0.33646435, 0.4700393, 0.23858485)","(0.29113635, 0.50453615, 0.25976044)","(0.2884159, 0.49821064, 0.30185273)","(0.50189453, 0.4801932, 0.5576551)","(0.5062552, 0.45552528, 0.6129352)","(0.6554995, 0.52384967, 0.4780266)","(0.67014897, 0.50334597, 0.4561701)","(0.78408116, 0.52563137, 0.27532855)","(0.7895648, 0.5306913, 0.20519081)","(0.24102506786584854, 0.4441143870353699, 0.4852888435125351)",0.016122890636324883,"(0.26645949482917786, 0.423266738653183, 0.46101470788319904)",0.10303301082062888
122,"(0.27287784, 0.48164064, 0.3789024)","(0.26445526, 0.4789958, 0.27085012)","(0.26566613, 0.48395675, 0.33286035)","(0.23497665, 0.45813465, 0.33783454)","(0.25179857, 0.47126073, 0.26024702)","(0.25623703, 0.3800187, 0.36559558)","(0.2513771, 0.41631562, 0.43373704)","(0.35790846, 0.44168124, 0.14782497)","(0.34366733, 0.5692755, 0.32669586)","(0.3080133, 0.49305445, 0.1994681)","(0.31762117, 0.5431721, 0.22916296)","(0.50446635, 0.47039247, 0.4714113)","(0.5124678, 0.48740265, 0.44368365)","(0.6708185, 0.5078601, 0.40721244)","(0.6747851, 0.51264256, 0.43779004)","(0.7930423, 0.53580594, 0.29699412)","(0.7983634, 0.54045284, 0.32026398)","(0.2433876097202301, 0.4646976888179779, 0.2990407794713974)",0.021337077021598816,"(0.2601639926433563, 0.42599165439605713, 0.3927450080712636)",0.11416569057811217
123,"(0.283275, 0.44283077, 0.38734037)","(0.2691602, 0.4309537, 0.2857377)","(0.27878612, 0.45064133, 0.33557996)","(0.25321442, 0.42445022, 0.35132873)","(0.26538897, 0.46444654, 0.3035612)","(0.30293083, 0.35972393, 0.35625902)","(0.25429058, 0.50644386, 0.34370112)","(0.38279498, 0.33229226, 0.45630038)","(0.32576582, 0.5750781, 0.5038332)","(0.3276422, 0.37956974, 0.15580657)","(0.2725678, 0.5214298, 0.2552563)","(0.5056183, 0.44611138, 0.52710414)","(0.49673873, 0.52665067, 0.439748)","(0.66396344, 0.4578855, 0.38051105)","(0.65432113, 0.5335878, 0.5795915)","(0.7739782, 0.38158128, 0.5952608)","(0.7848202, 0.5390539, 0.5164547)","(0.25930169224739075, 0.4444483816623688, 0.32744497060775757)",0.04180820286273956,"(0.28016547362009686, 0.4363328516483307, 0.3624335030714671)",0.014407243166548565
124,"(0.3082442, 0.4176141, 0.30759025)","(0.30234748, 0.4059791, 0.23811555)","(0.30458614, 0.42491552, 0.24712282)","(0.27392435, 0.40918833, 0.33800018)","(0.28557304, 0.44760662, 0.3103956)","(0.3036078, 0.37634718, 0.3220638)","(0.3143962, 0.51494306, 0.15351108)","(0.37486967, 0.3369324, 0.39210817)","(0.3192035, 0.5768947, 0.39100924)","(0.3318735, 0.36792693, 0.13280964)","(0.2811993, 0.5538102, 0.14980578)","(0.50630826, 0.45745414, 0.47994196)","(0.50521743, 0.5245764, 0.49305645)","(0.67233366, 0.45316595, 0.3926574)","(0.66542345, 0.5332202, 0.6070058)","(0.7751917, 0.38116142, 0.62282896)","(0.78604805, 0.5348334, 0.6422411)","(0.27974869310855865, 0.4283974766731262, 0.3241978883743286)",0.040145449340343475,"(0.30874939759572345, 0.43630144993464154, 0.26105504234631854)",0.037388350341056406
