,nose,left_eye,right_eye,left_ear,right_ear,left_shoulder,right_shoulder,left_elbow,right_elbow,left_wrist,right_wrist,left_hip,right_hip,left_knee,right_knee,left_ankle,right_ankle,face_center,face_width,chin,face_height
10,"(0.34539133, 0.48500344, 0.72170395)","(0.32590842, 0.5031754, 0.70898193)","(0.3251425, 0.4643492, 0.82081246)","(0.34597546, 0.5283992, 0.7807174)","(0.3454474, 0.44247168, 0.70028746)","(0.42559522, 0.58303475, 0.7998676)","(0.4494202, 0.40552562, 0.8840674)","(0.5429077, 0.68564403, 0.8593557)","(0.56136787, 0.36283153, 0.7851999)","(0.67215323, 0.60976565, 0.76230514)","(0.6556902, 0.45069635, 0.5271877)","(0.7198238, 0.55288255, 0.854558)","(0.70934606, 0.43772742, 0.8167098)","(0.9731697, 0.58509743, 0.77815664)","(0.95815253, 0.36907563, 0.6797671)","(0.99221796, 0.574061, 0.12475869)","(0.98827237, 0.35984212, 0.16371375)","(0.345711424946785, 0.48543545603752136, 0.7405024170875549)",0.08592917025089264,"(0.4068022569020589, 0.4911879400412242, 0.8018796443939209)",0.12344309754936018
11,"(0.3437156, 0.49114692, 0.7622537)","(0.32861215, 0.510543, 0.75674564)","(0.32670748, 0.47120494, 0.8645624)","(0.3505749, 0.53593254, 0.53540194)","(0.3499944, 0.44644898, 0.7904342)","(0.42904067, 0.5925729, 0.8856288)","(0.46584782, 0.40832257, 0.9023826)","(0.5381565, 0.69863, 0.8376695)","(0.5701492, 0.3790258, 0.8099606)","(0.6713657, 0.62501645, 0.5377348)","(0.66034436, 0.4492739, 0.5836476)","(0.73354906, 0.5789177, 0.8050976)","(0.72006196, 0.46330452, 0.80295753)","(0.97828305, 0.6129965, 0.69046724)","(0.95539844, 0.35532552, 0.8137193)","(0.99515617, 0.5953452, 0.10213438)","(0.9848172, 0.35374653, 0.16223738)","(0.3502846509218216, 0.49119076132774353, 0.6629180610179901)",0.08948544412851334,"(0.41286803285280865, 0.49734747409820557, 0.85008837779363)",0.13885970893490107
12,"(0.34390664, 0.50158155, 0.68660957)","(0.3305908, 0.52185535, 0.5508019)","(0.3267479, 0.48249814, 0.7734024)","(0.3531612, 0.5465137, 0.71358883)","(0.34917387, 0.45690116, 0.7218657)","(0.42882222, 0.6059349, 0.8709314)","(0.4694302, 0.41065747, 0.7846703)","(0.53156006, 0.711432, 0.72460663)","(0.5702814, 0.38740513, 0.5704412)","(0.6570332, 0.63905346, 0.45719257)","(0.6632017, 0.45679772, 0.5295884)","(0.7416224, 0.6022209, 0.8715826)","(0.7345397, 0.4771546, 0.8652796)","(0.9880147, 0.65522575, 0.45408118)","(0.95790714, 0.34019566, 0.86920345)","(0.9933597, 0.6507175, 0.13403234)","(0.983585, 0.35772678, 0.13484713)","(0.3511675298213959, 0.5017074197530746, 0.7177272737026215)",0.08970117568969727,"(0.4140530228614807, 0.5060579776763916, 0.7807370821634928)",0.14057813905830432
13,"(0.3454646, 0.51245964, 0.7522049)","(0.32963824, 0.5335442, 0.7006664)","(0.32586426, 0.49452624, 0.84123397)","(0.3497988, 0.5578619, 0.5517568)","(0.34700164, 0.4667847, 0.8254342)","(0.42764708, 0.6129732, 0.7224211)","(0.45635724, 0.41700655, 0.82023966)","(0.5313773, 0.7155656, 0.72002953)","(0.57315004, 0.39604065, 0.7713091)","(0.64317584, 0.63836706, 0.6195796)","(0.66648924, 0.46478826, 0.67833877)","(0.72631955, 0.6173536, 0.8406912)","(0.7242551, 0.48866564, 0.8430189)","(0.98922217, 0.6858697, 0.4695806)","(0.9481026, 0.34362662, 0.67969406)","(0.99788326, 0.695651, 0.12660864)","(0.9819554, 0.36084673, 0.14320877)","(0.34840022027492523, 0.5123233050107956, 0.6885955035686493)",0.0911201760172844,"(0.4098229706287384, 0.5141464670499166, 0.7649552226066589)",0.12876097104251313
14,"(0.3307798, 0.5256813, 0.69996727)","(0.3171668, 0.54612315, 0.66326845)","(0.31364006, 0.5063923, 0.66419834)","(0.3385331, 0.56585884, 0.7270025)","(0.33637112, 0.47644764, 0.7246833)","(0.42523843, 0.61716926, 0.7699127)","(0.45274875, 0.41637534, 0.8381786)","(0.53094125, 0.71337813, 0.74899244)","(0.57292664, 0.39824617, 0.7830516)","(0.6374106, 0.64027894, 0.67131984)","(0.67337817, 0.4734133, 0.70477885)","(0.7184807, 0.6222993, 0.8401553)","(0.7235569, 0.50122315, 0.8242713)","(0.9760489, 0.7169053, 0.435539)","(0.96980405, 0.36393797, 0.77989525)","(0.98052466, 0.75798833, 0.18404257)","(1.0025365, 0.37169155, 0.06645036)","(0.33745211362838745, 0.5211532413959503, 0.7258428931236267)",0.089437335729599,"(0.40292232235272724, 0.519741972287496, 0.7693528532981873)",0.14477321107721533
15,"(0.32398668, 0.5299306, 0.7911768)","(0.3066371, 0.551341, 0.7270156)","(0.3054713, 0.51141524, 0.82913065)","(0.3321588, 0.57630295, 0.7090155)","(0.3301649, 0.48659265, 0.72651434)","(0.42577812, 0.6302646, 0.8735502)","(0.44471726, 0.42462838, 0.9208045)","(0.52546096, 0.70980084, 0.67327607)","(0.5624079, 0.3931358, 0.77755)","(0.62993515, 0.638896, 0.586994)","(0.6630442, 0.47094905, 0.66346306)","(0.71111196, 0.63309187, 0.864781)","(0.7167873, 0.515658, 0.8714472)","(0.95745677, 0.7110181, 0.5036266)","(0.979336, 0.38339192, 0.59734577)","(0.9875378, 0.750184, 0.1129528)","(0.99257034, 0.41573083, 0.12353349)","(0.33116185665130615, 0.5314477980136871, 0.7177649140357971)",0.08973245322704315,"(0.3981606860955556, 0.5282745162645975, 0.8618438243865967)",0.1483849839742398
16,"(0.30949134, 0.53686124, 0.5301757)","(0.29399467, 0.5569151, 0.4571999)","(0.29301947, 0.51716375, 0.49489206)","(0.31586373, 0.5802815, 0.52108043)","(0.31666505, 0.49332315, 0.76609254)","(0.41733834, 0.6386325, 0.7227837)","(0.4251281, 0.43346822, 0.799005)","(0.5312343, 0.6947813, 0.72178376)","(0.5469947, 0.38088498, 0.85016537)","(0.6329413, 0.6319546, 0.7087025)","(0.65666384, 0.46846938, 0.72887325)","(0.7060636, 0.6322221, 0.85323864)","(0.7122545, 0.5096758, 0.8500141)","(0.94677055, 0.70102566, 0.40931728)","(0.9670118, 0.42998415, 0.38295108)","(0.9939365, 0.7134403, 0.09799999)","(0.99402714, 0.4385782, 0.15332857)","(0.31626439094543457, 0.5368023216724396, 0.6435864865779877)",0.08696204423904419,"(0.38398592670758563, 0.5363206466039022, 0.683988114198049)",0.14899310367051302
17,"(0.29869816, 0.54796785, 0.7530404)","(0.2809663, 0.56691927, 0.71480477)","(0.2799258, 0.52717394, 0.81211734)","(0.3007557, 0.58702135, 0.7170863)","(0.30177665, 0.5001397, 0.63859487)","(0.406648, 0.63860667, 0.9015846)","(0.4050027, 0.44300658, 0.90092945)","(0.52350533, 0.6783066, 0.7237941)","(0.5261699, 0.36424476, 0.8939351)","(0.61808825, 0.6281253, 0.55236375)","(0.638347, 0.46105596, 0.5625386)","(0.6802511, 0.6303402, 0.87465304)","(0.68674034, 0.51167655, 0.84341633)","(0.936701, 0.6929245, 0.60244167)","(0.96062696, 0.438696, 0.58138496)","(0.9855644, 0.690035, 0.15500706)","(0.9868684, 0.4292681, 0.253358)","(0.3012661784887314, 0.5435805320739746, 0.6778405904769897)",0.08688763529062271,"(0.37011629343032837, 0.5431936979293823, 0.8518514831860861)",0.14315505914881638
18,"(0.2929672, 0.5496, 0.621259)","(0.27535722, 0.56987166, 0.7264813)","(0.27362406, 0.5284061, 0.6611197)","(0.29333323, 0.5926804, 0.70730245)","(0.29026204, 0.5030333, 0.56150156)","(0.40125808, 0.64056844, 0.8448189)","(0.3899778, 0.44514972, 0.86940384)","(0.52620935, 0.6615077, 0.7004633)","(0.51466227, 0.3506789, 0.76677525)","(0.59978634, 0.6337165, 0.5069689)","(0.6304411, 0.44885656, 0.4322332)","(0.6920447, 0.6334441, 0.8475648)","(0.69575846, 0.5166056, 0.864272)","(0.97758615, 0.6609031, 0.5482745)","(0.9769411, 0.43205506, 0.74533254)","(0.9743986, 0.62396216, 0.23936683)","(0.9798387, 0.4396661, 0.36818868)","(0.2917976379394531, 0.5478568375110626, 0.6344020068645477)",0.08969970792531967,"(0.3614010314146678, 0.545106053352356, 0.7784939010938009)",0.13716245618435005
19,"(0.2965564, 0.5507343, 0.684891)","(0.27764785, 0.57120955, 0.73958033)","(0.27606285, 0.5293819, 0.7385686)","(0.2950646, 0.59388024, 0.76643384)","(0.2932039, 0.5050031, 0.657672)","(0.40160877, 0.6393865, 0.90366715)","(0.3806103, 0.45289463, 0.7534001)","(0.5188675, 0.65151393, 0.6395173)","(0.51568043, 0.349256, 0.7675983)","(0.62270284, 0.637268, 0.4301846)","(0.6332216, 0.44960174, 0.40862986)","(0.69479346, 0.6327716, 0.86792505)","(0.69835424, 0.51431215, 0.87611544)","(0.9769706, 0.68027115, 0.69537)","(0.98596925, 0.4439466, 0.64510727)","(0.98658645, 0.62781775, 0.13955638)","(0.99039793, 0.43637294, 0.22491148)","(0.2941342443227768, 0.5494416654109955, 0.7120529115200043)",0.08889661729335785,"(0.35959182182947796, 0.5476717948913574, 0.7806527415911356)",0.12621951622275562
20,"(0.29752487, 0.5488743, 0.6758767)","(0.2786005, 0.57039756, 0.7727806)","(0.27688453, 0.5284724, 0.7417256)","(0.2992695, 0.59073234, 0.80835557)","(0.2956173, 0.5036359, 0.6706822)","(0.41072625, 0.62960577, 0.83031166)","(0.37908065, 0.45675635, 0.69140995)","(0.5288261, 0.63982725, 0.35669762)","(0.5194632, 0.3494779, 0.74918175)","(0.63188124, 0.62784815, 0.40688)","(0.64107823, 0.4567151, 0.57987994)","(0.69193697, 0.62649477, 0.8513361)","(0.6966383, 0.51343304, 0.8547078)","(0.9698976, 0.67702365, 0.7151581)","(0.98630905, 0.45027515, 0.75102186)","(0.99425304, 0.65509355, 0.09569165)","(0.9933511, 0.44928962, 0.16545048)","(0.2974434047937393, 0.5471841096878052, 0.7395188808441162)",0.0871729925274849,"(0.3624439239501953, 0.5450788140296936, 0.7325327595074972)",0.13005982459131316
21,"(0.30792058, 0.54837316, 0.7393557)","(0.28847998, 0.56811154, 0.6554617)","(0.28666162, 0.52662355, 0.80200535)","(0.30826318, 0.5876664, 0.7078147)","(0.30603015, 0.5008337, 0.65878445)","(0.4142396, 0.6183944, 0.6789831)","(0.38619846, 0.46211553, 0.74299455)","(0.5237886, 0.6315439, 0.2865919)","(0.5260411, 0.34937638, 0.7453061)","(0.62908787, 0.61994267, 0.32959574)","(0.65436584, 0.45951027, 0.68404263)","(0.6981418, 0.62487996, 0.8610306)","(0.70160985, 0.51627284, 0.8619087)","(0.9771552, 0.67627954, 0.7847991)","(0.99011743, 0.46838784, 0.5949371)","(0.9989483, 0.6721789, 0.09159711)","(0.9933133, 0.45504603, 0.17718107)","(0.30714666843414307, 0.5442500412464142, 0.6832995712757111)",0.08686140924692154,"(0.36945287386576336, 0.5429610212643942, 0.7204444408416748)",0.12353971121325312
22,"(0.31220108, 0.54430795, 0.56598306)","(0.2947231, 0.5631306, 0.57977134)","(0.29455054, 0.52307856, 0.57165194)","(0.31386524, 0.58073235, 0.5694522)","(0.31622744, 0.4990384, 0.519584)","(0.41752324, 0.6070427, 0.7597313)","(0.38828176, 0.46409, 0.8224808)","(0.53792477, 0.624481, 0.3330953)","(0.5338403, 0.34852535, 0.6869791)","(0.62423503, 0.61793864, 0.4510037)","(0.6589029, 0.45441502, 0.7065748)","(0.6852125, 0.6098247, 0.84590834)","(0.6863699, 0.5100324, 0.8340275)","(0.9761578, 0.6675355, 0.4925914)","(0.97381663, 0.48270363, 0.68266904)","(0.9943633, 0.6693184, 0.09774357)","(1.0014112, 0.47241223, 0.1001935)","(0.3150463402271271, 0.5398853719234467, 0.5445181131362915)",0.08172809332609177,"(0.3726686934630076, 0.5384802023569742, 0.7160650491714478)",0.12149558938631075
23,"(0.32226124, 0.5383674, 0.51857513)","(0.3036068, 0.55766475, 0.43265903)","(0.30203497, 0.5173898, 0.52764827)","(0.32303265, 0.5763025, 0.799127)","(0.32357293, 0.49131986, 0.81771123)","(0.42374814, 0.5891657, 0.7575202)","(0.3944115, 0.46499896, 0.8075459)","(0.55492026, 0.58997214, 0.3095014)","(0.5389685, 0.33692253, 0.7763277)","(0.6289578, 0.59828687, 0.42644566)","(0.6710675, 0.435855, 0.6426728)","(0.697235, 0.59683394, 0.8581051)","(0.70120066, 0.4949563, 0.864779)","(0.97495383, 0.66992897, 0.73585033)","(0.9850925, 0.47407693, 0.81867784)","(0.989431, 0.6699579, 0.11728844)","(0.9959732, 0.47428963, 0.11768314)","(0.3233027905225754, 0.5338111966848373, 0.8084191083908081)",0.08498438447713852,"(0.3801402946313222, 0.5308440128962199, 0.6945470770200094)",0.11673192721382432
24,"(0.32869238, 0.53139126, 0.7762617)","(0.31052327, 0.5531132, 0.6151959)","(0.31028885, 0.51155794, 0.77998346)","(0.33155018, 0.57330036, 0.68913937)","(0.3319714, 0.4861608, 0.6908807)","(0.43014845, 0.5860849, 0.704941)","(0.40184662, 0.45068783, 0.6918876)","(0.5590681, 0.58618927, 0.24190906)","(0.53937596, 0.31974673, 0.830673)","(0.6406994, 0.5940361, 0.39577717)","(0.6792451, 0.41307622, 0.70585924)","(0.71241635, 0.58319193, 0.80464566)","(0.7221707, 0.47874138, 0.8459475)","(0.978925, 0.6774148, 0.8252221)","(0.98808163, 0.467262, 0.73903745)","(0.99864554, 0.654021, 0.088240415)","(0.9910946, 0.4551922, 0.16057584)","(0.33176079392433167, 0.5297305881977081, 0.6900100409984589)",0.08714056760072708,"(0.3868958155314128, 0.5227213303248087, 0.7243634263674418)",0.11769125769725973
25,"(0.32861507, 0.5268015, 0.7217116)","(0.31086966, 0.5474827, 0.6811865)","(0.31112275, 0.50548184, 0.6794287)","(0.33241606, 0.56823117, 0.64540154)","(0.3339855, 0.48161823, 0.59565777)","(0.44206852, 0.59283817, 0.78550327)","(0.40559706, 0.4391896, 0.7426389)","(0.5725509, 0.5935656, 0.25780296)","(0.5386593, 0.3027826, 0.6195318)","(0.6722008, 0.5975518, 0.45144954)","(0.6801715, 0.39228997, 0.6705041)","(0.7245533, 0.5637512, 0.85315764)","(0.7362167, 0.45319387, 0.713729)","(0.9777193, 0.68644965, 0.82919717)","(0.98741484, 0.44959384, 0.74017245)","(0.99866235, 0.65669805, 0.09533772)","(0.9882355, 0.44690454, 0.18531817)","(0.3332007825374603, 0.5249246954917908, 0.6205296516418457)",0.08662716299295425,"(0.39209354917208356, 0.5196097691853842, 0.7499512434005737)",0.1277691475978238
26,"(0.33373988, 0.5189551, 0.52820486)","(0.31679815, 0.5393064, 0.5344316)","(0.3175189, 0.49887604, 0.46708122)","(0.3379594, 0.56164825, 0.6286558)","(0.33954823, 0.47402138, 0.749308)","(0.44842416, 0.59086704, 0.8263535)","(0.414465, 0.4249054, 0.86561364)","(0.57498, 0.60021996, 0.25917965)","(0.5365774, 0.29165214, 0.7741451)","(0.6710917, 0.58771455, 0.35069108)","(0.6719274, 0.37943536, 0.5089773)","(0.73153365, 0.5502654, 0.8458592)","(0.7365903, 0.43484926, 0.74213225)","(0.9731231, 0.6948532, 0.84719896)","(0.9884822, 0.41816497, 0.4847564)","(0.99935806, 0.65570176, 0.09035179)","(0.990853, 0.41163334, 0.16464016)","(0.3387538194656372, 0.5178348124027252, 0.6889818906784058)",0.08764127641916275,"(0.3988763491312663, 0.511575847864151, 0.7400573293368021)",0.13110627088754656
27,"(0.33595973, 0.51152587, 0.64795274)","(0.32147837, 0.5324054, 0.8044342)","(0.32096496, 0.49239728, 0.85297525)","(0.34759545, 0.5532424, 0.77378476)","(0.3461897, 0.4661959, 0.79620266)","(0.47173214, 0.57990646, 0.74217045)","(0.4272103, 0.41061363, 0.7550305)","(0.60474396, 0.5748984, 0.4194645)","(0.54109085, 0.28707123, 0.7067085)","(0.662085, 0.5824937, 0.4985428)","(0.66740793, 0.36983797, 0.6259029)","(0.73842144, 0.5280196, 0.7389196)","(0.7427156, 0.41545674, 0.8549789)","(0.9773283, 0.71020293, 0.82432675)","(0.99650383, 0.36556348, 0.39853156)","(1.0066478, 0.6570751, 0.061951607)","(0.989186, 0.35287565, 0.1542311)","(0.3468925803899765, 0.5097191482782364, 0.7849937081336975)",0.08705782890319824,"(0.41163405776023865, 0.5006819864114126, 0.7150512337684631)",0.15289464733969235
28,"(0.3450256, 0.5018984, 0.7156206)","(0.3325333, 0.5240749, 0.49978134)","(0.3294857, 0.48559114, 0.7777762)","(0.35400194, 0.54360235, 0.56067336)","(0.34939918, 0.45798787, 0.65336996)","(0.47630966, 0.56965965, 0.7844697)","(0.43136021, 0.3954711, 0.79821444)","(0.6076002, 0.56504405, 0.43436268)","(0.56460166, 0.29640436, 0.769109)","(0.65396696, 0.590385, 0.4377183)","(0.6863729, 0.36724073, 0.5807423)","(0.7544335, 0.5230297, 0.8648718)","(0.7541822, 0.4023248, 0.7992254)","(0.9816775, 0.688004, 0.7340869)","(0.9801841, 0.3338998, 0.2736374)","(1.0183121, 0.6512423, 0.039469212)","(0.98891467, 0.33277094, 0.11978352)","(0.351700559258461, 0.5007951110601425, 0.6070216596126556)",0.08573810756206512,"(0.41756515701611835, 0.4890097181002299, 0.7661015788714091)",0.1473513597147608
29,"(0.34581095, 0.49392694, 0.7141391)","(0.33316392, 0.516024, 0.37088293)","(0.32886004, 0.47594416, 0.57704985)","(0.360075, 0.53525615, 0.7555327)","(0.3508397, 0.45022163, 0.7605856)","(0.48656115, 0.5714134, 0.86882865)","(0.4478688, 0.37728328, 0.88902736)","(0.63568974, 0.55841386, 0.7266534)","(0.60439456, 0.3141144, 0.70790017)","(0.7161884, 0.6503348, 0.6692685)","(0.67503405, 0.34449708, 0.5980003)","(0.7572288, 0.5108111, 0.78623915)","(0.75632834, 0.3890508, 0.77766144)","(0.9778011, 0.655069, 0.6323018)","(0.99870336, 0.32847637, 0.2297101)","(1.0201955, 0.64551485, 0.026431382)","(0.99840033, 0.33310068, 0.05797869)","(0.3554573506116867, 0.49273888766765594, 0.7580591440200806)",0.08553455770015717,"(0.4267469644546509, 0.48087453842163086, 0.8239983717600504)",0.1639634558803786
