,nose,left_eye,right_eye,left_ear,right_ear,left_shoulder,right_shoulder,left_elbow,right_elbow,left_wrist,right_wrist,left_hip,right_hip,left_knee,right_knee,left_ankle,right_ankle,face_center,face_width,chin,face_height
10,"(0.29978937, 0.6740718, 0.43827447)","(0.2926906, 0.67360306, 0.4508226)","(0.28809607, 0.6681012, 0.437031)","(0.28800374, 0.6626624, 0.43390244)","(0.27905452, 0.6490834, 0.42260486)","(0.33258757, 0.605092, 0.40607747)","(0.2923015, 0.6415932, 0.3632366)","(0.4338058, 0.55479276, 0.2844159)","(0.27974164, 0.5574776, 0.18087316)","(0.46513706, 0.53290486, 0.23349324)","(0.29685715, 0.6434855, 0.14935243)","(0.5024303, 0.5440292, 0.6252687)","(0.49570915, 0.56497395, 0.5931907)","(0.6404389, 0.5830847, 0.46440366)","(0.5696648, 0.69217366, 0.65966564)","(0.76136416, 0.5470773, 0.59134126)","(0.7248, 0.55497634, 0.39542037)","(0.283529132604599, 0.6558728814125061, 0.4282536506652832)",0.016262782737612724,"(0.30822614828745526, 0.6402523318926493, 0.40252951780955)",0.06971183278719564
11,"(0.29318175, 0.6697964, 0.42289782)","(0.28629157, 0.67362565, 0.33821434)","(0.28016794, 0.66522324, 0.34567082)","(0.28577873, 0.6659124, 0.3844995)","(0.26600957, 0.64706546, 0.44303697)","(0.32643342, 0.6426321, 0.32699394)","(0.2706501, 0.62011087, 0.33359692)","(0.42651984, 0.6049595, 0.34735724)","(0.3089556, 0.5436436, 0.27585432)","(0.46020687, 0.6270533, 0.22031075)","(0.27246565, 0.6235465, 0.17769474)","(0.48981223, 0.5577676, 0.59511435)","(0.48429978, 0.55436575, 0.46779004)","(0.64197206, 0.59279, 0.3897909)","(0.5690224, 0.6900443, 0.7038877)","(0.7659781, 0.54618555, 0.55407625)","(0.7288493, 0.5660819, 0.46449947)","(0.2758941501379013, 0.6564889252185822, 0.4137682318687439)",0.027313485741615295,"(0.2967550853888194, 0.6441798011461893, 0.36116289099057514)",0.05172926648259344
12,"(0.29536864, 0.6751987, 0.43922883)","(0.28637397, 0.670196, 0.44691712)","(0.2856717, 0.6778342, 0.38034838)","(0.27732265, 0.64919645, 0.34160432)","(0.2752101, 0.66783905, 0.32911232)","(0.29107958, 0.5744709, 0.5653658)","(0.3060913, 0.66335046, 0.4214529)","(0.33029056, 0.55194366, 0.30625787)","(0.39209503, 0.6371069, 0.16937545)","(0.32307878, 0.57650214, 0.12188971)","(0.2814339, 0.6518322, 0.2444705)","(0.48028418, 0.5291336, 0.733106)","(0.4810832, 0.58961385, 0.7047539)","(0.6138483, 0.5722662, 0.6863981)","(0.57753503, 0.67852545, 0.58766454)","(0.75192016, 0.54196167, 0.6080266)","(0.71551085, 0.6098255, 0.37838346)","(0.2762663811445236, 0.6585177481174469, 0.33535832166671753)",0.01876191608607769,"(0.2975131769975026, 0.6376733382542928, 0.47534917791684467)",0.07517313003973843
13,"(0.28385136, 0.6669607, 0.3676273)","(0.27625176, 0.6658502, 0.4548398)","(0.27480122, 0.6703563, 0.43091744)","(0.2727672, 0.65511155, 0.3886845)","(0.27095905, 0.66102934, 0.3430312)","(0.2882494, 0.5804144, 0.47526693)","(0.29982245, 0.6586795, 0.29505605)","(0.3085314, 0.567607, 0.19286129)","(0.39710838, 0.6371187, 0.30869037)","(0.29235074, 0.59951174, 0.14082491)","(0.2914694, 0.6558114, 0.20335716)","(0.47302264, 0.5334667, 0.55945164)","(0.4736533, 0.5886475, 0.6606543)","(0.6090711, 0.567853, 0.67953736)","(0.58384204, 0.66685927, 0.73367095)","(0.75545084, 0.5443189, 0.5729701)","(0.7432062, 0.62651265, 0.5801139)","(0.271863117814064, 0.65807044506073, 0.3658578544855118)",0.006187856197357178,"(0.29064106941223145, 0.6353515386581421, 0.3793167571226756)",0.06466035339871053
14,"(0.28008106, 0.6638979, 0.29970944)","(0.27570534, 0.6645616, 0.4127046)","(0.27289325, 0.65659374, 0.26160133)","(0.28103614, 0.65969115, 0.393842)","(0.27571142, 0.64038813, 0.4953677)","(0.3124761, 0.6482435, 0.45013702)","(0.29406947, 0.61440367, 0.44158375)","(0.40364105, 0.6098474, 0.24322912)","(0.38316676, 0.5889423, 0.2013579)","(0.3770607, 0.59566015, 0.1522629)","(0.23553573, 0.6039908, 0.24292794)","(0.4792007, 0.58565867, 0.6027879)","(0.48002326, 0.54957044, 0.5962774)","(0.6040237, 0.6467102, 0.46821386)","(0.61280775, 0.57199144, 0.66717607)","(0.7618734, 0.6318034, 0.5531939)","(0.76794887, 0.5455857, 0.5252582)","(0.2783737778663635, 0.6500396430492401, 0.44460485875606537)",0.020023969933390617,"(0.2955422103404999, 0.6421816746393839, 0.3971434036890666)",0.053315674539367475
15,"(0.2808242, 0.6502694, 0.36150527)","(0.27626628, 0.6538981, 0.40656614)","(0.27413166, 0.6431585, 0.37781468)","(0.284678, 0.6509661, 0.44356498)","(0.27036273, 0.63219166, 0.4058863)","(0.3082511, 0.6170062, 0.3337823)","(0.29219577, 0.62360597, 0.3491355)","(0.40406477, 0.61228055, 0.31039983)","(0.39378607, 0.62704504, 0.20396936)","(0.3762148, 0.6307927, 0.21468136)","(0.36460704, 0.6362663, 0.17028573)","(0.4798084, 0.55584705, 0.5473121)","(0.48347685, 0.58343756, 0.5233671)","(0.62647074, 0.5654582, 0.5614326)","(0.61457783, 0.648218, 0.6181071)","(0.77820814, 0.54233027, 0.7130095)","(0.7742237, 0.6518275, 0.7560605)","(0.2775203734636307, 0.641578882932663, 0.42472563683986664)",0.023609472438693047,"(0.293757031361262, 0.6302938461303711, 0.34814101457595825)",0.04759328012390409
16,"(0.29714942, 0.64142275, 0.37022206)","(0.28976637, 0.6398855, 0.32797772)","(0.28983504, 0.6406542, 0.5472953)","(0.29066437, 0.62694466, 0.39798394)","(0.2875591, 0.61840266, 0.42533177)","(0.32585737, 0.58331144, 0.32676017)","(0.3238082, 0.61817205, 0.32536203)","(0.40453583, 0.6320031, 0.35141125)","(0.397121, 0.64602685, 0.2462314)","(0.37509105, 0.6599427, 0.19502556)","(0.37187776, 0.6520121, 0.20399982)","(0.50112027, 0.5571016, 0.54407483)","(0.5025742, 0.5895977, 0.59131956)","(0.6341919, 0.56875116, 0.57750297)","(0.6266792, 0.63722396, 0.61309177)","(0.79193807, 0.5431889, 0.7107216)","(0.79198927, 0.65972805, 0.7372992)","(0.2891117334365845, 0.6226736605167389, 0.4116578549146652)",0.009088925085961819,"(0.3156049946943919, 0.6143020788828532, 0.34078142046928406)",0.06560911428445307
17,"(0.30234167, 0.6288835, 0.4871459)","(0.29357496, 0.6341458, 0.45736882)","(0.2930985, 0.6271752, 0.4800835)","(0.30071795, 0.63437504, 0.5719667)","(0.29438624, 0.6191443, 0.41030532)","(0.33716828, 0.5898942, 0.3937794)","(0.32860243, 0.62272686, 0.34778333)","(0.44366026, 0.5835494, 0.18422517)","(0.425789, 0.677848, 0.33912945)","(0.3881743, 0.66905826, 0.23562795)","(0.3917801, 0.6672009, 0.2136336)","(0.519154, 0.5599179, 0.51846033)","(0.52062005, 0.5936996, 0.5690521)","(0.65964234, 0.5830199, 0.39177015)","(0.65411335, 0.6359793, 0.6113716)","(0.81331843, 0.6548822, 0.34771204)","(0.81212723, 0.6576226, 0.59054226)","(0.29755209386348724, 0.6267596781253815, 0.49113601446151733)",0.016494400799274445,"(0.32270412643750507, 0.6138348380724589, 0.4095695416132609)",0.05063956141729162
18,"(0.2890461, 0.61658144, 0.36993438)","(0.28107515, 0.61389333, 0.4727534)","(0.28127274, 0.62016183, 0.37175724)","(0.28552818, 0.60690403, 0.5024932)","(0.28710896, 0.6283132, 0.5012751)","(0.34145376, 0.5558106, 0.5957225)","(0.33322215, 0.64720786, 0.48858386)","(0.4504114, 0.54075104, 0.36501318)","(0.43137074, 0.69416827, 0.45880178)","(0.4615295, 0.66078556, 0.12479749)","(0.46074829, 0.70912516, 0.37328547)","(0.5371718, 0.5456581, 0.6918071)","(0.53531444, 0.623776, 0.5080031)","(0.676037, 0.5574287, 0.7734021)","(0.66442204, 0.64893174, 0.59744036)","(0.81774604, 0.5231146, 0.73543143)","(0.8154971, 0.6534188, 0.6876703)","(0.2863185703754425, 0.6176086068153381, 0.5018841624259949)",0.021467434242367744,"(0.32124067346254986, 0.6065332889556885, 0.48474691311518353)",0.06745236356523937
19,"(0.3083615, 0.6197649, 0.38172874)","(0.29991376, 0.6177151, 0.47439826)","(0.3002604, 0.62713313, 0.4557142)","(0.30182678, 0.60338867, 0.51310086)","(0.3022088, 0.6321249, 0.55349797)","(0.35704082, 0.5472248, 0.70248145)","(0.33946273, 0.6475855, 0.6076625)","(0.46090972, 0.54055035, 0.37443173)","(0.42807934, 0.70361555, 0.35150808)","(0.5296862, 0.57651055, 0.14092013)","(0.4808634, 0.73595756, 0.5277999)","(0.53705627, 0.55112064, 0.74573314)","(0.53314173, 0.6243546, 0.7098805)","(0.669743, 0.5668577, 0.8064594)","(0.66821015, 0.6407628, 0.5802343)","(0.81020916, 0.5247953, 0.78961384)","(0.8243877, 0.64515936, 0.7357371)","(0.30201779305934906, 0.6177567839622498, 0.5332994163036346)",0.028738772496581078,"(0.33495501677195233, 0.604858418305715, 0.56395756204923)",0.06097274870319028
