,nose,left_eye,right_eye,left_ear,right_ear,left_shoulder,right_shoulder,left_elbow,right_elbow,left_wrist,right_wrist,left_hip,right_hip,left_knee,right_knee,left_ankle,right_ankle,face_center,face_width,chin,face_height
10,"(0.23476265, 0.5115927, 0.5336144)","(0.22115636, 0.52682704, 0.74159193)","(0.21751723, 0.49853277, 0.59421176)","(0.23737377, 0.54018635, 0.60925275)","(0.22944304, 0.47923517, 0.42762882)","(0.3229422, 0.5567156, 0.73874795)","(0.29864335, 0.43962145, 0.845845)","(0.41841754, 0.5736995, 0.39971256)","(0.40141436, 0.4073633, 0.8157537)","(0.4971144, 0.5745753, 0.52719563)","(0.494286, 0.44990367, 0.5923121)","(0.50489044, 0.53464186, 0.7565696)","(0.5026946, 0.46879393, 0.82770705)","(0.67048335, 0.5253893, 0.7269315)","(0.67783165, 0.4817484, 0.81735885)","(0.81196254, 0.5095232, 0.7580629)","(0.8342694, 0.45844287, 0.7371955)","(0.23340840637683868, 0.5097107589244843, 0.5184407830238342)",0.06146496534347534,"(0.28544940054416656, 0.5026432474454244, 0.7060691118240356)",0.10294151268336627
11,"(0.23433118, 0.5133018, 0.45306438)","(0.22080426, 0.5274696, 0.7066235)","(0.21888536, 0.49864352, 0.62631255)","(0.23959094, 0.54184026, 0.5345776)","(0.23218778, 0.48078424, 0.47847646)","(0.32754648, 0.55991364, 0.7350347)","(0.29604363, 0.4456542, 0.8858036)","(0.42134035, 0.5737835, 0.4012048)","(0.40005195, 0.41292095, 0.67761636)","(0.48744664, 0.57637334, 0.4950706)","(0.4800526, 0.44226086, 0.55808556)","(0.5068257, 0.5366194, 0.77652895)","(0.5039727, 0.47210824, 0.82955396)","(0.6758555, 0.5292524, 0.812751)","(0.679686, 0.47886425, 0.8188542)","(0.8140375, 0.5057112, 0.7826004)","(0.83129215, 0.4571763, 0.6983102)","(0.23588936030864716, 0.5113122463226318, 0.5065270364284515)",0.06150320544838905,"(0.2859737624724706, 0.5062898794809977, 0.6913008888562521)",0.10423288647788322
12,"(0.23664176, 0.5141535, 0.52245355)","(0.22467743, 0.52986073, 0.69952863)","(0.22123653, 0.50023586, 0.5473272)","(0.2443608, 0.5432924, 0.57137376)","(0.23393965, 0.4818319, 0.5428455)","(0.33162045, 0.55751693, 0.6902587)","(0.29827225, 0.44765863, 0.9166016)","(0.42514622, 0.57572556, 0.4281209)","(0.4044239, 0.4147445, 0.7334808)","(0.46986255, 0.57479304, 0.3866987)","(0.47196206, 0.45445666, 0.5765267)","(0.50367975, 0.5407728, 0.80171716)","(0.5015858, 0.47547328, 0.8049397)","(0.6745812, 0.53865916, 0.8011229)","(0.6783792, 0.48552787, 0.8537469)","(0.815863, 0.50187945, 0.75913453)","(0.83028716, 0.45397624, 0.61327094)","(0.23915022611618042, 0.5125621557235718, 0.5571096241474152)",0.062337733805179596,"(0.2888448238372803, 0.5064430137475332, 0.7097712755203247)",0.10553882105596192
13,"(0.23859593, 0.5175586, 0.4034016)","(0.22845668, 0.5331304, 0.57099605)","(0.22460052, 0.5048081, 0.6238956)","(0.24629954, 0.54483706, 0.6443174)","(0.23619965, 0.48461017, 0.65260494)","(0.33196574, 0.5558661, 0.65382147)","(0.30198237, 0.44609624, 0.69348377)","(0.43149662, 0.57071793, 0.42506498)","(0.40446553, 0.41953588, 0.5936238)","(0.3859124, 0.61569256, 0.38351038)","(0.45833075, 0.45779347, 0.37090504)","(0.49821192, 0.5411822, 0.7935173)","(0.49718857, 0.47545585, 0.7897726)","(0.67391706, 0.5442433, 0.7045614)","(0.6781267, 0.49951565, 0.8473507)","(0.8135318, 0.5015695, 0.7796804)","(0.82528186, 0.4578603, 0.6144731)","(0.24124959111213684, 0.514723613858223, 0.6484611630439758)",0.06106787919998169,"(0.2908480167388916, 0.5065069794654846, 0.5835689504941305)",0.1068160669713533
14,"(0.24598722, 0.52183425, 0.42033377)","(0.23434836, 0.53740454, 0.74215186)","(0.23161349, 0.5082169, 0.67325616)","(0.24909666, 0.5486325, 0.61340106)","(0.24162565, 0.48608428, 0.69435596)","(0.33428118, 0.55679774, 0.6545865)","(0.30002135, 0.4515798, 0.70262516)","(0.427572, 0.572929, 0.42784798)","(0.4021078, 0.42073795, 0.59143525)","(0.40322182, 0.6169971, 0.2502353)","(0.45879817, 0.4671744, 0.33790755)","(0.503093, 0.5413685, 0.80420125)","(0.5008459, 0.4783767, 0.80688024)","(0.6734091, 0.5479028, 0.76038134)","(0.6792824, 0.50580853, 0.7160751)","(0.81549764, 0.5025673, 0.787905)","(0.8258151, 0.45873937, 0.6013862)","(0.24536115676164627, 0.5173583924770355, 0.6538785099983215)",0.06299282610416412,"(0.2934299161036809, 0.5100706020991007, 0.5925151407718658)",0.09775873923443057
15,"(0.24720079, 0.5232711, 0.42721415)","(0.23541692, 0.5373719, 0.6924238)","(0.23384975, 0.50951874, 0.6958512)","(0.2475754, 0.5477185, 0.49405852)","(0.24663876, 0.48741743, 0.6569441)","(0.33594653, 0.5583781, 0.62192)","(0.30361098, 0.45938835, 0.7002478)","(0.42926425, 0.5690171, 0.36584502)","(0.40012705, 0.42598972, 0.5120637)","(0.40811235, 0.61447316, 0.2951159)","(0.47339424, 0.4724748, 0.3697392)","(0.4997942, 0.541505, 0.7917632)","(0.49594057, 0.47864485, 0.74935395)","(0.6730129, 0.55419445, 0.8040495)","(0.67576134, 0.5017623, 0.79755145)","(0.81556505, 0.503876, 0.804842)","(0.8190891, 0.46146363, 0.5486456)","(0.24710708111524582, 0.517567977309227, 0.5755013078451157)",0.06030837073922157,"(0.29558609922726947, 0.513679176568985, 0.5831273198127747)",0.09865380109747254
16,"(0.25151977, 0.5275201, 0.44820023)","(0.23783557, 0.53923535, 0.47046024)","(0.23960778, 0.5126257, 0.7109662)","(0.24841468, 0.5477725, 0.5495037)","(0.25276065, 0.49014276, 0.5305277)","(0.33147928, 0.55949974, 0.68209636)","(0.3032869, 0.46441168, 0.68633217)","(0.4250397, 0.5683434, 0.38430783)","(0.40425205, 0.42860636, 0.5824493)","(0.3770238, 0.620085, 0.457315)","(0.4488408, 0.48112822, 0.169779)","(0.49886808, 0.5423713, 0.7785575)","(0.49857444, 0.48182353, 0.7729188)","(0.6732086, 0.5586002, 0.7944578)","(0.67670554, 0.5109397, 0.84024894)","(0.81493413, 0.50381625, 0.77411634)","(0.81623286, 0.46106026, 0.51131815)","(0.25058766454458237, 0.518957644701004, 0.540015697479248)",0.057793401181697845,"(0.2954286535580953, 0.5171438455581665, 0.6055429180463155)",0.09023651543890067
17,"(0.24794993, 0.53145874, 0.29307336)","(0.23798953, 0.53651613, 0.49288008)","(0.23847556, 0.5183238, 0.4458557)","(0.248903, 0.5363853, 0.54983425)","(0.24766581, 0.49640566, 0.49834862)","(0.31815436, 0.5499538, 0.6524319)","(0.2987616, 0.4727556, 0.8373284)","(0.4134406, 0.56913066, 0.40766662)","(0.40808177, 0.42696556, 0.6284798)","(0.38220143, 0.58704776, 0.33269295)","(0.4557714, 0.4962257, 0.27196014)","(0.50166166, 0.54253894, 0.7812598)","(0.5031356, 0.4852988, 0.79815745)","(0.67585987, 0.555459, 0.8622762)","(0.6792176, 0.5166837, 0.82612383)","(0.8157765, 0.50413966, 0.7936687)","(0.81507915, 0.4606936, 0.52765954)","(0.24828440696001053, 0.5163954794406891, 0.524091437458992)",0.039998773485422134,"(0.2882886330286662, 0.518056054910024, 0.5942778786023458)",0.08501395099212535
18,"(0.24975833, 0.53556997, 0.3904511)","(0.23996648, 0.5326293, 0.36880028)","(0.23978654, 0.5284301, 0.4855061)","(0.24523209, 0.5188241, 0.44529927)","(0.24224192, 0.5027302, 0.48011488)","(0.30964404, 0.5387535, 0.48467)","(0.29833767, 0.47043163, 0.83895826)","(0.40753445, 0.5630509, 0.36717114)","(0.41332316, 0.4380105, 0.586737)","(0.39566594, 0.57870376, 0.34929946)","(0.4445133, 0.5142751, 0.22096795)","(0.4984301, 0.5403864, 0.72538424)","(0.5012076, 0.48950014, 0.79951394)","(0.6750572, 0.5554853, 0.86660457)","(0.68140787, 0.5202744, 0.7997407)","(0.8148946, 0.5079746, 0.7784855)","(0.82373184, 0.46406686, 0.63658243)","(0.24373700469732285, 0.5107771456241608, 0.4627070724964142)",0.016369333490729332,"(0.285913348197937, 0.5149183670679728, 0.5713597933451334)",0.08327481391416973
19,"(0.24963073, 0.5259839, 0.48393574)","(0.23901364, 0.52529895, 0.52142906)","(0.23820254, 0.5156234, 0.37676325)","(0.24160865, 0.51813936, 0.59500444)","(0.24171662, 0.49729833, 0.5816479)","(0.3063447, 0.5338168, 0.6590056)","(0.3005151, 0.4746371, 0.81199956)","(0.3995152, 0.54812706, 0.33810854)","(0.41261214, 0.4369225, 0.5500968)","(0.43940708, 0.57253015, 0.23954168)","(0.46352524, 0.5068265, 0.25782531)","(0.49827027, 0.5375827, 0.74892455)","(0.5003507, 0.48901385, 0.80057025)","(0.67379063, 0.5508825, 0.748225)","(0.6806991, 0.51745415, 0.78645825)","(0.81444615, 0.5097148, 0.71730626)","(0.83360314, 0.46474218, 0.6688648)","(0.2416626363992691, 0.5077188462018967, 0.5883261561393738)",0.020841311663389206,"(0.2854968359073003, 0.5114792784055074, 0.6516469617684683)",0.07737602083368991
