,nose,left_eye,right_eye,left_ear,right_ear,left_shoulder,right_shoulder,left_elbow,right_elbow,left_wrist,right_wrist,left_hip,right_hip,left_knee,right_knee,left_ankle,right_ankle,face_center,face_width,chin,face_height
10,"(0.33776113, 0.4912135, 0.30402622)","(0.32976925, 0.49959236, 0.24927816)","(0.32993194, 0.5038271, 0.19675153)","(0.3309824, 0.5134039, 0.26818395)","(0.33045456, 0.52203983, 0.34013805)","(0.36871076, 0.52222586, 0.37149972)","(0.36037752, 0.5179517, 0.37947404)","(0.4940595, 0.53491604, 0.3183796)","(0.4891278, 0.5388031, 0.24408984)","(0.63385034, 0.50201315, 0.25772637)","(0.62768006, 0.5043712, 0.25212455)","(0.5983309, 0.52532464, 0.38950258)","(0.597045, 0.5247557, 0.37493595)","(0.6727128, 0.4948579, 0.2694162)","(0.67542976, 0.5000949, 0.20248398)","(0.69878405, 0.4951191, 0.19023407)","(0.69905514, 0.49558806, 0.1605339)","(0.3307184725999832, 0.5177218616008759, 0.3041609972715378)",0.008652053773403168,"(0.3556164701779683, 0.5104636947313944, 0.351666659116745)",0.05251220853199261
11,"(0.3170864, 0.5233388, 0.2039144)","(0.31096154, 0.5250461, 0.1917235)","(0.31186706, 0.526021, 0.15806445)","(0.3154908, 0.5266444, 0.25359458)","(0.3154463, 0.52876365, 0.18574351)","(0.35722896, 0.5400345, 0.3380339)","(0.34956533, 0.51789564, 0.23023361)","(0.47785884, 0.53689486, 0.23215678)","(0.473078, 0.5301154, 0.2236735)","(0.52743983, 0.5090673, 0.12372634)","(0.6208902, 0.50213593, 0.3096959)","(0.55217797, 0.5277312, 0.4158488)","(0.5522381, 0.5109359, 0.3029397)","(0.66141117, 0.50589925, 0.24703011)","(0.663777, 0.49519873, 0.29360336)","(0.69633913, 0.4966501, 0.2099083)","(0.6945894, 0.49432182, 0.17867017)","(0.31546854972839355, 0.5277040302753448, 0.21966904401779175)",0.0021197109017521143,"(0.3412935634454091, 0.5270896355311075, 0.2573939760526021)",0.04899206616002396
12,"(0.2913841, 0.50862813, 0.0798946)","(0.2875967, 0.5078692, 0.077518225)","(0.2888692, 0.5103309, 0.060429305)","(0.2938138, 0.52297026, 0.107646495)","(0.2946295, 0.5155815, 0.07922831)","(0.33385962, 0.5270499, 0.33066222)","(0.32985067, 0.517488, 0.2216303)","(0.44559214, 0.5398522, 0.16653585)","(0.45737144, 0.5325789, 0.19247097)","(0.49533126, 0.51786107, 0.17896593)","(0.4933531, 0.5152791, 0.18046251)","(0.54947877, 0.5249846, 0.400354)","(0.5483602, 0.51854706, 0.31028324)","(0.6658973, 0.49809384, 0.29046077)","(0.6645117, 0.49508628, 0.29249924)","(0.69494534, 0.5041274, 0.15744695)","(0.6946046, 0.49858055, 0.1460557)","(0.2942216545343399, 0.5192758738994598, 0.09343740344047546)",0.007433661725372076,"(0.31836479902267456, 0.5177220106124878, 0.21072904268900552)",0.056944068550439896
13,"(0.32231933, 0.5225248, 0.255609)","(0.31521547, 0.5224062, 0.23098904)","(0.3177126, 0.5241302, 0.19859734)","(0.31686532, 0.520519, 0.24449718)","(0.32130575, 0.51531917, 0.22139859)","(0.3539062, 0.5226146, 0.38188297)","(0.35210177, 0.51526153, 0.27509522)","(0.4899767, 0.5281699, 0.2517962)","(0.48962706, 0.5318421, 0.22701314)","(0.6405369, 0.503915, 0.1991111)","(0.64615494, 0.50607294, 0.2578517)","(0.57208526, 0.526909, 0.35910517)","(0.5737494, 0.52378094, 0.33243227)","(0.67968583, 0.50329787, 0.23081762)","(0.6822318, 0.49734384, 0.26503372)","(0.8146713, 0.5613551, 0.076060444)","(0.78256536, 0.5287584, 0.07851505)","(0.3190855383872986, 0.5179190933704376, 0.23294788599014282)",0.006837823428213596,"(0.3427757720152537, 0.5201336344083151, 0.30419573187828064)",0.04119143690324017
14,"(0.28166407, 0.5053131, 0.041537613)","(0.2776351, 0.506893, 0.042308033)","(0.27848232, 0.50619495, 0.041626126)","(0.28686947, 0.52533007, 0.08562839)","(0.28708896, 0.5130879, 0.0400573)","(0.33088344, 0.5282604, 0.30359793)","(0.32104832, 0.5082669, 0.2915127)","(0.4735881, 0.5531987, 0.23345661)","(0.47185227, 0.53439647, 0.21649143)","(0.6416153, 0.50411445, 0.22824526)","(0.55083823, 0.50497645, 0.10412803)","(0.5765835, 0.5383837, 0.32917017)","(0.57512546, 0.5181718, 0.32063788)","(0.6729981, 0.5061631, 0.23863316)","(0.6815611, 0.494088, 0.23131546)","(0.81813204, 0.5825922, 0.06133437)","(0.78150266, 0.5119741, 0.059990406)","(0.28697921335697174, 0.5192089974880219, 0.06284284591674805)",0.012244106270372868,"(0.311198612054189, 0.5139468113581339, 0.2122160792350769)",0.06154120468296354
15,"(0.29766953, 0.51168615, 0.13864869)","(0.29352194, 0.5088514, 0.13593376)","(0.2997111, 0.5084778, 0.11508837)","(0.3005618, 0.5070944, 0.16381142)","(0.30210283, 0.5095765, 0.1723001)","(0.33391854, 0.5191043, 0.39956847)","(0.33200768, 0.5020516, 0.3474844)","(0.4994181, 0.5360093, 0.19582674)","(0.50941265, 0.5373249, 0.18693274)","(0.6461732, 0.503524, 0.19188586)","(0.662915, 0.50179315, 0.29833585)","(0.6039332, 0.5295242, 0.28018695)","(0.6043334, 0.52177763, 0.27990377)","(0.68269646, 0.50418997, 0.22400615)","(0.69287515, 0.5000276, 0.18163794)","(0.8183223, 0.5822711, 0.052542984)","(0.8082596, 0.53106207, 0.046126842)","(0.3013323098421097, 0.5083354413509369, 0.16805575788021088)",0.002921597333624959,"(0.32119858264923096, 0.5109473466873169, 0.2952338556448619)",0.04708129766200476
16,"(0.28867543, 0.5028904, 0.11327624)","(0.28395805, 0.5018307, 0.101532966)","(0.28516155, 0.50229716, 0.10207218)","(0.29273126, 0.50498235, 0.13779372)","(0.2932928, 0.50722337, 0.12148735)","(0.3295424, 0.51736295, 0.3004796)","(0.3247348, 0.5057938, 0.37547624)","(0.49349892, 0.532986, 0.21231636)","(0.48616642, 0.53921485, 0.1720778)","(0.64554465, 0.5033927, 0.18022245)","(0.5870514, 0.51339674, 0.11112958)","(0.60377914, 0.53827107, 0.27232444)","(0.59979105, 0.5224516, 0.32568365)","(0.69795984, 0.4987892, 0.22748709)","(0.69632435, 0.4996903, 0.21268365)","(0.8414239, 0.5618945, 0.08560938)","(0.81195086, 0.53167224, 0.06323433)","(0.29301202297210693, 0.5061028599739075, 0.12964053452014923)",0.0023102969862520695,"(0.3143175443013509, 0.508682390054067, 0.26307735840479535)",0.05257623847159856
17,"(0.2743765, 0.4737504, 0.014560819)","(0.2620723, 0.4904234, 0.014081717)","(0.25257495, 0.44307694, 0.00724262)","(0.27605045, 0.4952894, 0.023154736)","(0.27689347, 0.507299, 0.019357175)","(0.31312692, 0.49982655, 0.21455505)","(0.30892405, 0.50762653, 0.18052691)","(0.48633415, 0.5204004, 0.153853)","(0.4772162, 0.53365564, 0.119241655)","(0.6386657, 0.4981637, 0.18448418)","(0.5270367, 0.51373714, 0.091107875)","(0.5761243, 0.52791643, 0.31489217)","(0.5733377, 0.52854466, 0.25138545)","(0.6811007, 0.50270844, 0.1863206)","(0.67867863, 0.5034841, 0.23016784)","(0.69719315, 0.5024367, 0.15095767)","(0.68393385, 0.5053061, 0.13991144)","(0.27647195756435394, 0.5012941956520081, 0.02125595510005951)",0.01203917246311903,"(0.29880916078885394, 0.4937344988187154, 0.13654759526252747)",0.06312901250909422
18,"(0.28644073, 0.4849529, 0.0426265)","(0.28260612, 0.49460024, 0.044101)","(0.28434935, 0.50072074, 0.05251363)","(0.2955913, 0.4804499, 0.03828934)","(0.29620242, 0.5080186, 0.070911884)","(0.3317809, 0.48906904, 0.25218505)","(0.32957828, 0.50330734, 0.24933311)","(0.49187955, 0.52265227, 0.14758399)","(0.47963664, 0.5490625, 0.13127571)","(0.6239568, 0.5061316, 0.17513749)","(0.6333017, 0.50638306, 0.26927656)","(0.6041919, 0.52687335, 0.27441472)","(0.6016123, 0.53625506, 0.24930012)","(0.6781246, 0.502982, 0.16637653)","(0.6754634, 0.50420946, 0.21649352)","(0.6985061, 0.50490475, 0.17655015)","(0.73133886, 0.53091085, 0.07160261)","(0.29589685797691345, 0.49423424899578094, 0.054600611329078674)",0.027575500309467316,"(0.3159333070119222, 0.49244309465090436, 0.18138155341148376)",0.06085770802621307
19,"(0.29497635, 0.4809522, 0.048318982)","(0.28632015, 0.47922665, 0.04470274)","(0.2920229, 0.48444808, 0.05463335)","(0.2925434, 0.4836436, 0.05941823)","(0.29369012, 0.49824497, 0.05839765)","(0.3333271, 0.50155, 0.31479686)","(0.3305899, 0.50426364, 0.28152496)","(0.4735739, 0.52728665, 0.12077576)","(0.46645445, 0.54768336, 0.13707548)","(0.6345505, 0.5024913, 0.21609578)","(0.5238396, 0.5206727, 0.1014812)","(0.5472286, 0.5187153, 0.34739614)","(0.54578316, 0.52498055, 0.28237075)","(0.66848296, 0.49903533, 0.2815994)","(0.66687775, 0.49804688, 0.2870521)","(0.69949645, 0.5035765, 0.19252476)","(0.7312062, 0.5283386, 0.100456774)","(0.2931167632341385, 0.4909442812204361, 0.05890794098377228)",0.014646337367594242,"(0.31963111956914264, 0.49558862050374347, 0.21488026777903238)",0.05734395145394237
20,"(0.2529331, 0.47621417, 0.01275298)","(0.023984957, 0.5038779, 0.035288304)","(0.23111632, 0.46407318, 0.008462578)","(0.25004366, 0.49556598, 0.011198401)","(0.24924752, 0.49695277, 0.010296553)","(0.30514237, 0.4986593, 0.2049351)","(0.2957812, 0.51154685, 0.14935854)","(0.4422196, 0.53055406, 0.115776986)","(0.40738457, 0.54292405, 0.10184163)","(0.6245086, 0.49958035, 0.21681866)","(0.5203965, 0.513839, 0.09718397)","(0.5709305, 0.5251278, 0.356371)","(0.56774116, 0.52596253, 0.27224386)","(0.68004215, 0.5032954, 0.2002553)","(0.668967, 0.5044215, 0.25540847)","(0.6695428, 0.5054825, 0.26052484)","(0.6667398, 0.50589365, 0.2151502)","(0.24964559078216553, 0.4962593764066696, 0.010747477412223816)",0.0015990710817277431,"(0.28461889425913495, 0.4954734444618225, 0.12234887480735779)",0.07415951071180066
21,"(0.25845623, 0.47380716, 0.015825063)","(0.23528247, 0.46006477, 0.005706817)","(0.23161273, 0.44535935, 0.0069743097)","(0.2561973, 0.48009646, 0.012593597)","(0.25479424, 0.49340674, 0.014305711)","(0.30704945, 0.4973058, 0.2533079)","(0.30465448, 0.49960026, 0.17477122)","(0.46086603, 0.5316017, 0.14773005)","(0.45084283, 0.5280983, 0.13672623)","(0.6245903, 0.50326574, 0.2478149)","(0.5272084, 0.50954694, 0.1155079)","(0.59026325, 0.53388995, 0.2902152)","(0.57408226, 0.5223428, 0.30741405)","(0.66855943, 0.4993511, 0.19461396)","(0.66601056, 0.4986622, 0.2334091)","(0.6759226, 0.5003209, 0.2764926)","(0.69316864, 0.5002903, 0.16596809)","(0.2554957717657089, 0.48675160109996796, 0.01344965398311615)",0.013384029269218445,"(0.290053387482961, 0.4902377426624298, 0.14796806375185648)",0.07122764985348552
22,"(0.018352482, 0.48559055, 0.04353413)","(0.022103518, 0.52903783, 0.034236133)","(0.23013729, 0.45971894, 0.007930368)","(0.2503086, 0.476308, 0.009152293)","(0.03276219, 0.41845024, 0.048567116)","(0.3038858, 0.4893486, 0.21660414)","(0.29777485, 0.5117612, 0.15819404)","(0.47522518, 0.5226301, 0.101655334)","(0.45096645, 0.54130036, 0.11765134)","(0.5487786, 0.4956014, 0.06442636)","(0.5095773, 0.5140265, 0.10838637)","(0.57388335, 0.5233533, 0.37231112)","(0.5708959, 0.53756386, 0.24769744)","(0.6501118, 0.49144697, 0.19680923)","(0.6401012, 0.49268565, 0.2267834)","(0.66986036, 0.49841592, 0.23961523)","(0.67411125, 0.5037299, 0.2049186)","(0.14153539575636387, 0.44737911224365234, 0.028859704732894897)",0.2251087874174118,"(0.20667104050517082, 0.4955667754014333, 0.1394441028436025)",0.37716523926740214
23,"(0.01626502, 0.4842182, 0.04422623)","(0.021006217, 0.52838194, 0.03261137)","(0.026986074, 0.3618103, 0.035644114)","(0.026020221, 0.41392002, 0.04136604)","(0.033382267, 0.41544458, 0.053203374)","(0.30099916, 0.48343417, 0.2155253)","(0.29454267, 0.50485605, 0.14872894)","(0.4877336, 0.52720857, 0.24055496)","(0.47486556, 0.53431064, 0.2004137)","(0.65281975, 0.5029535, 0.20849669)","(0.54285264, 0.5129775, 0.1074543)","(0.59509933, 0.52357996, 0.3467266)","(0.5926837, 0.5390701, 0.24655777)","(0.66778773, 0.49241835, 0.13071576)","(0.6556208, 0.49730596, 0.19785428)","(0.6736688, 0.4997272, 0.18649879)","(0.7162351, 0.55102277, 0.08027229)","(0.029701244086027145, 0.4146822988986969, 0.04728470742702484)",0.007518245838582516,"(0.20393561820189157, 0.49083614349365234, 0.13616015513737997)",0.3755744962485321
24,"(0.2670688, 0.4669909, 0.01636967)","(0.26109555, 0.4657492, 0.011407018)","(0.24730337, 0.44139478, 0.009378344)","(0.26933998, 0.47318864, 0.014598697)","(0.25241068, 0.49430937, 0.01340425)","(0.30836183, 0.48295146, 0.33108068)","(0.30053043, 0.5034538, 0.23582587)","(0.49132538, 0.52982306, 0.3005945)","(0.47360194, 0.53554636, 0.25042444)","(0.55264, 0.5023266, 0.08755326)","(0.5440869, 0.51281226, 0.11283177)","(0.57415146, 0.5269937, 0.37100172)","(0.57303923, 0.53819394, 0.25887686)","(0.6648867, 0.48248768, 0.22111374)","(0.65836537, 0.48971188, 0.22150198)","(0.6944897, 0.48739025, 0.168239)","(0.6801724, 0.49579298, 0.16472703)","(0.26087532937526703, 0.48374900221824646, 0.014001473784446716)",0.027068177238106728,"(0.29198702176411945, 0.4844653805096944, 0.19442540407180786)",0.06086954888050202
25,"(0.27774894, 0.44843864, 0.013063699)","(0.24360321, 0.45033047, 0.0076113343)","(0.25159633, 0.4388746, 0.010862827)","(0.261056, 0.45642814, 0.01273635)","(0.26226628, 0.48780915, 0.021623075)","(0.31202435, 0.48082322, 0.33559895)","(0.30811608, 0.48961335, 0.22894433)","(0.4937949, 0.52857673, 0.24270788)","(0.4797535, 0.5272522, 0.24538672)","(0.538319, 0.5099422, 0.1271542)","(0.53246784, 0.5134864, 0.13287416)","(0.590867, 0.5346223, 0.2956332)","(0.574931, 0.53443426, 0.25417247)","(0.6695725, 0.4875538, 0.23836482)","(0.65996933, 0.49175835, 0.22718811)","(0.69882315, 0.48666394, 0.1489948)","(0.68404055, 0.49606735, 0.15509629)","(0.2616611421108246, 0.47211864590644836, 0.017179712653160095)",0.03140433877706528,"(0.29929645856221515, 0.47295840581258136, 0.19253565867741904)",0.06528442856026709
26,"(0.27941108, 0.47319567, 0.03316936)","(0.2751059, 0.47170812, 0.025624156)","(0.2762087, 0.4784639, 0.03867176)","(0.28482226, 0.47673202, 0.031460464)","(0.28448004, 0.49366122, 0.032990277)","(0.31783506, 0.47987565, 0.3195408)","(0.31780523, 0.49225163, 0.3466652)","(0.4971176, 0.5384103, 0.2995397)","(0.4846123, 0.55484724, 0.16564077)","(0.57975924, 0.51999533, 0.12573239)","(0.5456572, 0.53795207, 0.0886727)","(0.6231031, 0.53792137, 0.2622742)","(0.60400236, 0.5372201, 0.23882034)","(0.6723474, 0.49318478, 0.1520969)","(0.6712785, 0.4956907, 0.22870588)","(0.7046947, 0.4848774, 0.19214165)","(0.72343576, 0.5142337, 0.0793204)","(0.28465114533901215, 0.48519662022590637, 0.03222537040710449)",0.016932668164372444,"(0.3050171236197154, 0.4817743202050527, 0.23312512040138245)",0.05400973254286932
27,"(0.26841936, 0.46947855, 0.018828094)","(0.24192373, 0.45437405, 0.007868379)","(0.24280088, 0.46181983, 0.012553066)","(0.2614409, 0.46950245, 0.010130405)","(0.26204073, 0.4877145, 0.020488918)","(0.3125994, 0.47308907, 0.2657646)","(0.3099118, 0.4896227, 0.24276558)","(0.49931413, 0.53107333, 0.35924202)","(0.48773807, 0.54069245, 0.20657519)","(0.62113404, 0.5063364, 0.13647765)","(0.54741406, 0.5446874, 0.0669069)","(0.62763363, 0.52531445, 0.23836184)","(0.6230346, 0.53298175, 0.24038222)","(0.6987989, 0.4902007, 0.14809671)","(0.68687606, 0.49524057, 0.19816318)","(0.81091666, 0.5461704, 0.055191934)","(0.7747996, 0.5506976, 0.054303557)","(0.2617408186197281, 0.47860847413539886, 0.015309661626815796)",0.01822192594408989,"(0.29697684446970624, 0.47739677627881366, 0.17578608791033426)",0.059269841972142565
28,"(0.27905136, 0.45817122, 0.024422199)","(0.27505147, 0.46728823, 0.021903485)","(0.2761409, 0.47461897, 0.03456244)","(0.28426087, 0.4703492, 0.022637278)","(0.2842129, 0.48837435, 0.030781329)","(0.31820136, 0.47753257, 0.30635875)","(0.31447598, 0.48983282, 0.28098992)","(0.49716625, 0.5302956, 0.37757242)","(0.484912, 0.5399902, 0.22680846)","(0.5696716, 0.5094232, 0.11218113)","(0.5610421, 0.5153126, 0.12667799)","(0.60204315, 0.52503955, 0.32981873)","(0.59889805, 0.53418285, 0.26530987)","(0.6673836, 0.49210638, 0.23411253)","(0.6564532, 0.4975872, 0.26115245)","(0.70164824, 0.4881041, 0.24180862)","(0.6994759, 0.49350184, 0.16620633)","(0.284236878156662, 0.47936177253723145, 0.02670930325984955)",0.018025223165750504,"(0.303909569978714, 0.47517886757850647, 0.20392362276713052)",0.06023920828006496
29,"(0.28656483, 0.44958884, 0.014548898)","(0.27417842, 0.4472893, 0.010630518)","(0.27521157, 0.4572483, 0.019813806)","(0.28748235, 0.46751243, 0.014726728)","(0.2875353, 0.49099252, 0.02714479)","(0.32635802, 0.47420526, 0.20064685)","(0.31836775, 0.4878099, 0.30857766)","(0.49223906, 0.5348846, 0.33321857)","(0.48117274, 0.5448603, 0.25031275)","(0.6412758, 0.49896133, 0.25611773)","(0.52681744, 0.5312853, 0.09299761)","(0.5959015, 0.52314854, 0.37292242)","(0.57791483, 0.53628576, 0.2839231)","(0.6625645, 0.49224836, 0.25315678)","(0.64784265, 0.49520916, 0.2639804)","(0.7002449, 0.4898622, 0.26543045)","(0.6962594, 0.49621445, 0.17748705)","(0.2875088304281235, 0.4792524725198746, 0.02093575894832611)",0.023480147123336792,"(0.3104301989078522, 0.47053466240564984, 0.17459113399187723)",0.063506965086762
