,nose,left_eye,right_eye,left_ear,right_ear,left_shoulder,right_shoulder,left_elbow,right_elbow,left_wrist,right_wrist,left_hip,right_hip,left_knee,right_knee,left_ankle,right_ankle,face_center,face_width,chin,face_height
10,"(0.22462909, 0.5294093, 0.49628192)","(0.21307471, 0.54319024, 0.4850618)","(0.20772277, 0.5159322, 0.43634525)","(0.22629985, 0.550265, 0.6889725)","(0.21501009, 0.49090788, 0.59780157)","(0.31657815, 0.5667631, 0.7280589)","(0.29319447, 0.45334572, 0.65115666)","(0.41155332, 0.58972555, 0.3722855)","(0.41033208, 0.4570539, 0.62858933)","(0.38460296, 0.6356882, 0.39196202)","(0.5036695, 0.4800757, 0.4628806)","(0.49862248, 0.5630242, 0.80041975)","(0.49731395, 0.49546516, 0.6979927)","(0.68634117, 0.5295314, 0.835817)","(0.6986429, 0.4946105, 0.59054554)","(0.8368918, 0.51490074, 0.5627825)","(0.89343756, 0.47118998, 0.65737176)","(0.22065497189760208, 0.5205864459276199, 0.6433870196342468)",0.060421258211135864,"(0.2781339039405187, 0.51650603612264, 0.6251658201217651)",0.11007741168188416
11,"(0.22367224, 0.5302282, 0.5373498)","(0.21215825, 0.54379725, 0.5007999)","(0.20716177, 0.51672065, 0.4253137)","(0.22543547, 0.5502452, 0.7019046)","(0.2148178, 0.49143538, 0.58991325)","(0.3165104, 0.56667024, 0.721282)","(0.29267758, 0.45366752, 0.65453005)","(0.41612244, 0.5850718, 0.37975568)","(0.4095319, 0.45901912, 0.6058364)","(0.50228876, 0.5974478, 0.36485493)","(0.50305504, 0.47852266, 0.4622872)","(0.4969954, 0.5620686, 0.8099334)","(0.49578708, 0.49375173, 0.6779798)","(0.6866188, 0.5302795, 0.8334532)","(0.6986892, 0.49460107, 0.5845192)","(0.837577, 0.5148741, 0.5685945)","(0.89389724, 0.47028804, 0.6648197)","(0.22012663632631302, 0.5208403021097183, 0.645908921957016)",0.05976063013076782,"(0.2776200771331787, 0.5168553193410238, 0.6377206246058146)",0.11116119644314489
12,"(0.2224987, 0.5338446, 0.56232136)","(0.21086213, 0.54644847, 0.48954403)","(0.2063562, 0.5197953, 0.46491265)","(0.2239447, 0.5507591, 0.72509205)","(0.21505028, 0.49330053, 0.59101474)","(0.3179012, 0.56711465, 0.67916495)","(0.2920429, 0.45596898, 0.71248025)","(0.41926694, 0.5809863, 0.41303205)","(0.41132432, 0.46072835, 0.59221023)","(0.50323063, 0.59678006, 0.39732635)","(0.5041609, 0.479128, 0.4583629)","(0.49640727, 0.5610555, 0.7996019)","(0.4955822, 0.4941717, 0.6897352)","(0.68716264, 0.52966744, 0.82465017)","(0.698606, 0.49480146, 0.5941104)","(0.83852303, 0.514421, 0.5631849)","(0.8943116, 0.46955943, 0.67457896)","(0.21949748694896698, 0.5220298022031784, 0.6580533981323242)",0.05814288929104805,"(0.2774809350570043, 0.518976072470347, 0.6513221859931946)",0.11391433603300935
13,"(0.22161321, 0.5318031, 0.629329)","(0.20916264, 0.5442898, 0.3939993)","(0.20498902, 0.51601017, 0.6167947)","(0.22204094, 0.5493106, 0.73399997)","(0.21524507, 0.49050337, 0.6141923)","(0.3169741, 0.56630117, 0.7082114)","(0.2945883, 0.45625886, 0.7269455)","(0.4178898, 0.57956386, 0.3809845)","(0.4154368, 0.46092534, 0.6264607)","(0.5026251, 0.5951181, 0.39728466)","(0.50743073, 0.47320473, 0.6322282)","(0.4972332, 0.5610416, 0.7999482)","(0.4963809, 0.49460694, 0.68693936)","(0.68691516, 0.5293182, 0.82490706)","(0.6982745, 0.49479908, 0.58588666)","(0.838065, 0.51478285, 0.57032883)","(0.89346015, 0.4689514, 0.7022345)","(0.21864300221204758, 0.5199069976806641, 0.6740961372852325)",0.05919862166047096,"(0.2777252048254013, 0.5181210339069366, 0.6881619890530905)",0.11551196876785634
14,"(0.21672395, 0.5287569, 0.6675741)","(0.20312099, 0.5402122, 0.63357025)","(0.20248866, 0.51133716, 0.78565955)","(0.21673225, 0.5467788, 0.6618749)","(0.21639763, 0.48712498, 0.6354273)","(0.31326097, 0.5645999, 0.7485513)","(0.29466876, 0.45875514, 0.7574197)","(0.41391182, 0.583195, 0.39135137)","(0.42066988, 0.46596897, 0.58355176)","(0.5024331, 0.59442765, 0.38483584)","(0.5065695, 0.47431445, 0.49291486)","(0.49470633, 0.56066734, 0.8077694)","(0.4938324, 0.49502224, 0.7109619)","(0.68751025, 0.5279589, 0.80602443)","(0.69642484, 0.49516076, 0.84887725)","(0.8399212, 0.5137056, 0.7167069)","(0.89394945, 0.46964902, 0.6707458)","(0.21656493842601776, 0.5169518887996674, 0.6486510932445526)",0.059654757380485535,"(0.274884561697642, 0.5173706412315369, 0.7245150407155355)",0.11852939158340269
15,"(0.21495059, 0.52564615, 0.5944531)","(0.20064384, 0.5363599, 0.69038486)","(0.20264529, 0.50669223, 0.7638776)","(0.2128396, 0.54276335, 0.55883986)","(0.2199935, 0.4841218, 0.66927856)","(0.30928823, 0.56554043, 0.7451885)","(0.29307595, 0.4615737, 0.8051456)","(0.4130891, 0.57947713, 0.39489782)","(0.41614532, 0.46650526, 0.5904111)","(0.5017457, 0.59014904, 0.37241036)","(0.500345, 0.47878617, 0.46893373)","(0.49346483, 0.5661091, 0.7783115)","(0.4908174, 0.49681553, 0.814989)","(0.6875846, 0.5279685, 0.7998958)","(0.69652355, 0.4952367, 0.842121)","(0.84136933, 0.5126455, 0.71132296)","(0.89601845, 0.46883017, 0.6661081)","(0.21641655266284943, 0.5134425759315491, 0.6140592098236084)",0.059076305478811264,"(0.27243825793266296, 0.517586757739385, 0.7149290641148885)",0.11609970916974177
16,"(0.21488938, 0.5162898, 0.37946743)","(0.19852278, 0.5253984, 0.6555619)","(0.2018717, 0.4983067, 0.6273738)","(0.21189794, 0.53807205, 0.5772452)","(0.22073415, 0.479522, 0.62259793)","(0.30242214, 0.56033766, 0.67460936)","(0.28993762, 0.46260652, 0.7903108)","(0.40424848, 0.5803265, 0.36264688)","(0.4157326, 0.465072, 0.61130005)","(0.50315934, 0.5867177, 0.3440659)","(0.5072451, 0.47596404, 0.5935569)","(0.49414262, 0.5659553, 0.7629895)","(0.49178708, 0.49849468, 0.8056383)","(0.6883504, 0.523046, 0.7531732)","(0.6987371, 0.49521506, 0.85287464)","(0.8403226, 0.5123647, 0.72204673)","(0.8984246, 0.46912047, 0.63588166)","(0.21631604433059692, 0.5087970197200775, 0.5999215543270111)",0.059213072061538696,"(0.26908304293950397, 0.5130779842535654, 0.6147958636283875)",0.10857751076495052
17,"(0.21336949, 0.50930136, 0.4466917)","(0.1979905, 0.51815295, 0.49720848)","(0.19995007, 0.4942473, 0.62379074)","(0.21120565, 0.5320986, 0.61614794)","(0.21797904, 0.47696477, 0.48444346)","(0.29581082, 0.56182903, 0.63019294)","(0.28358692, 0.46448886, 0.72429806)","(0.39010462, 0.57956284, 0.41878387)","(0.4076864, 0.46856055, 0.59420085)","(0.48916787, 0.5867333, 0.31007475)","(0.5044948, 0.47572684, 0.5638207)","(0.49275106, 0.5644002, 0.78037083)","(0.4899251, 0.4990108, 0.7992834)","(0.6857946, 0.5205535, 0.7347694)","(0.69711673, 0.4952038, 0.8315009)","(0.8395854, 0.51301336, 0.5440129)","(0.900107, 0.46469077, 0.7862234)","(0.214592345058918, 0.5045316815376282, 0.5502956956624985)",0.055548328906297684,"(0.2642557422320048, 0.5118730862935384, 0.6003942290941874)",0.10190239546286811
18,"(0.21371543, 0.5018703, 0.4747115)","(0.19974272, 0.51463604, 0.5995138)","(0.2015203, 0.48907065, 0.56536466)","(0.2141829, 0.52417326, 0.5711663)","(0.21981972, 0.4756927, 0.69563526)","(0.29468793, 0.55583996, 0.5899737)","(0.2884699, 0.46346056, 0.7425648)","(0.38755608, 0.57798547, 0.39001277)","(0.41086036, 0.46861386, 0.67860126)","(0.48938555, 0.58622944, 0.2895018)","(0.50516784, 0.47668463, 0.57772815)","(0.49473107, 0.56301576, 0.78449607)","(0.4918073, 0.49993944, 0.77962327)","(0.68518746, 0.5211364, 0.73143744)","(0.69790936, 0.49765474, 0.8016795)","(0.83897066, 0.5132753, 0.5434733)","(0.89996934, 0.4648758, 0.77721393)","(0.217001311480999, 0.4999329745769501, 0.6334007680416107)",0.04880716651678085,"(0.26562442382176715, 0.5070569316546122, 0.6024166643619537)",0.10433493429484884
19,"(0.21453121, 0.50302464, 0.5283403)","(0.19966611, 0.5145652, 0.58827525)","(0.2028288, 0.48825595, 0.655476)","(0.21301588, 0.5234512, 0.59309727)","(0.22155218, 0.4741602, 0.71152914)","(0.2929321, 0.5547198, 0.6449766)","(0.28686485, 0.46512514, 0.7198144)","(0.39384717, 0.5728698, 0.39331722)","(0.41009733, 0.47062582, 0.6275393)","(0.4904982, 0.58800554, 0.29357156)","(0.5022541, 0.47972363, 0.50148237)","(0.4960205, 0.5629086, 0.77302283)","(0.49270248, 0.50051373, 0.7613865)","(0.6836797, 0.5200136, 0.70037436)","(0.6999463, 0.49896854, 0.567885)","(0.83842707, 0.5132868, 0.5353071)","(0.9001044, 0.46548778, 0.7679526)","(0.21728403121232986, 0.4988057017326355, 0.6523132026195526)",0.050024718046188354,"(0.2647760510444641, 0.5076231956481934, 0.6310437719027201)",0.10090967209918442
20,"(0.21730112, 0.49784905, 0.4650888)","(0.19907998, 0.5062405, 0.61536705)","(0.20686817, 0.47957823, 0.59264725)","(0.2108463, 0.5195958, 0.5114902)","(0.22588116, 0.4690141, 0.6497686)","(0.28981516, 0.5539446, 0.68891275)","(0.28788033, 0.46608585, 0.74196655)","(0.393771, 0.5674938, 0.37466168)","(0.4154929, 0.46980882, 0.66584647)","(0.5034361, 0.5890463, 0.34744722)","(0.50742894, 0.4725859, 0.5337814)","(0.49696168, 0.56288505, 0.7685822)","(0.4944569, 0.49937198, 0.7718635)","(0.68175983, 0.521735, 0.71556735)","(0.69906175, 0.49972558, 0.5976601)","(0.83703554, 0.5137284, 0.5388206)","(0.9010476, 0.46607822, 0.76963764)","(0.21836373209953308, 0.49430495500564575, 0.5806294083595276)",0.052768878638744354,"(0.2649988681077957, 0.5059598286946615, 0.6319893697897593)",0.09676487773349841
21,"(0.21622738, 0.5007068, 0.49471098)","(0.20097458, 0.5103112, 0.61001295)","(0.20475048, 0.48544598, 0.57165635)","(0.21562175, 0.51999986, 0.5460609)","(0.22396713, 0.47125638, 0.6855669)","(0.2899581, 0.545663, 0.62476057)","(0.28631732, 0.47036123, 0.674724)","(0.3905993, 0.5598061, 0.3929544)","(0.41631466, 0.47707003, 0.56787145)","(0.5006073, 0.58671916, 0.35016614)","(0.507505, 0.47955853, 0.4544068)","(0.50018585, 0.56024003, 0.7825959)","(0.49732906, 0.4993559, 0.70355433)","(0.68366575, 0.5183345, 0.717363)","(0.7003932, 0.5006229, 0.62714076)","(0.8377175, 0.5140877, 0.5231153)","(0.9017, 0.46461284, 0.7992469)","(0.21979444473981857, 0.49562811851501465, 0.6158139109611511)",0.049452733248472214,"(0.26416759689648944, 0.505577007929484, 0.598065177599589)",0.09637392112598114
22,"(0.221157, 0.50097346, 0.49920943)","(0.204564, 0.5106889, 0.57817435)","(0.21025005, 0.48840782, 0.48739016)","(0.21805063, 0.5191509, 0.5473533)","(0.22738253, 0.47074664, 0.62661606)","(0.2870359, 0.54136217, 0.5714007)","(0.2884123, 0.4738296, 0.6491314)","(0.39218077, 0.5569821, 0.37050104)","(0.4178807, 0.48392373, 0.5837457)","(0.49103054, 0.58904153, 0.27747232)","(0.50773776, 0.4850553, 0.41736475)","(0.50161195, 0.55817163, 0.7603794)","(0.49978048, 0.5007798, 0.73560935)","(0.68312645, 0.51613414, 0.6896468)","(0.7004227, 0.5017236, 0.6291809)","(0.83591264, 0.51520205, 0.49083918)","(0.90276754, 0.46413514, 0.79081273)","(0.2227165773510933, 0.49494877457618713, 0.5869846940040588)",0.04929562285542488,"(0.26553507149219513, 0.5053884088993073, 0.5732471843560537)",0.08919428285021086
23,"(0.21928321, 0.49965167, 0.50673276)","(0.20371428, 0.50842, 0.590409)","(0.20891337, 0.48711058, 0.4933534)","(0.21766244, 0.5170214, 0.48504305)","(0.22792023, 0.46857473, 0.6173911)","(0.28836265, 0.53992283, 0.5205134)","(0.28857946, 0.47346422, 0.6581783)","(0.40243217, 0.5560093, 0.3699441)","(0.4208549, 0.4848925, 0.66495323)","(0.49128422, 0.5878178, 0.24735874)","(0.5094602, 0.49129316, 0.39176315)","(0.50270057, 0.5576078, 0.7552891)","(0.5010302, 0.50086784, 0.748217)","(0.6866712, 0.513142, 0.6483638)","(0.7024921, 0.50048935, 0.59214616)","(0.84000516, 0.5125639, 0.5043781)","(0.9026462, 0.46481463, 0.79040825)","(0.22279133647680283, 0.4927980750799179, 0.5512170791625977)",0.049520738422870636,"(0.2654084414243698, 0.5043462415536245, 0.561808168888092)",0.09272704315546937
24,"(0.2168058, 0.4962572, 0.4540445)","(0.20191771, 0.5045217, 0.5727324)","(0.20624986, 0.48401135, 0.43994322)","(0.21715872, 0.51539505, 0.47152075)","(0.22568826, 0.4657182, 0.5685106)","(0.29340714, 0.5413125, 0.6111975)","(0.28990498, 0.47022176, 0.6457951)","(0.40491593, 0.5567013, 0.35535866)","(0.4209506, 0.4919418, 0.6425462)","(0.50620294, 0.58579695, 0.31233263)","(0.50299275, 0.48975548, 0.40342164)","(0.5036022, 0.5593054, 0.7318398)","(0.50134844, 0.5012306, 0.7596445)","(0.6896961, 0.51251, 0.60148954)","(0.70368576, 0.49998495, 0.55608064)","(0.84069455, 0.51334035, 0.52879953)","(0.90411735, 0.46485576, 0.8082533)","(0.22142349183559418, 0.49055662751197815, 0.5200156718492508)",0.05040378123521805,"(0.2667059749364853, 0.5025971531867981, 0.5703456898530325)",0.10060263543340556
25,"(0.21284346, 0.49556416, 0.4390872)","(0.19894096, 0.5019294, 0.5440421)","(0.20271248, 0.47989118, 0.48391128)","(0.21336149, 0.5110931, 0.53935087)","(0.22317754, 0.4630434, 0.5481825)","(0.29115152, 0.5378643, 0.57601327)","(0.28850287, 0.4699361, 0.6542713)","(0.40434644, 0.5582143, 0.37152824)","(0.41627407, 0.49557862, 0.5909221)","(0.50667536, 0.58462507, 0.29206067)","(0.50414103, 0.48807734, 0.40011984)","(0.5013362, 0.55835736, 0.7488749)","(0.4990521, 0.5010165, 0.73354346)","(0.6873647, 0.5143266, 0.6955198)","(0.7019892, 0.5016882, 0.5921803)","(0.8405718, 0.5136848, 0.5336023)","(0.9035296, 0.46390414, 0.8158361)","(0.21826951205730438, 0.487068235874176, 0.5437666773796082)",0.049042098224163055,"(0.2641659528017044, 0.5011215309302012, 0.5564572612444559)",0.10324499636741424
26,"(0.21040502, 0.49645263, 0.40585396)","(0.19730532, 0.5012259, 0.5354926)","(0.20117736, 0.4811872, 0.4975208)","(0.21264516, 0.5077213, 0.51762426)","(0.22265756, 0.4630009, 0.56614774)","(0.2901797, 0.5366742, 0.5483194)","(0.28689352, 0.4728217, 0.6341139)","(0.40307888, 0.5563718, 0.3706059)","(0.41601896, 0.49365234, 0.5801001)","(0.50784934, 0.5839174, 0.27151597)","(0.50487965, 0.4828094, 0.4461581)","(0.5016275, 0.5571884, 0.7478384)","(0.4990545, 0.50276095, 0.744151)","(0.68637127, 0.5195674, 0.73816776)","(0.70294905, 0.5048332, 0.5756078)","(0.83800954, 0.5147727, 0.5368974)","(0.90329933, 0.4638737, 0.80024076)","(0.2176513597369194, 0.48536109924316406, 0.5418860018253326)",0.04582753777503967,"(0.26249274611473083, 0.501982847849528, 0.5294290880362192)",0.10476095317467586
27,"(0.20890492, 0.49626574, 0.36311018)","(0.19576716, 0.50017285, 0.519437)","(0.20096642, 0.4793313, 0.45869872)","(0.21200216, 0.5083418, 0.52025676)","(0.22387445, 0.46245962, 0.56128734)","(0.293028, 0.53900826, 0.62352896)","(0.29003277, 0.47137296, 0.6800014)","(0.40887105, 0.5592294, 0.40285617)","(0.41850305, 0.4926266, 0.61820084)","(0.50780773, 0.5824892, 0.2588578)","(0.5062161, 0.4772317, 0.46504664)","(0.4995178, 0.5590613, 0.7584646)","(0.49834794, 0.50300753, 0.7540692)","(0.6901774, 0.5196509, 0.7228308)","(0.70583344, 0.50460833, 0.54103625)","(0.83917284, 0.5139978, 0.53278786)","(0.90532637, 0.46575582, 0.78648686)","(0.21793830394744873, 0.4854007065296173, 0.5407720506191254)",0.04739329591393471,"(0.26398856441179913, 0.5022156536579132, 0.5555468400319418)",0.11080810696767072
28,"(0.21049073, 0.497737, 0.38515308)","(0.19646274, 0.5013784, 0.55690205)","(0.2024918, 0.47953886, 0.47313058)","(0.21214858, 0.50891024, 0.5250592)","(0.2261223, 0.4630662, 0.5497738)","(0.29653242, 0.541777, 0.67802995)","(0.29128575, 0.47033358, 0.7210008)","(0.40863967, 0.56398404, 0.4010948)","(0.4199887, 0.49359939, 0.627054)","(0.50829154, 0.5834044, 0.2572831)","(0.5081108, 0.48338962, 0.44583306)","(0.49945968, 0.56095624, 0.7548313)","(0.49819016, 0.5020323, 0.7606213)","(0.6905913, 0.51850694, 0.6874104)","(0.70658517, 0.5044031, 0.5131286)","(0.83831257, 0.5132859, 0.53226376)","(0.9060446, 0.4681096, 0.7883643)","(0.21913544088602066, 0.48598821461200714, 0.5374165177345276)",0.04792642220854759,"(0.26610296964645386, 0.5032825271288554, 0.5947279433409373)",0.11177609402777708
29,"(0.21129625, 0.49666628, 0.3986054)","(0.19692658, 0.50077677, 0.5280592)","(0.20333096, 0.4778992, 0.4551021)","(0.21382217, 0.50976163, 0.5844821)","(0.22758687, 0.46252328, 0.50857925)","(0.29978848, 0.5408809, 0.69038165)","(0.2915917, 0.47047466, 0.73927844)","(0.404594, 0.56561553, 0.38278633)","(0.42142302, 0.4928218, 0.6136331)","(0.50561595, 0.5835221, 0.2806733)","(0.5088377, 0.48567063, 0.37350702)","(0.5010577, 0.56126225, 0.73686874)","(0.5000001, 0.5012438, 0.74601305)","(0.6934849, 0.52069485, 0.6840672)","(0.7044589, 0.5045785, 0.7380255)","(0.8407198, 0.51338077, 0.5324179)","(0.90576875, 0.4691877, 0.79449093)","(0.22070451825857162, 0.48614245653152466, 0.5465306639671326)",0.04920293390750885,"(0.26755880812803906, 0.5026739537715912, 0.6094218293825785)",0.1131648014813491
