,nose,left_eye,right_eye,left_ear,right_ear,left_shoulder,right_shoulder,left_elbow,right_elbow,left_wrist,right_wrist,left_hip,right_hip,left_knee,right_knee,left_ankle,right_ankle,face_center,face_width,chin,face_height
10,"(0.22456408, 0.5291577, 0.49900565)","(0.21307573, 0.542959, 0.48019665)","(0.20770833, 0.51558006, 0.42396116)","(0.22582006, 0.5501611, 0.69913113)","(0.21459028, 0.4906343, 0.63210493)","(0.31639427, 0.56682146, 0.72009635)","(0.29384822, 0.45254242, 0.6227541)","(0.415007, 0.5858431, 0.397782)","(0.41176587, 0.4556983, 0.6416893)","(0.5040364, 0.5972122, 0.33479995)","(0.5025424, 0.48181856, 0.45006844)","(0.4994255, 0.56245625, 0.799675)","(0.49810326, 0.4939383, 0.6864959)","(0.68647957, 0.52890843, 0.8329153)","(0.69809365, 0.4939704, 0.5782527)","(0.83730686, 0.51430213, 0.5577782)","(0.89251196, 0.47090444, 0.67962396)","(0.2202051728963852, 0.5203977078199387, 0.6656180322170258)",0.060576822608709335,"(0.27826885382334393, 0.5161738594373068, 0.6139520307381948)",0.11050399605114232
11,"(0.2238402, 0.5298469, 0.529403)","(0.21254474, 0.543442, 0.49662408)","(0.20716992, 0.5163163, 0.42282456)","(0.22489016, 0.54985005, 0.71104664)","(0.21406597, 0.49105275, 0.6175753)","(0.3151372, 0.5652654, 0.7157218)","(0.29330552, 0.45302576, 0.62753594)","(0.4138415, 0.58462137, 0.40128344)","(0.41012168, 0.45797098, 0.6217572)","(0.37996456, 0.63017976, 0.3888964)","(0.50182927, 0.48014534, 0.44132987)","(0.49820602, 0.5619685, 0.7857075)","(0.49725592, 0.49432072, 0.68008035)","(0.68685937, 0.5299307, 0.8296195)","(0.6986631, 0.49439454, 0.5779854)","(0.83823574, 0.51445055, 0.56519353)","(0.8918914, 0.46974358, 0.7012533)","(0.2194780632853508, 0.5204513967037201, 0.6643109619617462)",0.059785328805446625,"(0.27742764353752136, 0.5160460273424784, 0.6242202321688334)",0.11067208572171539
12,"(0.22258028, 0.534021, 0.5628368)","(0.21131586, 0.54629767, 0.51122624)","(0.20619158, 0.5200215, 0.4613359)","(0.22346328, 0.5497248, 0.7244589)","(0.21391818, 0.4926965, 0.5963846)","(0.31665167, 0.56467694, 0.6833451)","(0.29299134, 0.45505413, 0.69440204)","(0.4155032, 0.58148575, 0.39362252)","(0.41156626, 0.45863074, 0.6128975)","(0.50280666, 0.59746003, 0.3375728)","(0.5037107, 0.47918415, 0.43748194)","(0.49673265, 0.56154144, 0.7717589)","(0.49614224, 0.49509537, 0.67571056)","(0.68724716, 0.5299796, 0.8250792)","(0.6986445, 0.49506366, 0.5886962)","(0.8387983, 0.51416475, 0.5608786)","(0.8917009, 0.4697746, 0.70513487)","(0.21869073063135147, 0.5212106555700302, 0.6604217290878296)",0.0578216090798378,"(0.27740776538848877, 0.5179173648357391, 0.6468613147735596)",0.11428701476744546
13,"(0.22145373, 0.53125274, 0.6386787)","(0.20928173, 0.5438291, 0.39528957)","(0.20622411, 0.5150472, 0.6109552)","(0.22105753, 0.54870045, 0.7214786)","(0.21502656, 0.4897611, 0.6286449)","(0.31523174, 0.5653791, 0.7278621)","(0.29608083, 0.4551559, 0.70677465)","(0.41699135, 0.57774603, 0.39031106)","(0.4163891, 0.46147424, 0.64937687)","(0.50208247, 0.59698284, 0.39516824)","(0.50614697, 0.48087057, 0.46576217)","(0.49676758, 0.5612826, 0.77464616)","(0.49639946, 0.495102, 0.67724395)","(0.6866052, 0.5290948, 0.8267122)","(0.698317, 0.4943143, 0.5760902)","(0.8389868, 0.5143933, 0.5555097)","(0.8927488, 0.46895474, 0.71211123)","(0.2180420458316803, 0.5192307829856873, 0.6750617325305939)",0.05924709513783455,"(0.2775887648264567, 0.5172625780105591, 0.6911051670710245)",0.11570423042466671
14,"(0.21639054, 0.5280259, 0.67376024)","(0.20326535, 0.53912365, 0.64612764)","(0.20275454, 0.5107036, 0.7847508)","(0.21616547, 0.546003, 0.636721)","(0.21594593, 0.48675224, 0.64619017)","(0.31265172, 0.5636996, 0.7381878)","(0.29407793, 0.4575159, 0.7338313)","(0.41454932, 0.5817113, 0.3985778)","(0.41951403, 0.46548316, 0.57111955)","(0.5026486, 0.59427136, 0.35581434)","(0.5048077, 0.4820455, 0.48820874)","(0.49686798, 0.5600726, 0.7934284)","(0.49605924, 0.4939545, 0.680106)","(0.6878118, 0.5279067, 0.8030318)","(0.6966126, 0.4950169, 0.8535505)","(0.8409443, 0.51334465, 0.7157557)","(0.8936261, 0.4693222, 0.69802356)","(0.21605569869279861, 0.5163776129484177, 0.6414555907249451)",0.059251148253679276,"(0.274373397231102, 0.5164138078689575, 0.7152597705523173)",0.11826839904522765
15,"(0.21547481, 0.5261001, 0.63275236)","(0.20122957, 0.5357175, 0.70370543)","(0.20343724, 0.5067378, 0.7553433)","(0.21196578, 0.5417094, 0.526476)","(0.21991587, 0.48367104, 0.6755428)","(0.30764318, 0.5634752, 0.7338625)","(0.29285282, 0.46083212, 0.794011)","(0.41406018, 0.57610655, 0.40590546)","(0.41406447, 0.46625137, 0.54805946)","(0.5010571, 0.5895457, 0.35497797)","(0.4972207, 0.4795195, 0.42937842)","(0.4952503, 0.56486744, 0.7901381)","(0.49231276, 0.49567983, 0.81854117)","(0.68639743, 0.5273217, 0.8126594)","(0.69511455, 0.49542618, 0.8309866)","(0.8415382, 0.51305604, 0.70734507)","(0.8938152, 0.4689568, 0.70659995)","(0.21594082564115524, 0.5126902312040329, 0.6010093986988068)",0.05858035385608673,"(0.27199026942253113, 0.5168024698893229, 0.7202086249987284)",0.11455029620830302
16,"(0.21426742, 0.5177011, 0.4021204)","(0.19812423, 0.52596694, 0.66263646)","(0.20196694, 0.49889368, 0.633065)","(0.21011637, 0.5371828, 0.5706329)","(0.22034961, 0.4794681, 0.628161)","(0.29975003, 0.56005025, 0.6916025)","(0.2897737, 0.46220836, 0.7837651)","(0.40642852, 0.5790668, 0.37567845)","(0.41517004, 0.46577466, 0.593414)","(0.5032959, 0.58778405, 0.32914287)","(0.5045717, 0.4822029, 0.5012231)","(0.49674314, 0.5653864, 0.7642617)","(0.49413693, 0.4973697, 0.79672384)","(0.68801105, 0.5222907, 0.75274444)","(0.69732904, 0.49480796, 0.84735304)","(0.84238476, 0.5116024, 0.70039356)","(0.8954198, 0.4674828, 0.7073568)","(0.2152329906821251, 0.508325457572937, 0.5993969440460205)",0.05861489474773407,"(0.26793038348356885, 0.5133198996384939, 0.6258293390274048)",0.10768302950343933
17,"(0.21344733, 0.5106731, 0.44872683)","(0.19825312, 0.5185046, 0.5246633)","(0.2004104, 0.4946253, 0.60392946)","(0.2116599, 0.5311193, 0.61876523)","(0.21855733, 0.47672507, 0.51399)","(0.29555368, 0.5604025, 0.65760875)","(0.28434718, 0.46281666, 0.7138598)","(0.39080912, 0.5785574, 0.41745096)","(0.40990084, 0.46804285, 0.6045212)","(0.4882666, 0.5864755, 0.29725358)","(0.50388145, 0.4827666, 0.48302898)","(0.49392873, 0.5641052, 0.78376114)","(0.49132654, 0.49882007, 0.80525684)","(0.6870167, 0.52120733, 0.7333148)","(0.6973424, 0.4950931, 0.83731234)","(0.8412573, 0.5138899, 0.56059146)","(0.8963294, 0.4675177, 0.67508274)","(0.21510861068964005, 0.5039221793413162, 0.5663776099681854)",0.054829783737659454,"(0.26444939772288006, 0.5112974246342977, 0.6067317922910055)",0.10201177271522426
18,"(0.2129982, 0.50172704, 0.46769747)","(0.199361, 0.51412, 0.6041838)","(0.2014888, 0.48852473, 0.5737814)","(0.21364948, 0.523432, 0.56564033)","(0.2200884, 0.47537673, 0.70750725)","(0.29430705, 0.554614, 0.6023415)","(0.28857255, 0.46369886, 0.7337872)","(0.39198202, 0.5773167, 0.4090033)","(0.41127846, 0.46803463, 0.66034234)","(0.49051988, 0.5868447, 0.26338425)","(0.5057455, 0.47553092, 0.5940208)","(0.49461192, 0.56202435, 0.79156625)","(0.49135646, 0.49981388, 0.78618264)","(0.68334854, 0.52106917, 0.74768615)","(0.69773626, 0.49719954, 0.5715514)","(0.83922315, 0.5144575, 0.5559122)","(0.89623946, 0.46814805, 0.6490056)","(0.21686894446611404, 0.4994043707847595, 0.6365737915039062)",0.04848474636673927,"(0.26529259979724884, 0.5066799720128378, 0.6012753744920095)",0.10505686285361009
19,"(0.21486537, 0.50358135, 0.54353184)","(0.19985734, 0.5145006, 0.59725314)","(0.20334062, 0.48828158, 0.6807861)","(0.2120755, 0.5227052, 0.56266505)","(0.22133967, 0.47399926, 0.71603143)","(0.29200995, 0.5527481, 0.67243075)","(0.28853318, 0.46620715, 0.7166755)","(0.39665592, 0.5706927, 0.40437317)","(0.40978223, 0.47026706, 0.6077698)","(0.4914891, 0.58816683, 0.25436473)","(0.5030519, 0.48126376, 0.4826822)","(0.49700928, 0.56158566, 0.7907281)","(0.4940486, 0.49975735, 0.7628828)","(0.68262017, 0.5196662, 0.71544397)","(0.69896716, 0.49959505, 0.59239733)","(0.83746094, 0.5143804, 0.5527132)","(0.8959185, 0.46913344, 0.65582657)","(0.21670758724212646, 0.4983522295951843, 0.6393482387065887)",0.049579158425331116,"(0.2651361674070358, 0.5075121919314066, 0.6442127029101054)",0.10084848971700883
20,"(0.21789286, 0.49902272, 0.48464745)","(0.1997985, 0.5067809, 0.6303693)","(0.20735812, 0.4804097, 0.59312534)","(0.21051204, 0.51935786, 0.49978423)","(0.22640263, 0.4696688, 0.651619)","(0.28922352, 0.5517423, 0.6966508)","(0.28655082, 0.46794778, 0.7159046)","(0.40214288, 0.56124115, 0.38715714)","(0.41573966, 0.46959347, 0.6509356)","(0.50366116, 0.58872145, 0.3405689)","(0.5064927, 0.47411382, 0.51175344)","(0.49715918, 0.5616925, 0.79212266)","(0.49453205, 0.49868783, 0.78543645)","(0.68328, 0.52160925, 0.7270287)","(0.6994542, 0.49919015, 0.5920515)","(0.8377809, 0.5142091, 0.54800695)","(0.8969397, 0.46915767, 0.66686094)","(0.21845733374357224, 0.4945133328437805, 0.5757016241550446)",0.052168119698762894,"(0.26455573240915936, 0.5062376062075297, 0.6324009497960409)",0.09443471058532135
21,"(0.21664958, 0.49916804, 0.47695157)","(0.20134652, 0.50775445, 0.63231164)","(0.20586309, 0.48284167, 0.5633389)","(0.21602014, 0.5189635, 0.5149264)","(0.22549987, 0.47008845, 0.6694962)","(0.28919548, 0.5459504, 0.587783)","(0.28654158, 0.4700051, 0.69303733)","(0.39857373, 0.55834854, 0.37712866)","(0.41830707, 0.4748562, 0.60639405)","(0.49905622, 0.5873191, 0.35359612)","(0.50860775, 0.49306187, 0.33824438)","(0.49752423, 0.5601202, 0.7893511)","(0.49448413, 0.49989793, 0.7686557)","(0.68358415, 0.5186981, 0.7196)","(0.700626, 0.5001812, 0.6313684)","(0.8380096, 0.51419723, 0.53839064)","(0.9006023, 0.46516258, 0.78991115)","(0.22076000273227692, 0.4945259839296341, 0.5922112762928009)",0.04978591576218605,"(0.2641288787126541, 0.5050411820411682, 0.5859239598115286)",0.09568234749781755
22,"(0.22113174, 0.49994004, 0.4890166)","(0.2039439, 0.50894725, 0.5894207)","(0.21134251, 0.48696238, 0.518046)","(0.21680501, 0.5187235, 0.526346)","(0.22841668, 0.47040445, 0.603379)","(0.28929105, 0.5436588, 0.57464933)","(0.2912947, 0.4731799, 0.6979024)","(0.4074182, 0.55610585, 0.38940665)","(0.41954148, 0.47853404, 0.64460766)","(0.5055107, 0.5886189, 0.3184971)","(0.50857484, 0.4856511, 0.34428805)","(0.50102735, 0.5585608, 0.75835997)","(0.4993857, 0.50019276, 0.71296185)","(0.68400955, 0.5168669, 0.7052254)","(0.7013323, 0.50225055, 0.63603216)","(0.8385243, 0.51466876, 0.54603255)","(0.9009261, 0.46396026, 0.7858305)","(0.22261084616184235, 0.4945639669895172, 0.5648625195026398)",0.04969467222690582,"(0.26723916331926983, 0.5055929124355316, 0.5871894359588623)",0.09290531294012246
23,"(0.21958575, 0.49706382, 0.4468813)","(0.20289569, 0.5049211, 0.5924594)","(0.21079086, 0.48331922, 0.49376756)","(0.21380615, 0.51695883, 0.54117644)","(0.2291092, 0.46695733, 0.59015274)","(0.28833482, 0.5415555, 0.53228796)","(0.2908382, 0.4716121, 0.6989311)","(0.40423542, 0.55781674, 0.3892723)","(0.421786, 0.4834337, 0.64893216)","(0.48961243, 0.5902508, 0.26428252)","(0.51067716, 0.49046597, 0.39142984)","(0.50060713, 0.55858195, 0.7741345)","(0.49876544, 0.49939996, 0.69666094)","(0.68410575, 0.5150058, 0.68246067)","(0.7015685, 0.5005984, 0.61759734)","(0.8396138, 0.5142435, 0.5352552)","(0.9015981, 0.46385556, 0.7890378)","(0.22145767509937286, 0.4919580817222595, 0.5656645894050598)",0.05229085311293602,"(0.26625292499860126, 0.5034104784329733, 0.559366782506307)",0.09419353854106462
24,"(0.21773216, 0.49488494, 0.42045227)","(0.20164983, 0.50188035, 0.5576222)","(0.20810992, 0.4807262, 0.44885963)","(0.21529739, 0.51368284, 0.56814635)","(0.22621076, 0.463412, 0.52389085)","(0.29342255, 0.5420511, 0.6139847)","(0.29172468, 0.47053453, 0.6811403)","(0.40441042, 0.5565384, 0.3685881)","(0.4204615, 0.4869458, 0.64718556)","(0.50547385, 0.5872439, 0.31307292)","(0.50426704, 0.49121493, 0.40652913)","(0.50287914, 0.5593946, 0.74190456)","(0.5000846, 0.5001575, 0.733571)","(0.689058, 0.51249886, 0.61705387)","(0.70350766, 0.49918818, 0.5518222)","(0.8410749, 0.51423, 0.56298375)","(0.9029397, 0.46381295, 0.8073976)","(0.22075407207012177, 0.4885474145412445, 0.5460186004638672)",0.05144181847572327,"(0.26762646436691284, 0.5024901827176412, 0.5718590915203094)",0.10094119530440544
25,"(0.21464437, 0.49501678, 0.42796585)","(0.19957587, 0.5003259, 0.5284658)","(0.20501196, 0.48116702, 0.42731982)","(0.2136464, 0.5104463, 0.54752874)","(0.22550854, 0.4637533, 0.5730536)","(0.29084298, 0.53861594, 0.57186574)","(0.29103544, 0.4725501, 0.6699916)","(0.40566665, 0.55956334, 0.3761864)","(0.41841435, 0.49020284, 0.598986)","(0.50543755, 0.5859415, 0.28568715)","(0.50891566, 0.4847091, 0.43007392)","(0.5004817, 0.55964047, 0.75578004)","(0.4977605, 0.50182766, 0.7284603)","(0.6871383, 0.51544595, 0.6985023)","(0.7029059, 0.50188124, 0.585746)","(0.8395526, 0.5149043, 0.5667589)","(0.9007177, 0.46241793, 0.81501293)","(0.21957746893167496, 0.4870998114347458, 0.5602911710739136)",0.048176202923059464,"(0.2655075987180074, 0.5020609398682913, 0.5566077331701914)",0.10269737921341239
26,"(0.20980391, 0.4964398, 0.38489068)","(0.19643459, 0.49977416, 0.5193984)","(0.20130979, 0.48056316, 0.49450287)","(0.21169814, 0.5065165, 0.50487417)","(0.22339964, 0.4638574, 0.5922199)","(0.28989363, 0.5390808, 0.56349045)","(0.28934285, 0.4726617, 0.6672749)","(0.4046504, 0.55960655, 0.38727185)","(0.4182496, 0.48988706, 0.6083982)","(0.50726426, 0.58593607, 0.27494526)","(0.510018, 0.48093268, 0.48058218)","(0.50062984, 0.5586959, 0.7612789)","(0.49752688, 0.50266486, 0.7292288)","(0.68574566, 0.5192886, 0.7377809)","(0.7028038, 0.5047914, 0.5833588)","(0.83897966, 0.51522124, 0.55318)","(0.90192056, 0.46343845, 0.80555815)","(0.2175488919019699, 0.48518696427345276, 0.5485470294952393)",0.044234875589609146,"(0.26301346222559613, 0.5027274390061697, 0.5385520060857137)",0.10715952162655394
27,"(0.21063125, 0.4985314, 0.36896157)","(0.19621697, 0.50108963, 0.53928876)","(0.20272844, 0.48044723, 0.5022043)","(0.2106213, 0.507344, 0.47207698)","(0.22652023, 0.46343955, 0.5787871)","(0.29235542, 0.5405826, 0.60885483)","(0.29305604, 0.471989, 0.724966)","(0.41000006, 0.56148964, 0.41692418)","(0.4199317, 0.49171412, 0.6405193)","(0.5053139, 0.5845585, 0.28199178)","(0.5120695, 0.47995412, 0.49078235)","(0.4968558, 0.5597972, 0.78087413)","(0.49590462, 0.502423, 0.7700968)","(0.68867326, 0.5197039, 0.720575)","(0.70582855, 0.5044445, 0.5584256)","(0.8379859, 0.5149197, 0.56137323)","(0.9037143, 0.4655014, 0.78885376)","(0.2185707613825798, 0.4853917807340622, 0.5254320353269577)",0.04669450595974922,"(0.26534757018089294, 0.5037010014057159, 0.5675941308339437)",0.10991997661494038
28,"(0.21190926, 0.49732584, 0.38336217)","(0.19705075, 0.50009525, 0.55667853)","(0.20391123, 0.4785444, 0.47447568)","(0.21285598, 0.5073858, 0.52775234)","(0.22809106, 0.46316883, 0.54978794)","(0.2971299, 0.54241896, 0.67223793)","(0.2951519, 0.4698701, 0.752723)","(0.4111699, 0.5660596, 0.4115985)","(0.4212513, 0.49396476, 0.6433433)","(0.506239, 0.58393574, 0.27096483)","(0.51332664, 0.48636842, 0.4395789)","(0.49818248, 0.56074655, 0.76007247)","(0.49711618, 0.5019076, 0.7652425)","(0.69127584, 0.5173192, 0.6770955)","(0.7063624, 0.50354636, 0.5283703)","(0.840316, 0.5117462, 0.5263057)","(0.9030988, 0.46736145, 0.79722047)","(0.2204735204577446, 0.48527731001377106, 0.5387701392173767)",0.04676801711320877,"(0.26806368430455524, 0.5032049616177877, 0.6027743617693583)",0.11292268119719563
29,"(0.21369064, 0.49649584, 0.38825604)","(0.1979663, 0.49987584, 0.5242896)","(0.20565873, 0.47709927, 0.46155286)","(0.21401581, 0.50909925, 0.5820154)","(0.23057505, 0.46253842, 0.5146303)","(0.29969165, 0.5404047, 0.6803443)","(0.2941285, 0.47065365, 0.759023)","(0.40985474, 0.5662223, 0.4028823)","(0.42221624, 0.4917761, 0.651606)","(0.5044085, 0.5844729, 0.2900664)","(0.51634127, 0.4924237, 0.36291492)","(0.49894223, 0.5613283, 0.75088847)","(0.49842435, 0.50197744, 0.75940573)","(0.6924399, 0.5206734, 0.70528793)","(0.7028706, 0.50425345, 0.7617227)","(0.8429088, 0.5115392, 0.50926834)","(0.90496033, 0.46863103, 0.7966244)","(0.22229543328285217, 0.4858188331127167, 0.548322856426239)",0.049417801201343536,"(0.2691702644030253, 0.5025180578231812, 0.6092077791690826)",0.11161103812500864
