,nose,left_eye,right_eye,left_ear,right_ear,left_shoulder,right_shoulder,left_elbow,right_elbow,left_wrist,right_wrist,left_hip,right_hip,left_knee,right_knee,left_ankle,right_ankle,face_center,face_width,chin,face_height
115,"(0.31568772, 0.462686, 0.37407845)","(0.3085659, 0.45685875, 0.39539272)","(0.3058322, 0.46893436, 0.2814954)","(0.3088929, 0.4625144, 0.36087066)","(0.312154, 0.48746926, 0.4427337)","(0.362002, 0.43926156, 0.50424075)","(0.3709503, 0.5421511, 0.5739338)","(0.46887428, 0.40403602, 0.49963245)","(0.47918665, 0.56018883, 0.4863777)","(0.49005756, 0.4166562, 0.21963808)","(0.5335259, 0.5390352, 0.32039246)","(0.53195167, 0.4537378, 0.5747513)","(0.52972364, 0.5251107, 0.5932944)","(0.7187635, 0.457223, 0.34189957)","(0.67752135, 0.52892226, 0.4993525)","(0.8554305, 0.49045405, 0.39633715)","(0.7919593, 0.5216948, 0.42958805)","(0.31052345037460327, 0.4749918282032013, 0.4018021821975708)",0.025167031213641167,"(0.3495466709136963, 0.48136621713638306, 0.4840843280156453)",0.07734026778830759
116,"(0.31190342, 0.47122324, 0.24633959)","(0.30311704, 0.47055238, 0.3037032)","(0.3031968, 0.46727595, 0.25609863)","(0.3106275, 0.4820857, 0.4319045)","(0.30889493, 0.4743614, 0.40039033)","(0.35584873, 0.48440593, 0.33444315)","(0.35936853, 0.48960936, 0.34092706)","(0.47082016, 0.44606155, 0.19429874)","(0.47303078, 0.48582515, 0.20536795)","(0.4796561, 0.42949623, 0.30087823)","(0.51220846, 0.51770365, 0.16004121)","(0.52406573, 0.48594928, 0.4879471)","(0.5264681, 0.4905716, 0.48505658)","(0.6724442, 0.5114201, 0.16287026)","(0.6606631, 0.5282941, 0.2594863)","(0.750756, 0.52051264, 0.40068775)","(0.7556178, 0.52406645, 0.2012451)","(0.3097612112760544, 0.4782235473394394, 0.4161474108695984)",0.00791623629629612,"(0.3423735598723094, 0.48174617687861127, 0.30723660190900165)",0.06447206846275841
117,"(0.33214286, 0.4660456, 0.33744255)","(0.31997114, 0.45730877, 0.37277818)","(0.319648, 0.4730628, 0.3269034)","(0.3233844, 0.4592238, 0.40663907)","(0.3210882, 0.49438116, 0.41575968)","(0.3686826, 0.43500325, 0.40526992)","(0.37495375, 0.54898256, 0.63401157)","(0.4676015, 0.41767925, 0.41253057)","(0.4788704, 0.5539231, 0.57376814)","(0.5011571, 0.4334503, 0.21103188)","(0.5048039, 0.525419, 0.1265373)","(0.5249426, 0.46065104, 0.5583392)","(0.5236391, 0.53606683, 0.5520126)","(0.7168292, 0.45597753, 0.41846758)","(0.65033305, 0.52740324, 0.38071346)","(0.8803741, 0.48726296, 0.5013722)","(0.7401582, 0.53147614, 0.45661)","(0.3222362995147705, 0.4768024832010269, 0.4111993759870529)",0.03523225709795952,"(0.35859306653340656, 0.4833437999089559, 0.45890801151593524)",0.06320890975481624
118,"(0.3361925, 0.47613907, 0.36022377)","(0.3281324, 0.4658446, 0.4573655)","(0.32497168, 0.48615313, 0.37535807)","(0.33622965, 0.4567908, 0.5245506)","(0.33261758, 0.5110136, 0.5467167)","(0.39606, 0.4272079, 0.6433458)","(0.39900506, 0.56329316, 0.6602757)","(0.50075674, 0.42600846, 0.5655784)","(0.50257814, 0.5566024, 0.5074108)","(0.5485305, 0.44102985, 0.24023971)","(0.5134563, 0.5514039, 0.23254111)","(0.5456572, 0.46556365, 0.6128198)","(0.5416698, 0.53719497, 0.6243194)","(0.6953151, 0.46485183, 0.35511252)","(0.6513815, 0.5283229, 0.4026284)","(0.8873147, 0.48628864, 0.7776849)","(0.7380103, 0.541462, 0.4569002)","(0.33442361652851105, 0.4839022159576416, 0.5356336534023285)",0.054343000054359436,"(0.3770858446756999, 0.4888800382614136, 0.5546150803565979)",0.08566443540241969
119,"(0.37684685, 0.4755381, 0.3769823)","(0.36244163, 0.4809655, 0.563888)","(0.36335945, 0.47270593, 0.44301432)","(0.36996529, 0.49644572, 0.44605634)","(0.36949944, 0.4647796, 0.45725322)","(0.42720354, 0.52630234, 0.4338072)","(0.42683232, 0.45907518, 0.42392236)","(0.5152147, 0.5511973, 0.32772616)","(0.5176259, 0.4204621, 0.36663216)","(0.553895, 0.5348325, 0.13860539)","(0.56004775, 0.41620296, 0.41650257)","(0.58221555, 0.5090745, 0.40614283)","(0.5853526, 0.48736775, 0.45211005)","(0.70296323, 0.5134186, 0.26086378)","(0.7159337, 0.484775, 0.3916813)","(0.86419725, 0.49670863, 0.21107599)","(0.86973333, 0.49357766, 0.36106563)","(0.3697323650121689, 0.480612650513649, 0.451654776930809)",0.031669553369283676,"(0.41029423475265503, 0.4869718750317891, 0.4115706185499827)",0.07069536490021727
120,"(0.37881905, 0.47398478, 0.35138613)","(0.37024042, 0.46299362, 0.37064314)","(0.3687324, 0.47980422, 0.3080095)","(0.37641335, 0.46096525, 0.4011491)","(0.37491506, 0.5055867, 0.35620004)","(0.43987203, 0.43167186, 0.36277118)","(0.43014216, 0.5558919, 0.6033785)","(0.5415413, 0.41422924, 0.42246297)","(0.5343608, 0.5617236, 0.44411367)","(0.55618405, 0.40977126, 0.29486078)","(0.557055, 0.54470795, 0.14146632)","(0.59294105, 0.47506714, 0.58410394)","(0.5840459, 0.5393769, 0.5177228)","(0.7422569, 0.4719375, 0.47141072)","(0.6942836, 0.5345756, 0.34685415)","(0.8881111, 0.49509948, 0.59298724)","(0.73089767, 0.5544573, 0.46344146)","(0.37566420435905457, 0.48327596485614777, 0.37867456674575806)",0.04464658722281456,"(0.41627774635950726, 0.4871828357378642, 0.43917859594027203)",0.07943154996444048
121,"(0.40382016, 0.46886766, 0.46966273)","(0.38863206, 0.4764846, 0.48892736)","(0.39236912, 0.45839065, 0.47086257)","(0.38936195, 0.49638486, 0.45869684)","(0.3894022, 0.4545656, 0.54921556)","(0.44095677, 0.5440861, 0.47696152)","(0.43772206, 0.422785, 0.48143727)","(0.5387356, 0.5590316, 0.40712887)","(0.5476086, 0.40369034, 0.36819148)","(0.6294121, 0.54006827, 0.16579542)","(0.5617428, 0.41768104, 0.3336536)","(0.5829679, 0.5176755, 0.4679491)","(0.58664095, 0.46810803, 0.48393726)","(0.7255554, 0.50506806, 0.2997857)","(0.7365867, 0.47578853, 0.37015808)","(0.8828329, 0.49690437, 0.33974302)","(0.88085735, 0.49456698, 0.3610549)","(0.38938207924366, 0.4754752367734909, 0.5039561986923218)",0.041819263249635696,"(0.427499661842982, 0.4785795907179515, 0.4760205050309499)",0.05118752011322774
122,"(0.39999843, 0.47270918, 0.45923293)","(0.38456318, 0.48537406, 0.6005448)","(0.3866988, 0.46343204, 0.52029556)","(0.38612902, 0.50431967, 0.55155206)","(0.3879652, 0.45441386, 0.6061356)","(0.43600726, 0.5409276, 0.44474587)","(0.43995917, 0.42843768, 0.5205761)","(0.530343, 0.56013143, 0.39655802)","(0.53547335, 0.41389558, 0.3963576)","(0.5788762, 0.547357, 0.18104947)","(0.559327, 0.4169268, 0.35178673)","(0.5837929, 0.5236851, 0.51453424)","(0.5864626, 0.4647442, 0.5286968)","(0.7169002, 0.5275573, 0.33166617)","(0.7373499, 0.46454406, 0.35747313)","(0.87394285, 0.49854678, 0.29056185)","(0.8822755, 0.49185762, 0.47839952)","(0.3870471119880676, 0.4793667644262314, 0.5788438320159912)",0.04993957653641701,"(0.42532161871592206, 0.48069148262341815, 0.4748516380786896)",0.053102965624036956
123,"(0.37995845, 0.47629464, 0.35494804)","(0.36502796, 0.46882862, 0.44577366)","(0.3652484, 0.47654718, 0.4242154)","(0.37243235, 0.4766886, 0.43918324)","(0.37274653, 0.48874375, 0.45808908)","(0.43912673, 0.4297853, 0.5041626)","(0.43056068, 0.54987985, 0.59471124)","(0.54589397, 0.4034854, 0.47348806)","(0.51807344, 0.569781, 0.37551385)","(0.5584354, 0.41884634, 0.27720273)","(0.5297041, 0.5636674, 0.20321262)","(0.58353245, 0.46344966, 0.44887516)","(0.5785201, 0.53898346, 0.43034765)","(0.7281026, 0.4692405, 0.4585845)","(0.69866085, 0.5355332, 0.23709953)","(0.8810171, 0.4910854, 0.45307827)","(0.7668807, 0.5619585, 0.30051988)","(0.37258943915367126, 0.4827161729335785, 0.44863615930080414)",0.01205925177782774,"(0.416548619667689, 0.4853199323018392, 0.4846072991689046)",0.0753736404431522
124,"(0.35158694, 0.48291868, 0.44273037)","(0.3426323, 0.47404966, 0.38516748)","(0.34050223, 0.48605916, 0.36305583)","(0.35601863, 0.45898658, 0.4539303)","(0.35174197, 0.50159645, 0.48508886)","(0.42853147, 0.42430517, 0.5787613)","(0.4192347, 0.5536463, 0.5347116)","(0.5403947, 0.39965177, 0.60227764)","(0.5137943, 0.5651567, 0.39940152)","(0.5102414, 0.41846472, 0.19484541)","(0.5401663, 0.5510889, 0.28598675)","(0.5850307, 0.454027, 0.4710756)","(0.5716073, 0.53125733, 0.60736257)","(0.7350568, 0.45941377, 0.5614114)","(0.7071866, 0.5433892, 0.4164041)","(0.8839414, 0.49013704, 0.5400559)","(0.7917136, 0.5669492, 0.44345027)","(0.35388030111789703, 0.4802915155887604, 0.4695095717906952)",0.042823951691389084,"(0.3997843662897746, 0.48695672551790875, 0.5187344153722128)",0.0967325781085193
125,"(0.34705812, 0.48114532, 0.49092633)","(0.32898203, 0.48956054, 0.3456006)","(0.3344518, 0.47278172, 0.5394221)","(0.33643588, 0.5080837, 0.47573)","(0.34348798, 0.45172, 0.7004418)","(0.40406284, 0.53808725, 0.51902276)","(0.41068524, 0.4267653, 0.6466824)","(0.48573095, 0.5677496, 0.42071027)","(0.5135021, 0.39331704, 0.538065)","(0.5221508, 0.5681716, 0.3537047)","(0.49149638, 0.4105633, 0.34970754)","(0.5478721, 0.5254292, 0.63653046)","(0.55464613, 0.46207687, 0.60822797)","(0.6984788, 0.54139894, 0.6230846)","(0.7202294, 0.46699747, 0.6505271)","(0.8245453, 0.54723537, 0.44517896)","(0.857746, 0.50368905, 0.3925465)","(0.3399619311094284, 0.47990185022354126, 0.5880858898162842)",0.05680315941572189,"(0.38726873199145, 0.48199928800264996, 0.5522104899088541)",0.08043936310126897
126,"(0.330203, 0.48086214, 0.51273614)","(0.31368637, 0.49337444, 0.4571218)","(0.31495592, 0.47201294, 0.59108335)","(0.3223001, 0.50973856, 0.63745505)","(0.32570693, 0.4537574, 0.65863895)","(0.39576447, 0.54350525, 0.5328517)","(0.39709115, 0.42710623, 0.59218633)","(0.4849752, 0.58188236, 0.539832)","(0.49904537, 0.3802138, 0.49183464)","(0.50545406, 0.5783348, 0.4104357)","(0.4909042, 0.3999787, 0.2724117)","(0.54812866, 0.5218736, 0.6740948)","(0.5559923, 0.45890892, 0.6461102)","(0.71404636, 0.5418405, 0.5902122)","(0.7309278, 0.4736467, 0.6296243)","(0.8546869, 0.5427043, 0.515267)","(0.8761105, 0.50607824, 0.48317775)","(0.32400351762771606, 0.48174798488616943, 0.648047000169754)",0.05608472600579262,"(0.3743528723716736, 0.4838245411713918, 0.545924723148346)",0.08849830136043656
127,"(0.33482775, 0.48571047, 0.5025184)","(0.31916133, 0.49502152, 0.43693)","(0.32026213, 0.47211796, 0.5935969)","(0.32352465, 0.51506734, 0.6812461)","(0.32593247, 0.45264262, 0.67382944)","(0.3974385, 0.54312944, 0.61258274)","(0.39729702, 0.42398894, 0.70701104)","(0.47091362, 0.5977048, 0.5371298)","(0.4831627, 0.3754817, 0.6051539)","(0.48248717, 0.5780008, 0.38324997)","(0.42801332, 0.41288877, 0.3724774)","(0.5476362, 0.52383864, 0.75193155)","(0.5562089, 0.45587218, 0.6706547)","(0.7151184, 0.5414099, 0.6540265)","(0.722805, 0.47177514, 0.8214958)","(0.86427134, 0.5563412, 0.7086766)","(0.877767, 0.489623, 0.7035886)","(0.3247285634279251, 0.4838549792766571, 0.6775377690792084)",0.06247113645076752,"(0.37652109066645306, 0.48427628477414447, 0.6073707342147827)",0.08343599874707892
128,"(0.32824948, 0.48504442, 0.65993834)","(0.31065434, 0.49991167, 0.5795599)","(0.31202638, 0.4694956, 0.5925129)","(0.31655157, 0.5154486, 0.6370447)","(0.3198857, 0.4492938, 0.7100141)","(0.38619468, 0.54709315, 0.75038373)","(0.3880801, 0.41760466, 0.8095674)","(0.46449143, 0.6170217, 0.41723233)","(0.48562837, 0.3532563, 0.6479051)","(0.46881866, 0.5772911, 0.42448598)","(0.4273938, 0.40653118, 0.449683)","(0.5464154, 0.52343637, 0.7860533)","(0.55361974, 0.45463204, 0.7097335)","(0.7258513, 0.5383702, 0.6618596)","(0.7304461, 0.4714572, 0.75080276)","(0.87430495, 0.5541339, 0.75760424)","(0.8782386, 0.49052584, 0.74581426)","(0.3182186335325241, 0.48237118124961853, 0.6735294163227081)",0.06623874604701996,"(0.36750808358192444, 0.48324740926424664, 0.739963153998057)",0.07859941130242824
129,"(0.33136746, 0.48674282, 0.6064198)","(0.31510282, 0.49737352, 0.37038657)","(0.31730932, 0.472429, 0.5925119)","(0.31873795, 0.5169428, 0.66819525)","(0.3227323, 0.4494586, 0.74701166)","(0.38922223, 0.5528847, 0.80643904)","(0.39172527, 0.41694924, 0.77127117)","(0.46501943, 0.63153577, 0.4449051)","(0.48250037, 0.34504056, 0.5495795)","(0.461092, 0.57736796, 0.42776164)","(0.45284662, 0.37403727, 0.4043082)","(0.57099247, 0.5269896, 0.79987967)","(0.5764425, 0.45551133, 0.7951524)","(0.7390437, 0.53837276, 0.6378377)","(0.7385108, 0.46091872, 0.70600045)","(0.8877523, 0.5551336, 0.8173485)","(0.8744542, 0.49160692, 0.6061646)","(0.3207351267337799, 0.48320069909095764, 0.7076034545898438)",0.06760230660438538,"(0.37077165643374127, 0.48552558819452923, 0.7280433376630148)",0.07884597983186398
130,"(0.33455336, 0.4801672, 0.45976198)","(0.3193465, 0.49603778, 0.4302808)","(0.3214535, 0.46908578, 0.6877793)","(0.3234191, 0.5177197, 0.7367774)","(0.32664686, 0.4468659, 0.74500346)","(0.39317656, 0.5490957, 0.79566383)","(0.38961157, 0.41259655, 0.6057037)","(0.46132642, 0.6356747, 0.65956473)","(0.48781765, 0.33630127, 0.60650736)","(0.46216846, 0.55262935, 0.38478592)","(0.45048553, 0.39727804, 0.4536622)","(0.59012413, 0.5255798, 0.79260385)","(0.59606177, 0.45234928, 0.7908699)","(0.74684703, 0.53701174, 0.74245965)","(0.7425686, 0.45836943, 0.67149574)","(0.88867325, 0.55101675, 0.8556239)","(0.87468904, 0.4762665, 0.6407742)","(0.3250329792499542, 0.4822927862405777, 0.7408904433250427)",0.07092728465795517,"(0.3724471628665924, 0.4806198179721832, 0.6203765074412028)",0.07579300966209808
131,"(0.34170696, 0.4882766, 0.6299222)","(0.32473832, 0.5013141, 0.67233175)","(0.32697594, 0.47308195, 0.8117703)","(0.33019277, 0.5201977, 0.40536526)","(0.3358413, 0.45262498, 0.63951486)","(0.3926445, 0.55431783, 0.5799672)","(0.3974679, 0.41859576, 0.72010356)","(0.45522696, 0.65003073, 0.63659)","(0.48654577, 0.32597739, 0.56330645)","(0.4538433, 0.56497693, 0.34927818)","(0.44947255, 0.39881894, 0.39187866)","(0.60351074, 0.5339655, 0.73882854)","(0.60627955, 0.45207903, 0.5808843)","(0.7459027, 0.5346459, 0.7932288)","(0.74243826, 0.46442217, 0.61338747)","(0.8935045, 0.548243, 0.81334984)","(0.876107, 0.47608623, 0.7829776)","(0.333017036318779, 0.48641133308410645, 0.5224400609731674)",0.06780838966369629,"(0.37727312246958417, 0.48706339796384174, 0.643330991268158)",0.07117369387388407
132,"(0.34409785, 0.48635095, 0.59338284)","(0.32552972, 0.49971837, 0.62043256)","(0.32955304, 0.4703418, 0.6445753)","(0.33528513, 0.51997447, 0.4358458)","(0.34157234, 0.45214042, 0.7333538)","(0.39947385, 0.5628723, 0.6843742)","(0.40791583, 0.42529356, 0.7387223)","(0.44817883, 0.649725, 0.6228909)","(0.48104572, 0.33725584, 0.5978244)","(0.45322582, 0.55114686, 0.4557762)","(0.46067172, 0.4182672, 0.25083205)","(0.6246768, 0.52836376, 0.5483387)","(0.62913215, 0.45279378, 0.60074866)","(0.7622243, 0.53604484, 0.72569203)","(0.7586417, 0.45621687, 0.569381)","(0.89290565, 0.53365916, 0.6351713)","(0.87638366, 0.48346445, 0.6661624)","(0.3384287357330322, 0.48605744540691376, 0.5845997929573059)",0.06812479346990585,"(0.38382917642593384, 0.4915056029955546, 0.6721597909927368)",0.08012860900013288
133,"(0.35263416, 0.4863716, 0.5349191)","(0.33691567, 0.49753317, 0.48357314)","(0.33961913, 0.47204554, 0.7185958)","(0.3426573, 0.5213058, 0.5971748)","(0.35086092, 0.45532143, 0.7058781)","(0.41066608, 0.55854905, 0.64100665)","(0.41537565, 0.42693862, 0.54945)","(0.4408767, 0.6522582, 0.49757668)","(0.47638294, 0.34348854, 0.5402681)","(0.45140666, 0.5384262, 0.53896433)","(0.45989543, 0.45219132, 0.43401867)","(0.6256501, 0.52923536, 0.57147306)","(0.63121015, 0.45533264, 0.62882644)","(0.7890784, 0.53713846, 0.7036575)","(0.77952623, 0.45574972, 0.6207377)","(0.9075284, 0.545089, 0.7939632)","(0.88036746, 0.4875105, 0.63105685)","(0.3467591106891632, 0.48831361532211304, 0.6515264511108398)",0.06649237871170044,"(0.39289196332295734, 0.49061975876490277, 0.5751252373059591)",0.08096264293027378
134,"(0.35218096, 0.48663113, 0.42992616)","(0.33927047, 0.50038564, 0.6487795)","(0.34125435, 0.47454315, 0.66701627)","(0.34791428, 0.5197012, 0.5943093)","(0.3535387, 0.4560176, 0.67947817)","(0.41337085, 0.5528539, 0.496824)","(0.41771054, 0.42855462, 0.5959412)","(0.4405403, 0.6502996, 0.4614758)","(0.47049928, 0.344199, 0.5110299)","(0.44604477, 0.5407582, 0.49770918)","(0.45742816, 0.39740166, 0.28988516)","(0.62553287, 0.5291083, 0.54721975)","(0.62996334, 0.45870253, 0.67277586)","(0.7844831, 0.53965294, 0.71449625)","(0.78040755, 0.45612758, 0.76944685)","(0.90720356, 0.54523003, 0.8287731)","(0.88013554, 0.48467004, 0.78400266)","(0.35072648525238037, 0.4878593981266022, 0.6368937194347382)",0.06393145769834518,"(0.3944207827250163, 0.48934654394785565, 0.5075637797514597)",0.08465403260564687
135,"(0.35574895, 0.49063772, 0.4821464)","(0.34165296, 0.50198936, 0.71942276)","(0.3434183, 0.47715127, 0.6352896)","(0.35089454, 0.5202384, 0.4372655)","(0.35498962, 0.45785627, 0.6384586)","(0.4140577, 0.551502, 0.48516595)","(0.41914245, 0.4304051, 0.6113445)","(0.4349346, 0.64976376, 0.5951441)","(0.46255976, 0.34356356, 0.5957536)","(0.42996907, 0.5783003, 0.2374134)","(0.4479499, 0.38744196, 0.27706087)","(0.6207221, 0.5306252, 0.6104551)","(0.6256873, 0.45939907, 0.72107464)","(0.78418875, 0.5400801, 0.702789)","(0.77936864, 0.45735908, 0.7681656)","(0.9093108, 0.5445159, 0.82889247)","(0.8829715, 0.4873916, 0.63090444)","(0.3529420793056488, 0.4890473335981369, 0.5378620475530624)",0.06251639872789383,"(0.3963163693745931, 0.49084827303886414, 0.526218960682551)",0.08113592868799542
136,"(0.35356432, 0.48710853, 0.49229747)","(0.33989558, 0.5008038, 0.6457263)","(0.3417331, 0.47560936, 0.67948085)","(0.3484331, 0.51998854, 0.58305925)","(0.35250634, 0.4567874, 0.6718868)","(0.41173884, 0.5553717, 0.5192767)","(0.41488656, 0.42667374, 0.56113)","(0.44376445, 0.6472759, 0.4510006)","(0.46308106, 0.34198028, 0.58669466)","(0.43124545, 0.5581336, 0.21704644)","(0.44502804, 0.45225903, 0.48188317)","(0.61689115, 0.5333386, 0.6568153)","(0.6239506, 0.4596233, 0.7178847)","(0.7857427, 0.5359923, 0.62973166)","(0.77963465, 0.4587991, 0.7712476)","(0.9072015, 0.54318655, 0.80866563)","(0.8809363, 0.48334444, 0.66112095)","(0.3504697233438492, 0.48838797211647034, 0.6274730265140533)",0.06333225220441818,"(0.3933965762456258, 0.4897179901599884, 0.5242347121238708)",0.07983527461626636
137,"(0.35654283, 0.49142954, 0.4888649)","(0.34144303, 0.5030166, 0.7196655)","(0.34332937, 0.47845638, 0.5904045)","(0.34676504, 0.5215373, 0.60369796)","(0.3522609, 0.4613316, 0.60294354)","(0.412606, 0.5560945, 0.58112633)","(0.41524047, 0.42754596, 0.60902655)","(0.45903954, 0.651229, 0.69641876)","(0.48458672, 0.33821493, 0.60392505)","(0.4479019, 0.58418995, 0.2689144)","(0.45118612, 0.37572712, 0.3578911)","(0.62332594, 0.53407013, 0.64783)","(0.6281495, 0.46173975, 0.73818237)","(0.7860624, 0.53673714, 0.5905048)","(0.78393954, 0.4589871, 0.7766609)","(0.91335547, 0.5501486, 0.8028445)","(0.88019633, 0.48671588, 0.64436233)","(0.3495129644870758, 0.4914344549179077, 0.6033207476139069)",0.06045602262020111,"(0.3947964310646057, 0.4916900098323822, 0.5596725940704346)",0.0765089842906474
138,"(0.34742123, 0.49342996, 0.5340468)","(0.33442533, 0.50360197, 0.52820694)","(0.3378737, 0.47877738, 0.53925306)","(0.34252036, 0.521218, 0.5936442)","(0.34837133, 0.46365112, 0.63816875)","(0.41643804, 0.5555751, 0.59008855)","(0.41859937, 0.43829665, 0.6312034)","(0.46636721, 0.6389791, 0.5709937)","(0.49167725, 0.3571608, 0.5814796)","(0.4355925, 0.54804385, 0.25061232)","(0.46869668, 0.36538363, 0.30415544)","(0.62322605, 0.53117585, 0.6171138)","(0.6292341, 0.462519, 0.73385245)","(0.78224945, 0.53854716, 0.55079174)","(0.78134084, 0.46273208, 0.7498396)","(0.9070816, 0.5512459, 0.8485)","(0.8777804, 0.48803443, 0.67823136)","(0.345445841550827, 0.492434561252594, 0.6159064769744873)",0.05786345526576042,"(0.3941528797149658, 0.49576722582181293, 0.5851129293441772)",0.09358012622922016
139,"(0.34235534, 0.49330127, 0.34819356)","(0.32797906, 0.50759095, 0.6422059)","(0.33157417, 0.48091245, 0.5818823)","(0.33802173, 0.52544945, 0.6141402)","(0.34390676, 0.466498, 0.70664006)","(0.40880936, 0.55809957, 0.5866987)","(0.40828213, 0.4416921, 0.8045805)","(0.4805027, 0.6305355, 0.6371947)","(0.50575817, 0.38204837, 0.58683807)","(0.4424015, 0.5440882, 0.2990803)","(0.43372136, 0.45156556, 0.36240113)","(0.6009073, 0.5315166, 0.5787948)","(0.60262203, 0.46350265, 0.7320122)","(0.7663257, 0.53720915, 0.54195046)","(0.7618867, 0.45703638, 0.75817025)","(0.9027483, 0.5471268, 0.6618233)","(0.87626076, 0.48174798, 0.7272434)","(0.3409642428159714, 0.49597372114658356, 0.6603901386260986)",0.059244487434625626,"(0.3864822785059611, 0.497697651386261, 0.5798242588837942)",0.088690806438851
140,"(0.34458494, 0.49679458, 0.4894532)","(0.3298802, 0.5080144, 0.6120735)","(0.3355103, 0.48275453, 0.46019298)","(0.34172076, 0.524796, 0.6544497)","(0.34684178, 0.46691057, 0.69691414)","(0.41422457, 0.5575077, 0.65349984)","(0.40930256, 0.4344167, 0.7069018)","(0.49046108, 0.6172456, 0.5584191)","(0.5199336, 0.38875115, 0.46996832)","(0.4676201, 0.5683691, 0.33306682)","(0.43451, 0.4559345, 0.57377183)","(0.5937354, 0.53460926, 0.7664189)","(0.5954191, 0.46559343, 0.76144755)","(0.761501, 0.5378935, 0.6065563)","(0.7605661, 0.46575236, 0.7522551)","(0.89808273, 0.550918, 0.71823037)","(0.8774861, 0.48507762, 0.6704426)","(0.34428127110004425, 0.4958532899618149, 0.6756819188594818)",0.058111522346735,"(0.38937068978945416, 0.49623966217041016, 0.616618275642395)",0.08957837133163768
141,"(0.34975618, 0.495273, 0.44823766)","(0.33713478, 0.50455505, 0.530517)","(0.33948594, 0.48176095, 0.46673068)","(0.34482408, 0.52171445, 0.51439446)","(0.34593302, 0.47021326, 0.60793155)","(0.40207502, 0.5461754, 0.5287486)","(0.40551007, 0.44863784, 0.6161777)","(0.4942639, 0.5952946, 0.49989283)","(0.52536273, 0.4093953, 0.52915215)","(0.5032705, 0.6017021, 0.26675737)","(0.43169934, 0.45804498, 0.52451086)","(0.5937016, 0.5369655, 0.62354136)","(0.59779155, 0.46811792, 0.6352241)","(0.75493777, 0.5429957, 0.5847565)","(0.75240576, 0.4644421, 0.5655201)","(0.89595234, 0.55038476, 0.64582527)","(0.87725055, 0.48202276, 0.4288916)","(0.3453785479068756, 0.49596385657787323, 0.5611630082130432)",0.051513124257326126,"(0.3857804238796234, 0.4966954191525777, 0.5310546358426412)",0.07210462817182697
142,"(0.34712088, 0.49447748, 0.36649042)","(0.33522245, 0.50822824, 0.5337978)","(0.3352577, 0.48651582, 0.47155234)","(0.34511337, 0.5242698, 0.6128948)","(0.34496254, 0.47468185, 0.6498375)","(0.40853333, 0.55676335, 0.6139084)","(0.4117977, 0.4512169, 0.54357034)","(0.50728077, 0.5873905, 0.6795272)","(0.5273042, 0.42021173, 0.62158096)","(0.52715254, 0.5894161, 0.34506357)","(0.556191, 0.41558778, 0.24590427)","(0.59451383, 0.5346073, 0.5696977)","(0.6002663, 0.47466955, 0.6420059)","(0.75926584, 0.5421582, 0.593799)","(0.7586893, 0.4708025, 0.6132718)","(0.9024483, 0.54797715, 0.5845083)","(0.8827287, 0.4836093, 0.45980754)","(0.34503795206546783, 0.4994758367538452, 0.6313661336898804)",0.049588195979595184,"(0.38915063937505084, 0.5008192459742228, 0.5079897244771322)",0.08501102445485116
143,"(0.3491376, 0.49518332, 0.36466646)","(0.337998, 0.50886786, 0.6466496)","(0.33943498, 0.484357, 0.57177734)","(0.3488276, 0.52533215, 0.6311003)","(0.3511572, 0.4700033, 0.65437543)","(0.41183615, 0.5575609, 0.58884096)","(0.4204176, 0.44502327, 0.64417213)","(0.50853574, 0.58144504, 0.5091816)","(0.5336642, 0.4327882, 0.5991356)","(0.52520436, 0.57756233, 0.21952724)","(0.58758277, 0.4298482, 0.3161418)","(0.61502767, 0.5385406, 0.6993437)","(0.61930877, 0.47197115, 0.72465575)","(0.7586442, 0.5396216, 0.59301454)","(0.75958097, 0.47245678, 0.6667932)","(0.9046984, 0.5506604, 0.8120782)","(0.8801031, 0.48588747, 0.59182763)","(0.34999239444732666, 0.49766772985458374, 0.642737865447998)",0.05537786707282066,"(0.3937971194585164, 0.49925583600997925, 0.532559851805369)",0.0896896358749916
144,"(0.3547115, 0.4951945, 0.39199468)","(0.34269744, 0.511838, 0.63951236)","(0.34314296, 0.48510334, 0.6394206)","(0.3533467, 0.529839, 0.48871937)","(0.35467097, 0.47129732, 0.5134442)","(0.42213532, 0.56062126, 0.6234783)","(0.42715603, 0.44532403, 0.7268282)","(0.53225183, 0.57592547, 0.62107646)","(0.5431736, 0.43449092, 0.5935036)","(0.55129755, 0.57017875, 0.2927292)","(0.57944304, 0.42703694, 0.20417324)","(0.6282358, 0.5349395, 0.5504196)","(0.6363146, 0.47004232, 0.73520064)","(0.7713815, 0.5402759, 0.548993)","(0.77374715, 0.47069746, 0.66149586)","(0.9047138, 0.5492556, 0.81112933)","(0.8844602, 0.48784313, 0.80288213)","(0.35400883853435516, 0.500568151473999, 0.5010817795991898)",0.058556631207466125,"(0.401334285736084, 0.5003799299399058, 0.5807670652866364)",0.09382052287151503
