,nose,left_eye,right_eye,left_ear,right_ear,left_shoulder,right_shoulder,left_elbow,right_elbow,left_wrist,right_wrist,left_hip,right_hip,left_knee,right_knee,left_ankle,right_ankle,face_center,face_width,chin,face_height
10,"(0.19632474, 0.43062532, 0.57348716)","(0.18174373, 0.44592234, 0.76520467)","(0.18525474, 0.41752076, 0.5170977)","(0.20505825, 0.46723956, 0.6909349)","(0.20494673, 0.39773673, 0.58651036)","(0.27675617, 0.5161878, 0.5469415)","(0.272102, 0.35640782, 0.7096067)","(0.29500467, 0.62941897, 0.61378044)","(0.29459327, 0.29931527, 0.59007204)","(0.310206, 0.5768233, 0.33682343)","(0.32694972, 0.36909065, 0.40746602)","(0.503144, 0.5014646, 0.88631195)","(0.505942, 0.40280962, 0.8677472)","(0.7023124, 0.52840364, 0.8316731)","(0.65588486, 0.36993843, 0.6734023)","(0.83228743, 0.5367148, 0.82444656)","(0.7112407, 0.3935594, 0.47274423)","(0.20500248670578003, 0.4324881434440613, 0.6387226283550262)",0.06950291991233826,"(0.2483943005402883, 0.4344069759051005, 0.6100117961565653)",0.10441341847163679
11,"(0.19641481, 0.43067202, 0.5745709)","(0.18181376, 0.4460063, 0.7645093)","(0.18531215, 0.41754907, 0.51661605)","(0.20506321, 0.46726975, 0.6906663)","(0.20495725, 0.39779508, 0.58747315)","(0.27670038, 0.51623154, 0.5465555)","(0.2721491, 0.3565048, 0.71001)","(0.29503128, 0.62940764, 0.6132192)","(0.2946164, 0.29929996, 0.58938456)","(0.31062177, 0.576993, 0.33619842)","(0.3270357, 0.36887592, 0.40819603)","(0.5031361, 0.50140786, 0.8860146)","(0.5059178, 0.40281403, 0.8676032)","(0.70232934, 0.5284829, 0.8320134)","(0.65589, 0.36985892, 0.6712744)","(0.8322799, 0.53666854, 0.82501096)","(0.7107372, 0.39353675, 0.4691508)","(0.20501022785902023, 0.4325324147939682, 0.6390697360038757)",0.06947474926710129,"(0.24842142562071481, 0.43446945150693256, 0.6103788018226624)",0.10429013765304718
12,"(0.19691621, 0.4235165, 0.64155847)","(0.18156163, 0.4396628, 0.61066794)","(0.18788233, 0.4108915, 0.64349186)","(0.20486104, 0.47003663, 0.7558568)","(0.2122136, 0.40125656, 0.57413477)","(0.27891746, 0.5321151, 0.79104173)","(0.2892202, 0.36684188, 0.6383822)","(0.35779816, 0.6169394, 0.66037416)","(0.30687064, 0.30569443, 0.58469814)","(0.33731556, 0.5797139, 0.5445078)","(0.31449866, 0.37646267, 0.30060107)","(0.5145, 0.5044855, 0.83215857)","(0.5166569, 0.41093254, 0.8905089)","(0.70754445, 0.5251219, 0.82822716)","(0.6489406, 0.3422404, 0.51248306)","(0.8116328, 0.5418192, 0.6188917)","(0.62374854, 0.4607955, 0.39773554)","(0.20853732526302338, 0.43564659357070923, 0.6649957895278931)",0.06917194277048111,"(0.2550179610649745, 0.4408244987328847, 0.6903274655342102)",0.12124982729966886
13,"(0.19694117, 0.42329574, 0.639221)","(0.1816704, 0.4395151, 0.60432625)","(0.18787037, 0.41069746, 0.64260983)","(0.20492944, 0.46999258, 0.7538142)","(0.21222197, 0.40108463, 0.5707668)","(0.278974, 0.53206915, 0.7922266)","(0.28902677, 0.36645123, 0.63072896)","(0.35810432, 0.61691725, 0.66072094)","(0.30684388, 0.30555236, 0.582016)","(0.3370558, 0.5797219, 0.5471345)","(0.31430045, 0.3771206, 0.30619046)","(0.5146607, 0.50438917, 0.8346442)","(0.5167484, 0.41060048, 0.89153945)","(0.7082881, 0.52537084, 0.8258641)","(0.64885646, 0.34099537, 0.5140631)","(0.8111162, 0.54186416, 0.6135868)","(0.62306243, 0.46026677, 0.4105135)","(0.20857570320367813, 0.4355386048555374, 0.6622905135154724)",0.06929275393486023,"(0.2549806435902913, 0.44060537219047546, 0.6873921950658163)",0.1211314050707918
14,"(0.19702688, 0.42325506, 0.6408738)","(0.18178144, 0.43947655, 0.60305524)","(0.18794459, 0.410642, 0.64439535)","(0.20494962, 0.4699578, 0.7536781)","(0.2122048, 0.4010706, 0.5701779)","(0.27895352, 0.53207207, 0.792235)","(0.28896898, 0.36634165, 0.6283135)","(0.35813007, 0.6169258, 0.66130334)","(0.30694422, 0.3056781, 0.5824212)","(0.33709583, 0.57968616, 0.54627013)","(0.31489006, 0.3770947, 0.30726823)","(0.5146265, 0.5043569, 0.83451515)","(0.5167463, 0.41053757, 0.891767)","(0.70806146, 0.52532077, 0.8255365)","(0.6488265, 0.34083363, 0.5139909)","(0.81098664, 0.5418713, 0.61551774)","(0.62310076, 0.46032172, 0.4121079)","(0.2085772082209587, 0.4355141967535019, 0.6619279980659485)",0.06926821172237396,"(0.254983127117157, 0.44055625796318054, 0.6871407628059387)",0.1209670753081267
15,"(0.22194853, 0.41927034, 0.540339)","(0.20478594, 0.43341595, 0.6824136)","(0.21453965, 0.40245566, 0.5866071)","(0.22054088, 0.46278453, 0.8002132)","(0.23667173, 0.39842126, 0.70927876)","(0.2833952, 0.51940525, 0.647454)","(0.328191, 0.38053882, 0.8060839)","(0.35606465, 0.6026682, 0.7996522)","(0.37004957, 0.30055642, 0.63379127)","(0.4427776, 0.5429789, 0.636752)","(0.37335408, 0.36311242, 0.4889348)","(0.5264684, 0.49370766, 0.8476862)","(0.5216058, 0.40175307, 0.83250755)","(0.70418763, 0.52147174, 0.768532)","(0.63099366, 0.30380523, 0.8226423)","(0.83719885, 0.53308886, 0.8481523)","(0.80522597, 0.3169134, 0.8732412)","(0.22860630601644516, 0.43060289323329926, 0.7547459900379181)",0.06635386496782303,"(0.27784491578737897, 0.439738134543101, 0.6646256446838379)",0.1190518579517058
16,"(0.22184941, 0.4192718, 0.5430682)","(0.20469773, 0.43342012, 0.68048376)","(0.21439175, 0.40248644, 0.5874782)","(0.2205274, 0.4626946, 0.79801005)","(0.23650977, 0.39836884, 0.70691967)","(0.2834065, 0.5190725, 0.6459338)","(0.32824004, 0.38039243, 0.80469894)","(0.35613424, 0.60247076, 0.7998029)","(0.37011552, 0.3008354, 0.63441926)","(0.44268215, 0.5430343, 0.6381532)","(0.373497, 0.3630085, 0.48823282)","(0.52642506, 0.49376023, 0.84879404)","(0.52165365, 0.40174493, 0.8334085)","(0.7035248, 0.5214849, 0.7644535)","(0.6296385, 0.30231705, 0.59679615)","(0.83717006, 0.53316045, 0.84977555)","(0.8054018, 0.31690174, 0.87119675)","(0.22851858288049698, 0.43053171038627625, 0.7524648606777191)",0.0662815049290657,"(0.2778319815794627, 0.43957890073458356, 0.6645669738451639)",0.11910376302788567
17,"(0.22188288, 0.41930413, 0.5426035)","(0.2047463, 0.4334358, 0.6807977)","(0.21442279, 0.40249726, 0.58784604)","(0.22059858, 0.46264943, 0.7970449)","(0.23657227, 0.39828894, 0.7057106)","(0.283373, 0.5190724, 0.64446884)","(0.32824862, 0.3802129, 0.8040066)","(0.3561318, 0.6025277, 0.800503)","(0.3702186, 0.30093062, 0.6343739)","(0.44263196, 0.5430515, 0.6385095)","(0.373573, 0.36298904, 0.48756617)","(0.5264006, 0.49383363, 0.8492335)","(0.5216187, 0.40174514, 0.8329339)","(0.7034265, 0.5215316, 0.76512676)","(0.63046354, 0.30414173, 0.8296993)","(0.83716035, 0.5331355, 0.8500705)","(0.8047778, 0.31711304, 0.87177587)","(0.22858542203903198, 0.43046918511390686, 0.7513777315616608)",0.06631314009428024,"(0.27783483266830444, 0.439529816309611, 0.6636929710706075)",0.1189907445859555
18,"(0.25687104, 0.4177165, 0.5915834)","(0.23674594, 0.4309253, 0.7247888)","(0.24575536, 0.4004918, 0.6286668)","(0.24454138, 0.4651036, 0.54274994)","(0.26203907, 0.39959252, 0.75109994)","(0.3146869, 0.5196905, 0.7847775)","(0.35272476, 0.378931, 0.7551513)","(0.40793568, 0.5738501, 0.6467108)","(0.43669152, 0.35221156, 0.40186113)","(0.47026384, 0.51736766, 0.32777265)","(0.4765122, 0.35693955, 0.49793577)","(0.5334259, 0.48878855, 0.8985824)","(0.53187215, 0.39591786, 0.85254145)","(0.7079999, 0.5050502, 0.81552833)","(0.6821648, 0.30977598, 0.6658784)","(0.8437842, 0.52836955, 0.82487744)","(0.8284251, 0.26252118, 0.51915145)","(0.25329022109508514, 0.4323480576276779, 0.6469249427318573)",0.06780759990215302,"(0.30809423327445984, 0.4387793342272441, 0.7105040550231934)",0.11076927204933402
19,"(0.25703394, 0.41768295, 0.5936762)","(0.23688698, 0.43092996, 0.7291967)","(0.2459263, 0.40053567, 0.62532336)","(0.2446416, 0.46517998, 0.54448986)","(0.26212892, 0.39976048, 0.7532507)","(0.3149696, 0.5197217, 0.7858882)","(0.3528555, 0.37922332, 0.75542355)","(0.40736514, 0.5741732, 0.6437892)","(0.4361611, 0.3519983, 0.39990932)","(0.47088975, 0.51857495, 0.3313305)","(0.47673303, 0.35685036, 0.49683848)","(0.53329444, 0.48857832, 0.8994478)","(0.5317825, 0.3960395, 0.8536556)","(0.7078106, 0.5048789, 0.8165242)","(0.6820185, 0.31004754, 0.661885)","(0.843496, 0.5282563, 0.8234933)","(0.83127445, 0.26047587, 0.6885907)","(0.2533852607011795, 0.4324702322483063, 0.6488702893257141)",0.06771644204854965,"(0.3082863489786784, 0.4388759831587474, 0.7116626501083374)",0.11092256467115873
20,"(0.25707838, 0.4177674, 0.59116143)","(0.23692046, 0.43095565, 0.7305852)","(0.24603346, 0.4005706, 0.623295)","(0.2446658, 0.46513772, 0.5453292)","(0.26227897, 0.399669, 0.75140476)","(0.3149979, 0.5197575, 0.78617156)","(0.35290238, 0.37924266, 0.75489074)","(0.40731502, 0.57417285, 0.6430572)","(0.43620962, 0.3519748, 0.4000558)","(0.4708864, 0.5186985, 0.33196056)","(0.47661743, 0.35686004, 0.49586836)","(0.5333234, 0.48858368, 0.89950734)","(0.53180385, 0.39600515, 0.85352314)","(0.70788527, 0.5049059, 0.8169836)","(0.6820466, 0.31001586, 0.66259)","(0.8436011, 0.528323, 0.8234158)","(0.83129895, 0.26047096, 0.6880961)","(0.25347238779067993, 0.4324033558368683, 0.6483669877052307)",0.06779659539461136,"(0.30832622448603314, 0.4389225244522095, 0.7107412417729696)",0.11088517816515008
21,"(0.2849511, 0.41058993, 0.6936277)","(0.26694858, 0.4292773, 0.77900904)","(0.2725979, 0.39859068, 0.46266264)","(0.27833042, 0.46422967, 0.74337196)","(0.28278565, 0.39777908, 0.6902203)","(0.33332747, 0.50608736, 0.88391113)","(0.37862086, 0.3762506, 0.64024615)","(0.40226185, 0.44697422, 0.25537843)","(0.4775519, 0.35449517, 0.5242532)","(0.38442236, 0.38815558, 0.18262362)","(0.49973953, 0.34767446, 0.21948972)","(0.5744584, 0.45694607, 0.84158814)","(0.5709419, 0.36319217, 0.8599045)","(0.7614746, 0.48937258, 0.7246767)","(0.71456, 0.26687628, 0.8006833)","(0.84809273, 0.5388965, 0.6712427)","(0.85466, 0.25089175, 0.48524284)","(0.2805580347776413, 0.4310043752193451, 0.7167961299419403)",0.0665997788310051,"(0.332299808661143, 0.43097596367200214, 0.7392616669336954)",0.1031017228242513
22,"(0.28474385, 0.41070384, 0.6949196)","(0.26669616, 0.4294476, 0.7816909)","(0.27240485, 0.39870104, 0.45863855)","(0.27819544, 0.46436152, 0.7435868)","(0.2827065, 0.3978507, 0.69131374)","(0.3334297, 0.506478, 0.8840842)","(0.37871426, 0.3761744, 0.6420332)","(0.40256318, 0.44660646, 0.2547058)","(0.47828394, 0.35461575, 0.5300713)","(0.40504563, 0.3586641, 0.22024864)","(0.49984163, 0.3478877, 0.2210711)","(0.57487744, 0.45685363, 0.8402623)","(0.57129556, 0.36301515, 0.86080426)","(0.7613489, 0.4893512, 0.7288212)","(0.7146528, 0.2668888, 0.8014189)","(0.8481917, 0.53889406, 0.6767622)","(0.855284, 0.2506506, 0.48428315)","(0.2804509699344635, 0.4311061054468155, 0.7174502611160278)",0.06666363030672073,"(0.3322959343592326, 0.4311187465985616, 0.7403456767400106)",0.10349820591191848
